"x-acc","y-acc","z-acc","time-acc"
"-0.011971008","2.2409728","8.803479","62302420325237"
"-0.011971008","2.2409728","8.803479","62302632818258"
"-0.04070143","2.2481554","9.085996","62302642818727"
"-0.050278235","2.303222","9.052477","62302652811123"
"-0.050278235","2.3678656","8.935161","62302662801748"
"-0.05267244","2.3008277","8.947132","62302672843050"
"-0.12928689","2.2936451","9.054871","62302682803102"
"-0.12689269","2.2960393","9.074024","62302692842321"
"-0.15322891","2.2170308","9.050082","62302702802112"
"-0.1388637","2.2098482","9.045294","62302712845081"
"-0.10055647","2.2409728","9.011775","62302722804508"
"-0.06943185","2.2697031","9.01417","62302732844664"
"-0.06943185","2.243367","9.085996","62302742777321"
"-0.11731588","2.2768857","9.165004","62302752712112"
"-0.11971009","2.2960393","9.150639","62302762932581"
"-0.08379706","2.315193","9.222465","62302772720810"
"-0.08379706","2.315193","9.222465","62302782975498"
"-0.10295067","2.2840683","8.961497","62302792723675"
"-0.10295067","2.2840683","8.961497","62302802847789"
"-0.15562311","2.2457612","8.908825","62302813089248"
"-0.17477672","2.2649148","8.896853","62302823038727"
"-0.1388637","2.2577322","8.918402","62302832764820"
"-0.10534488","2.2577322","8.995016","62302843081643"
"-0.06943185","2.2457612","9.0716305","62302852729352"
"-0.08619126","2.2505496","9.030929","62302862873466"
"-0.09816227","2.2625206","9.057265","62302873002477"
"-0.074220255","2.2481554","9.054871","62302882783675"
"-0.08379706","2.3080103","9.006987","62302892870706"
"-0.16280572","2.3558946","9.064447","62302902871331"
"-0.1364695","2.3391352","9.057265","62302912973623"
"-0.1316811","2.3127987","9.02614","62302922945185"
"-0.107739076","2.315193","9.006987","62302932771539"
"-0.11252748","2.2697031","8.908825","62302942732841"
"-0.08379706","2.27928","9.01417","62302952793883"
"-0.11492168","2.255338","9.083601","62302962881279"
"-0.15562311","2.2697031","9.181764","62302972733935"
"-0.25139117","2.2697031","9.085996","62302982860706"
"-0.19632454","2.2936451","9.011775","62302992722112"
