"x-acc","y-acc","z-acc","time-acc"
"-0.20829555","2.5833437","8.549694","60485656164117"
"-0.20829555","2.5833437","8.549694","60485657239169"
"-0.1412579","2.6240451","8.841787","60485883241981"
"-0.22984336","2.6120741","8.872911","60485893239481"
"-0.20829555","2.645593","8.973468","60485903226304"
"-0.17477672","2.585738","8.992621","60485913227346"
"-0.21308395","2.621651","9.260772","60485923225263"
"-0.21547815","2.6384103","9.270349","60485933227763"
"-0.19153613","2.6288335","9.138668","60485943225679"
"-0.15562311","2.6408045","9.0429","60485953225992"
"-0.14844051","2.6312277","9.009381","60485963225158"
"-0.17477672","2.6168625","9.050082","60485973119898"
"-0.1340753","2.5761611","8.911219","60485983358544"
"-0.15083471","2.6839","9.038112","60485993470783"
"-0.19153613","2.669535","8.990228","60486003458336"
"-0.21068975","2.6408045","8.913613","60486013399846"
"-0.19632454","2.6479871","8.75799","60486023359846"
"-0.18674773","2.6312277","8.7053175","60486033389533"
"-0.24181437","2.5450363","8.75799","60486043620523"
"-0.30645782","2.566584","8.836999","60486054708335"
"-0.29448682","2.5378537","8.9519205","60486063133335"
"-0.30885202","2.5905263","8.896853","60486073339221"
"-0.24899697","2.5761611","8.887277","60486083311669"
"-0.21068975","2.6144683","8.810662","60486093487398"
"-0.11731588","2.645593","8.767567","60486103440575"
"-0.11731588","2.6671407","8.829816","60486113299117"
"-0.11252748","2.6743233","9.01417","60486123477294"
"-0.1436521","2.6527755","9.121908","60486133367502"
"-0.15801731","2.6288335","9.059659","60486144403960"
"-0.15562311","2.6120741","8.980651","60486153266200"
"-0.11731588","2.5953147","8.961497","60486163346044"
"-0.10534488","2.621651","8.911219","60486173320471"
"-0.076614454","2.6192567","8.865729","60486183323388"
"-0.038307227","2.6767175","8.817844","60486193404273"
"-0.08619126","2.6839","8.801085","60486203309481"
"-0.095768064","2.6671407","8.801085","60486213294481"
"-0.14604631","2.6168625","8.887277","60486223542190"
"-0.15801731","2.6312277","8.932767","60486233282502"
"-0.16519992","2.597709","8.908825","60486243418127"
"-0.21547815","2.6743233","8.90643","60486253387554"
"-0.16759412","2.6192567","8.966286","60486263418283"
"-0.12689269","2.6120741","8.89446","60486273416929"
"-0.12928689","2.7461493","8.937555","60486283307762"
"-0.11492168","2.6623523","8.887277","60486293335835"
"-0.1436521","2.6599581","8.9998045","60486303382242"
"-0.20829555","2.6623523","9.002198","60486313133856"
"-0.22984336","2.6527755","8.956709","60486323282242"
"-0.23942018","2.695871","8.90643","60486333146981"
"-0.20829555","2.6527755","8.827422","60486343340054"
"-0.24660277","2.6599581","8.836999","60486353139169"
"-0.25139117","2.6360161","8.901642","60486363296304"
"-0.25139117","2.597709","8.985439","60486373130940"
"-0.33039984","2.6168625","9.102755","60486383777815"
"-0.320823","2.6001031","9.074024","60486393133335"
"-0.31124622","2.585738","8.961497","60486403331304"
"-0.30166942","2.6431987","8.971074","60486413135835"
"-0.23942018","2.621651","8.971074","60486423421408"
"-0.19153613","2.60968","8.908825","60486433300887"
"-0.15562311","2.6408045","8.841787","60486443797710"
"-0.18435353","2.6767175","8.801085","60486453414012"
"-0.19871874","2.6288335","8.884883","60486463390002"
"-0.17477672","2.6240451","9.064447","60486473413283"
"-0.16998832","2.6360161","9.176975","60486483409117"
"-0.095768064","2.6192567","9.160215","60486493412919"
"-0.02873042","2.681506","9.093178","60486503410262"
"-0.021547815","2.743755","8.832211","60486513410210"
"-0.050278235","2.717419","8.722076","60486523405523"
"-0.0047884034","2.6791117","8.75799","60486533702971"
"-0.107739076","2.6503813","8.810662","60486543429794"
"-0.08379706","2.597709","8.963891","60486553421773"
"-0.18195933","2.6001031","8.8777","60486563285471"
"-0.22505496","2.566584","8.829816","60486573420575"
"-0.24420857","2.633622","8.734048","60486583419794"
"-0.23942018","2.5881321","8.767567","60486593420419"
"-0.25378537","2.5689783","8.750807","60486603294533"
"-0.2896984","2.5210943","8.822633","60486613420992"
"-0.320823","2.5234885","8.966286","60486623414898"
"-0.4405331","2.5594015","9.239224","60486633129898"
"-0.39025488","2.5258827","9.428367","60486643382189"
"-0.30885202","2.5929205","9.375694","60486653382346"
"-0.22266077","2.5905263","9.270349","60486663438179"
"-0.23463176","2.56419","8.939949","60486673400419"
"-0.44532153","2.6886885","8.418014","60486683401825"
"-0.7350199","2.8299465","7.9583263","60486693349325"
"-0.12928689","2.5067291","8.018182","60486703362554"
"-0.076614454","2.3774424","8.508993","60486713466512"
"-0.09816227","2.4516625","9.074024","60486723353127"
"-0.0047884034","2.504335","9.399636","60486733438179"
"0.016759412","2.5450363","9.526528","60486743415627"
"0.0047884034","2.6862943","9.605537","60486753586460"
"0.011971008","2.825158","9.461885","60486763581929"
"-0.07182605","2.80361","9.40203","60486773492502"
"-0.02873042","2.815581","9.167398","60486783418283"
"-0.047884032","2.825158","8.995016","60486793419637"
"0.10055647","2.7700913","8.985439","60486803411148"
"0.20590134","2.6623523","9.16261","60486813391044"
"0.10295067","2.540248","9.006987","60486823283856"
"-0.093373865","2.542642","8.779537","60486833139012"
"-0.272939","2.4396915","8.652645","60486843418023"
"-0.29448682","2.4468741","8.449138","60486853381616"
"-0.30166942","2.5833437","8.492233","60486863310054"
"-0.32321724","2.5570073","8.631097","60486873385731"
"-0.22744916","2.5570073","8.791509","60486883137814"
"-0.25857377","2.566584","8.925584","60486893338752"
"-0.23942018","2.5378537","9.0476885","60486903340419"
"-0.32561144","2.5115175","8.990228","60486913310262"
"-0.39264908","2.5306711","8.9519205","60486923568127"
"-0.39264908","2.5210943","9.097966","60486933632918"
"-0.36631286","2.4612393","9.074024","60486943305679"
"-0.30166942","2.4420857","9.217676","60486953320054"
"-0.19393034","2.542642","9.270349","60486963353283"
"-0.1364695","2.566584","9.19134","60486973294637"
"-0.08379706","2.5737667","8.983045","60486983453752"
"-0.11971009","2.6671407","8.942344","60486993180731"
"-0.038307227","2.6791117","8.9279785","60487003145679"
"-0.06464344","2.7365725","8.834604","60487013316564"
"-0.074220255","2.6719291","8.698134","60487023553231"
"0.0023942017","2.6312277","8.750807","60487033137189"
"-0.033518825","2.7222073","8.717288","60487043133908"
"-0.110133275","2.6479871","8.702923","60487053612866"
"-0.20829555","2.6360161","8.652645","60487063281460"
"-0.2753332","2.6360161","8.683769","60487073396825"
"-0.272939","2.6001031","8.772355","60487083315887"
"-0.29209262","2.585738","8.76996","60487093283491"
"-0.30645782","2.5737667","9.184157","60487103365210"
"-0.33279404","2.56419","9.181764","60487113297189"
"-0.32321724","2.4708161","9.018958","60487123393231"
"-0.4261679","2.5330653","8.992621","60487133329012"
"-0.5243302","2.5378537","9.035717","60487143323960"
"-0.50996494","2.4947581","9.23683","60487153331668"
"-0.32561144","2.4540567","9.059659","60487163148283"
"-0.29448682","2.5450363","8.789114","60487173454220"
"-0.2825158","2.5378537","8.669404","60487183321408"
"-0.18914193","2.4971523","8.746018","60487193469325"
"-0.39983168","2.5689783","8.537724","60487203380106"
"-0.81402856","2.5905263","7.9343843","60487213581981"
"-0.10295067","2.4277205","8.054094","60487223588648"
"0.16280572","2.4492683","8.726865","60487233162293"
"0.29688102","2.4157495","9.346964","60487243355939"
"0.2777274","2.5474305","9.89763","60487253144898"
"0.10534488","2.6431987","9.92636","60487263319950"
"0.02633622","2.7341783","9.773131","60487273423179"
"0.038307227","2.8299465","9.868899","60487284546252"
"0.033518825","2.9161377","9.775525","60487293314741"
"0.095768064","2.870648","9.603143","60487303510262"
"0.093373865","2.8275523","9.279925","60487313388752"
"0.11252748","2.693477","9.097966","60487323277814"
"-0.06464344","2.621651","8.810662","60487333328752"
