"x-acc","y-acc","z-acc","time-acc"
"-0.30166942","2.3511062","8.75799","83288782805077"
"-0.30166942","2.3535004","9.136273","83288997333983"
"-0.31364042","2.372654","9.200917","83289007332316"
"-0.2657564","2.2984335","9.088389","83289017336014"
"-0.29688102","2.2385786","8.947132","83289027320962"
"-0.39743748","2.255338","8.779537","83289037317420"
"-0.4261679","2.2744915","8.659827","83289047319504"
"-0.4237737","2.336741","8.6334915","83289057318722"
"-0.2705448","2.3702598","8.829816","83289067319400"
"-0.15562311","2.3870192","9.009381","83289077319452"
"-0.07182605","2.2960393","9.224859","83289087320702"
"-0.1436521","2.2050598","9.313444","83289097212733"
"-0.2633622","2.1619642","9.210494","83289107451483"
"-0.32321724","2.1787236","8.911219","83289117416639"
"-0.32321724","2.2337902","8.599973","83289127553566"
"-0.2825158","2.2864625","8.647857","83289137377368"
"-0.272939","2.3535004","8.688558","83289147446847"
"-0.30885202","2.3463178","9.004593","83289157394191"
"-0.4213795","2.2888567","9.215282","83289167836587"
"-0.50517654","2.3127987","9.325416","83289177430285"
"-0.46686932","2.3080103","9.3421755","83289187489920"
"-0.44771573","2.372654","9.241618","83289197374816"
"-0.23942018","2.516306","9.069236","83289207654764"
"-0.23942018","2.516306","9.069236","83289217600389"
"-0.18914193","2.528277","9.23683","83289227389452"
"-0.21068975","2.4420857","9.504981","83289237415024"
"-0.33518824","2.3989902","9.583989","83289247356899"
"-0.47165772","2.348712","9.552865","83289257718566"
"-0.44771573","2.3319526","9.26556","83289267416952"
"-0.39743748","2.3343468","9.090784","83289277297004"
"-0.33997664","2.3127987","8.710106","83289287425285"
"-0.3184288","2.3127987","8.53054","83289297222993"
"-0.28491","2.2481554","8.528147","83289307617993"
"-0.33039984","2.2361844","8.516175","83289317571952"
"-0.320823","2.1619642","8.736442","83289327649608"
"-0.38067806","2.171541","8.805874","83289337495597"
"-0.37110126","2.1811178","8.801085","83289347372733"
"-0.39743748","2.2098482","8.805874","83289357238670"
"-0.34955344","2.183512","8.856153","83289367411222"
"-0.4213795","2.2960393","9.011775","83289377405441"
"-0.23463176","2.243367","9.205706","83289388259504"
"-0.22744916","2.2649148","9.215282","83289397476691"
"-0.30166942","2.3558946","9.097966","83289407228306"
"-0.260968","2.3104045","8.99741","83289417432524"
"-0.29927522","2.3223755","8.978256","83289427392056"
"-0.29688102","2.3582888","9.076419","83289437381327"
"-0.33039984","2.3295584","9.150639","83289447444972"
"-0.25857377","2.2768857","9.222465","83289457475129"
"-0.2825158","2.3558946","9.121908","83289467484816"
"-0.2681506","2.3558946","8.973468","83289477671066"
"-0.2681506","2.3558946","8.973468","83289487457212"
"-0.2777274","2.2984335","8.939949","83289497875337"
"-0.33279404","2.3558946","8.992621","83289507809920"
"-0.2705448","2.3247697","9.009381","83289517411431"
"-0.20350714","2.2960393","9.0237465","83289527551535"
"-0.18914193","2.3056161","9.050082","83289537222889"
"-0.21068975","2.2577322","9.0476885","83289547395493"
"-0.24899697","2.2744915","9.057265","83289557396535"
"-0.23942018","2.2720973","8.992621","83289567219451"
"-0.260968","2.3511062","9.009381","83289577770024"
"-0.21308395","2.3319526","9.030929","83289587495233"
"-0.20350714","2.3894134","9.052477","83289597574556"
"-0.2657564","2.3439236","9.0237465","83289607384504"
"-0.2825158","2.396596","9.066842","83289617592004"
"-0.32321724","2.4420857","9.054871","83289627371118"
"-0.23463176","2.4468741","9.090784","83289637366691"
"-0.21547815","2.4181437","9.222465","83289647388983"
"-0.107739076","2.4109612","9.229648","83289657464920"
"-0.14604631","2.372654","9.155427","83289667593931"
"-0.16280572","2.3199813","9.028535","83289677461066"
"-0.1604115","2.255338","8.872911","83289687430285"
"-0.25857377","2.291251","8.738836","83289697386951"
"-0.23223756","2.3104045","8.662222","83289707391222"
"-0.2657564","2.303222","8.690952","83289717425389"
"-0.31124622","2.327164","8.832211","83289727389556"
"-0.31603462","2.372654","8.872911","83289737376066"
"-0.25857377","2.3918076","9.054871","83289747384972"
"-0.30885202","2.4756045","9.018958","83289757579087"
"-0.29927522","2.44448","9.0476885","83289767385076"
"-0.33279404","2.3822308","9.14585","83289777746483"
"-0.38067806","2.3678656","9.169792","83289787612733"
"-0.48362875","2.2864625","9.169792","83289797607993"
"-0.62249243","2.2266076","9.157822","83289807460181"
"-0.7182605","2.3104045","9.028535","83289817767108"
"-0.7038953","2.2984335","8.966286","83289827558149"
"-0.62249243","2.4349031","8.925584","83289837601951"
"-0.533907","2.5474305","9.009381","83289847697420"
"-0.5674258","2.5929205","9.244013","83289857709295"
"-0.641646","2.5689783","9.3661175","83289867623514"
"-0.6607997","2.4995465","9.52174","83289877655337"
"-0.6392518","2.4061728","9.385271","83289887584868"
"-0.6775591","2.4109612","9.186552","83289897427628"
"-0.62249243","2.4037786","8.985439","83289907513410"
"-0.50038815","2.3798366","8.772355","83289917445597"
"-0.4381389","2.3870192","8.793902","83289927216222"
"-0.4261679","2.2816741","8.918402","83289937520753"
"-0.3184288","2.4636335","8.671799","83289947222628"
"-0.33518824","2.9017725","7.764396","83289957348462"
"-0.2896984","2.1164744","7.872135","83289967520962"
"-0.4189853","2.1404164","8.746018","83289977351118"
"-0.4429273","2.3295584","8.588001","83289987406430"
