"x-acc","y-acc","z-acc","time-acc"
"-0.2825158","2.348712","8.798691","83908876874596"
"-0.2825158","2.432509","8.884883","83909096463242"
"-0.4261679","2.3750482","8.870518","83909106346731"
"-0.40222588","2.4109612","8.832211","83909116348137"
"-0.39264908","2.4133554","8.743625","83909126339440"
"-0.33039984","2.4516625","8.767567","83909136328919"
"-0.35434186","2.4420857","8.839393","83909146329231"
"-0.33279404","2.3989902","8.916007","83909156336002"
"-0.33518824","2.4372973","8.978256","83909166328919"
"-0.32800564","2.3702598","9.054871","83909176329752"
"-0.40462008","2.4109612","9.165004","83909186336106"
"-0.46686932","2.432509","9.143456","83909196331940"
"-0.4189853","2.4277205","9.193734","83909206551262"
"-0.47405192","2.456451","9.19134","83909216591315"
"-0.44532153","2.4181437","9.217676","83909226768398"
"-0.44532153","2.4181437","9.184157","83909236645585"
"-0.48123455","2.4037786","9.0429","83909246601835"
"-0.50038815","2.3918076","8.992621","83909256581367"
"-0.50278234","2.456451","8.870518","83909266485064"
"-0.50757074","2.468422","8.760384","83909276558137"
"-0.46926352","2.4349031","8.781932","83909286235742"
"-0.45489833","2.456451","8.829816","83909296482825"
"-0.50757074","2.480393","8.944737","83909306453606"
"-0.4189853","2.4516625","9.016563","83909316253085"
"-0.4357447","2.4660277","9.0716305","83909326291835"
"-0.46447513","2.5210943","9.0429","83909336235742"
"-0.50278234","2.5187001","8.966286","83909346231158"
"-0.46686932","2.528277","8.971074","83909356465325"
"-0.5267244","2.44448","8.90643","83909366246679"
"-0.51714754","2.504335","8.875306","83909376398658"
"-0.5506664","2.528277","8.9279785","83909386513033"
"-0.5363012","2.5354595","8.90643","83909396565325"
"-0.521936","2.5091233","8.954314","83909406463762"
"-0.4285621","2.4708161","9.006987","83909416527981"
"-0.4333505","2.56419","9.033323","83909426243554"
"-0.39504328","2.5929205","9.030929","83909436914700"
"-0.4213795","2.597709","8.990228","83909446471210"
"-0.40701428","2.5330653","8.944737","83909456606054"
"-0.48602295","2.597709","8.92319","83909466806731"
"-0.5267244","2.5689783","8.908825","83909476306002"
"-0.60333884","2.585738","8.992621","83909486277616"
"-0.641646","2.5881321","9.066842","83909496437408"
"-0.60812724","2.5594015","9.085996","83909506463033"
