"x-rot","y-rot","z-rot","rot-time"
"-7.324219E-4","0.12437485","0.992199","83986823421962"
"-0.001042547","0.124526635","0.99217737","83986833430295"
"-0.0011797706","0.12478989","0.9921416","83986843468733"
"-0.0012048206","0.12511642","0.992098","83986853568056"
"-0.0012124748","0.12546423","0.9920515","83986863591129"
"-0.0012876819","0.12570475","0.99201846","83986873420191"
"-0.001458447","0.12582192","0.99200076","83986883406441"
"-0.0017132544","0.12582897","0.9919965","83986893553056"
"-0.0020371089","0.12578155","0.99199885","83986903419618"
"-0.0024264727","0.12571846","0.99200284","83986913397274"
"-0.0027522931","0.12567608","0.9920039","83986923384566"
"-0.0029977702","0.12567872","0.9919994","83986933565399"
"-0.003137215","0.1257414","0.991988","83986943427014"
"-0.0032613997","0.12602861","0.9919491","83986953473785"
"-0.0035538857","0.12641084","0.99189776","83986963442587"
"-0.0039994433","0.12680404","0.99184525","83986973396649"
"-0.0045605293","0.12718144","0.9917951","83986983528004"
"-0.005190392","0.12762699","0.9917368","83986993436806"
"-0.0057647335","0.12812124","0.9916724","83987003490139"
"-0.0061456966","0.12867793","0.9916003","83987013437743"
"-0.0061756996","0.12930413","0.9915198","83987023597691"
"-0.0057071033","0.13000308","0.9914295","83987033519462"
"-0.004221982","0.13037796","0.9913839","83987043397118"
"-0.0021581054","0.13025208","0.99140453","83987053421181"
"-4.03621E-4","0.12979671","0.991467","83987063431701"
"9.3962287E-4","0.12916213","0.9915523","83987073561181"
"0.0019173973","0.12841497","0.9916515","83987083557847"
"0.0025869748","0.12758482","0.991761","83987093563837"
"0.0028979066","0.12678982","0.9918651","83987103377431"
"0.0027806244","0.12617569","0.99194515","83987113474722"
"0.0024510713","0.12580203","0.9919932","83987123592639"
"0.0021619026","0.12559009","0.9920194","83987133627743"
"0.0020492568","0.12534463","0.9920487","83987143453837"
"0.0021238814","0.12507136","0.9920817","83987153445868"
"0.0024026525","0.12443091","0.9921593","83987163653316"
"0.0029500204","0.123607196","0.9922576","83987173542587"
"0.0037727181","0.12274283","0.99235773","83987183524358"
"0.0045106965","0.12216117","0.9924206","83987193527222"
"0.004769976","0.12207649","0.9924228","83987203509254"
"0.0044629783","0.122405656","0.99237585","83987213392118"
"0.003771997","0.12290812","0.9923084","83987223408941"
"0.0029461957","0.12332943","0.99225086","83987233515139"
"0.00215332","0.1236128","0.99220985","83987243501910"
"0.0013480929","0.12388924","0.9921679","83987253417847"
"6.033559E-4","0.12423122","0.9921156","83987263472951"
"-5.320856E-5","0.12460262","0.9920593","83987273453212"
"-5.79841E-4","0.12495665","0.9920052","83987283457483"
"-9.10685E-4","0.12528104","0.9919564","83987293481024"
"-0.0010744199","0.12555887","0.9919159","83987303449149"
"-0.0012236909","0.1258159","0.9918794","83987313797274"
"-0.0015301852","0.12599896","0.9918529","83987323394149"
"-0.002008135","0.12607227","0.9918407","83987333525816"
"-0.0025657518","0.12605155","0.9918401","83987343523368"
"-0.0030116215","0.12604544","0.9918372","83987353397222"
"-0.0033723414","0.12618315","0.99181503","83987363447743"
"-0.0037652152","0.12647313","0.9917718","83987373482951"
"-0.004197889","0.1267466","0.99173033","83987383444983"
"-0.004622444","0.12688723","0.9917075","83987393466076"
