"x-rot","y-rot","z-rot","rot-time"
"0.040540032","-0.10049058","-0.99386936","61711632420967"
"0.041987196","-0.10029351","-0.993815","61711642544040"
"0.04274948","-0.100428365","-0.99376684","61711652565603"
"0.04309515","-0.100865215","-0.9937155","61711662578519"
"0.04325426","-0.10139109","-0.9936688","61711672579040"
"0.04334446","-0.101748236","-0.99364275","61711682575082"
"0.043457214","-0.10198864","-0.99362755","61711692858311"
"0.043598782","-0.10216347","-0.9936166","61711702581748"
"0.04371564","-0.10233931","-0.99360573","61711712571071"
"0.043756854","-0.102561355","-0.99359256","61711722543519"
"0.043682046","-0.102823675","-0.9935803","61711732678727"
"0.043527927","-0.102981776","-0.99358046","61711742718988"
"0.043372016","-0.103037305","-0.9935906","61711752434196"
"0.04324922","-0.10299157","-0.9936095","61711762575550"
"0.043224663","-0.10292165","-0.99362516","61711772680342"
"0.04329815","-0.102922715","-0.99362886","61711782637165"
"0.043414008","-0.103028305","-0.9936189","61711792613155"
"0.043560755","-0.10323509","-0.9935971","61711802586748"
"0.04375017","-0.10344858","-0.9935719","61711812572165"
"0.044044156","-0.10365409","-0.9935425","61711822645186"
"0.044405624","-0.103845604","-0.9935109","61711832596280"
"0.04475585","-0.10406306","-0.9934761","61711842627634"
"0.045022216","-0.104345545","-0.993437","61711852592321"
"0.04520043","-0.10470714","-0.99339217","61711862706227"
"0.04532456","-0.10511344","-0.9933442","61711872620655"
"0.045439173","-0.105450265","-0.9933036","61711882736540"
"0.0455805","-0.10562916","-0.9932785","61711892626280"
"0.04577472","-0.105743684","-0.9932583","61711902510707"
"0.0460006","-0.105874866","-0.99323565","61711912708832"
"0.046212707","-0.10608303","-0.9932064","61711922407321"
"0.046375953","-0.106327124","-0.99317557","61711933059300"
"0.04649383","-0.1065406","-0.9931494","61711942606696"
"0.0466357","-0.10672309","-0.99312496","61711952606019"
"0.04680641","-0.106835775","-0.99310637","61711962562738"
"0.047041185","-0.10689325","-0.9930908","61711972681279"
"0.04727467","-0.106892906","-0.9930823","61711982699144"
"0.04739631","-0.10684543","-0.99308604","61711992637217"
"0.047347832","-0.1067274","-0.99310774","61712002806592"
"0.047198053","-0.10653464","-0.9931435","61712012573675"
"0.047102015","-0.10621747","-0.99319065","61712022604873"
"0.047076005","-0.10571094","-0.99325424","61712032710394"
"0.046906836","-0.10494525","-0.99335146","61712042716175"
"0.046532467","-0.10409192","-0.99346554","61712052635967"
"0.04595344","-0.10329092","-0.99358183","61712062726123"
"0.04529334","-0.1027567","-0.9936716","61712072701957"
"0.044506997","-0.10237491","-0.9937491","61712082694613"
"-0.043526057","0.10206963","0.9938245","61712092692373"
