"x-acc","y-acc","z-acc","time-acc"
"-0.02873042","2.4372973","8.5473","60901619260570"
"-0.02873042","2.2122424","8.722076","60901839487758"
"0.0023942017","2.2218192","8.789114","60901849497133"
"0.021547815","2.2385786","8.848969","60901859394320"
"-0.011971008","2.3247697","8.872911","60901869489737"
"-0.079008654","2.3343468","8.9998045","60901879502706"
"-0.02633622","2.348712","9.102755","60901889488591"
"0.016759412","2.3080103","9.165004","60901899395622"
"0.06943185","2.348712","9.157822","60901909497914"
"0.14604631","2.2577322","9.279925","60901919513539"
"0.1316811","2.2625206","9.25359","60901929455101"
"0.059855044","2.2242134","9.217676","60901939496195"
"0.011971008","2.2098482","9.174581","60901949480570"
"0.038307227","2.1308396","9.100361","60901959554216"
"0.02633622","2.171541","8.968679","60901969581716"
"0.10295067","2.1739352","8.75799","60901979739424"
"0.15562311","2.243367","8.734048","60901989788904"
"0.14604631","2.2505496","8.810662","60901999616091"
"0.12689269","2.2697031","8.813056","60902009726351"
"0.12928689","2.2816741","8.985439","60902019638956"
"0.11252748","2.2385786","9.052477","60902029557289"
"0.05267244","2.2218192","9.097966","60902039569008"
"0.023942016","2.2290018","9.0237465","60902049489529"
"0.01436521","2.2170308","9.085996","60902059510622"
"-0.016759412","2.1643584","9.138668","60902069583747"
"0.0023942017","2.1428106","9.0716305","60902079516664"
"-0.04309563","2.1763294","9.112331","60902089255101"
"-0.04070143","2.1667526","9.215282","60902099498643"
"-0.02873042","2.1571758","9.172187","60902109553956"
"-0.02873042","2.1571758","9.172187","60902119595153"
"-0.019153614","2.2242134","8.973468","60902129329633"
"-0.062249243","2.2361844","8.963891","60902139692237"
"-0.011971008","2.2050598","8.939949","60902149519633"
"-0.031124622","2.1859062","8.956709","60902159508851"
"-0.08140286","2.2122424","9.057265","60902169526247"
"-0.033518825","2.2098482","9.052477","60902179641195"
"0.06464344","2.2026656","9.059659","60902189566716"
"0.04309563","2.2337902","8.995016","60902199525310"
"0.107739076","2.2505496","8.916007","60902209598956"
"0.16998832","2.2505496","8.959103","60902219400362"
"0.15801731","2.2505496","9.090784","60902229261039"
"0.11492168","2.2290018","9.160215","60902239653643"
"0.079008654","2.2266076","9.109938","60902249606039"
"0.074220255","2.231396","9.040505","60902259667341"
"0.10295067","2.2170308","9.0716305","60902269487497"
"0.11252748","2.2457612","9.011775","60902279585674"
"0.12689269","2.2290018","8.9519205","60902289466247"
"0.11731588","2.219425","8.892065","60902299501508"
"0.062249243","2.207454","8.918402","60902309634216"
"0.047884032","2.1883004","8.918402","60902319412341"
"0.035913024","2.1763294","8.966286","60902329505831"
