"x-acc","y-acc","z-acc","time-acc"
"-0.51954174","2.516306","9.002198","83100202985826"
"-0.51954174","2.6360161","8.966286","83100423180409"
"-0.89543146","2.6144683","9.004593","83100433074107"
"-0.85473","2.5689783","9.095572","83100443016763"
"-0.81881696","2.5689783","9.13388","83100453087284"
"-0.8523358","2.5570073","9.100361","83100462984940"
"-0.80205756","2.5617957","8.856153","83100473091763"
"-0.89543146","2.5713725","8.779537","83100482983117"
"-0.90021986","2.5737667","8.750807","83100493058951"
"-0.80924016","2.540248","8.743625","83100502995721"
"-0.7517793","2.633622","8.9519205","83100513059940"
"-0.6919243","2.6743233","9.105149","83100522985669"
"-0.641646","2.7365725","9.01417","83100533059732"
"-0.6679823","2.753332","8.911219","83100543183169"
"-0.7493851","2.717419","8.89446","83100553077076"
"-0.8475474","2.7269957","8.9519205","83100563196659"
"-0.82360536","2.743755","8.973468","83100573066242"
"-0.82360536","2.743755","8.973468","83100583182180"
"-0.79726917","2.707842","8.916007","83100593163430"
"-0.7469909","2.7222073","8.884883","83100603093482"
"-0.7613561","2.717419","8.836999","83100613340774"
"-0.6751649","2.6839","8.834604","83100623215305"
"-0.6751649","2.6839","8.834604","83100633203482"
"-0.6655881","2.7126305","8.693346","83100643071138"
"-0.6895301","2.6288335","8.695741","83100653087128"
"-0.7757214","2.7126305","8.688558","83100663029107"
"-0.878672","2.6623523","8.985439","83100673204732"
"-0.878672","2.6623523","8.985439","83100683168221"
"-0.90261406","2.6886885","9.212888","83100693343326"
"-0.90261406","2.6886885","9.212888","83100703175409"
"-0.9983821","2.6288335","9.246407","83100712856763"
"-1.1468226","2.6982653","8.971074","83100723363690"
"-1.1468226","2.6982653","8.971074","83100733012128"
"-1.1683705","2.743755","8.734048","83100743511346"
"-1.1683705","2.743755","8.734048","83100753379367"
"-1.1204864","2.7509377","8.743625","83100763021919"
"-0.93852705","2.7724855","8.868123","83100773297388"
"-0.94570965","2.777274","8.774749","83100783178898"
"-0.770933","2.7700913","8.765172","83100793103273"
"-0.770933","2.7700913","8.765172","83100803120044"
"-0.8403648","2.8802247","8.6574335","83100813197076"
"-0.8714894","2.8634653","8.619126","83100823342336"
"-0.7637503","2.906561","8.870518","83100833018430"
"-0.7589619","2.992752","8.963891","83100843100721"
"-0.6991069","2.896984","8.990228","83100852846711"
"-0.59376204","2.846706","8.990228","83100863073898"
"-0.58418524","2.9592333","8.9519205","83100873222180"
"-0.6512229","2.9113493","8.966286","83100883058586"
"-0.7254431","2.861071","8.995016","83100893149315"
"-0.8379706","2.8107927","8.853758","83100903328482"
"-0.91697925","2.837129","8.731653","83100913085253"
"-0.9672575","2.8802247","8.844181","83100923184419"
"-1.2425907","2.8443117","9.045294","83100933217023"
"-1.2641385","2.707842","9.179369","83100943076503"
"-1.1731589","2.585738","8.961497","83100953142023"
"-1.163582","2.8491","7.704541","83100963094367"
"-0.5291186","3.1747115","7.575254","83100972982336"
"-0.94810385","2.566584","8.264784","83100983051919"
"-0.94570965","2.7389667","9.138668","83100995357544"
"-0.866701","2.707842","9.076419","83101003131450"
"-0.45489833","2.327164","8.901642","83101012842232"
"-0.842759","2.6120741","9.229648","83101022842700"
"-1.1324574","2.8395233","9.11712","83101033387023"
"-1.0702082","2.861071","8.913613","83101042842648"
"-0.9528923","2.8514943","8.848969","83101053461659"
"-0.9744401","2.9759927","8.949526","83101063118013"
"-1.0199299","3.040636","8.851364","83101073593117"
"-1.0127473","3.0214825","8.9519205","83101083258169"
"-1.0821792","3.0382419","9.150639","83101093111346"
"-1.1180922","2.9879637","9.433155","83101102846190"
"-1.1228806","2.932897","9.610326","83101113172544"
"-0.94331545","2.7126305","9.65821","83101123149888"
"-1.1827357","2.693477","9.667787","83101133177075"
"-1.1611878","2.5809495","9.390059","83101143264836"
"-1.2258313","2.456451","9.038112","83101153287284"
"-1.2737153","2.4516625","8.623915","83101163436190"
"-1.3359646","2.5067291","8.37013","83101172989002"
"-1.1611878","2.4708161","8.3868885","83101183081867"
"-0.94570965","2.420538","8.432379","83101193004732"
"-0.9552865","2.5905263","8.487445","83101203229211"
"-0.81163436","2.5953147","8.62152","83101213090357"
"-0.6775591","2.621651","8.66701","83101223131555"
"-0.6488287","2.6144683","8.678981","83101233377127"
"-0.58418524","2.5234885","8.7532015","83101243145617"
"-0.5482722","2.4708161","8.611943","83101253358586"
"-0.6607997","2.4756045","8.456321","83101263072700"
"-0.7326257","2.5354595","8.413225","83101273087909"
"-0.79008657","2.480393","8.48984","83101283205825"
"-0.78050977","2.5306711","8.6574335","83101293122388"
"-0.7733272","2.5091233","8.947132","83101303282805"
"-0.6679823","2.4636335","9.054871","83101313037284"
"-0.62728083","2.4372973","9.26556","83101323132805"
"-0.5722142","2.4109612","9.114726","83101333141919"
"-0.5363012","2.4013844","9.090784","83101343026034"
"-0.56982","2.3989902","8.9998045","83101353031242"
"-0.34715924","2.0925324","6.969521","83101363389159"
"-0.7254431","2.0638018","8.279149","83101373101554"
"-1.067814","2.6408045","9.382876","83101383006659"
"-0.6991069","2.5761611","9.232041","83101393382804"
"-0.12928689","2.0925324","9.974244","83101403052857"
"-0.2753332","2.183512","10.563218","83101413107284"
"-0.8379706","2.255338","10.522516","83101423248429"
"-1.1013328","2.2026656","10.30225","83101433271242"
"-1.0414777","2.066196","9.624691","83101443546294"
"-1.1324574","2.2026656","9.121908","83101453674054"
"-1.0366893","2.3295584","8.528147","83101463126763"
"-0.9696517","2.3894134","8.53054","83101472983690"
"-0.8451532","2.6072857","8.90643","83101483287909"
"-0.60094464","2.4540567","9.064447","83101492998065"
"-0.4261679","2.3319526","9.227253","83101503256138"
"-0.44532153","2.171541","9.313444","83101513444575"
