"x-rot","y-rot","z-rot","rot-time"
"0.010266251","0.07967059","0.99611694","83782522939228"
"0.009782269","0.08004932","0.99609774","83782532764853"
"0.009319474","0.08059663","0.9960655","83782542634697"
"0.008849725","0.08132634","0.99601877","83782552563291"
"0.008307652","0.08211972","0.99596727","83782562502770"
"0.0076546315","0.08292728","0.9959174","83782572614905"
"0.0069930144","0.08366141","0.9958748","83782582737510"
"0.0063230623","0.084497735","0.99582607","83782594395895"
"0.0057972777","0.08598337","0.9957118","83782602652405"
"0.006130312","0.08801254","0.99552375","83782612659280"
"0.0077402918","0.08970619","0.99533993","83782622803082"
"0.010170552","0.09089578","0.9951865","83782632649541"
"0.012414153","0.09137963","0.9950992","83782642643812"
"0.0136051355","0.091217466","0.99508995","83782652657718"
"0.013969278","0.090655304","0.9951314","83782662747666"
"0.013414271","0.09004317","0.99519277","83782673857822"
"0.012232654","0.089529924","0.9952552","83782682634489"
"0.010875148","0.08906965","0.9953158","83782694535270"
"0.00957285","0.08861826","0.99537385","83782702662510"
"0.00846655","0.08827061","0.9954177","83782712693343"
"0.007585329","0.0881306","0.99543774","83782722671989"
"0.0067796307","0.088182636","0.99543625","83782732708760"
"0.0061396277","0.08825911","0.9954269","83782742636624"
"0.005902374","0.08814912","0.9954279","83782752645739"
"0.0059604878","0.08786266","0.99544024","83782762769437"
"0.005879339","0.08759323","0.995451","83782773331572"
"0.005394316","0.08750865","0.99544764","83782782703499"
"0.004633278","0.08760326","0.9954279","83782792755322"
"0.0038673498","0.08780931","0.9953966","83782802723239"
"0.0033351358","0.08805656","0.99536026","83782812763707"
"0.0029418934","0.08832939","0.9953188","83782822674124"
"0.0025961248","0.088587515","0.99527615","83782832490426"
"0.0023388027","0.08876226","0.9952391","83782842509697"
"0.0021826862","0.08884296","0.9952084","83782852639437"
"0.0021579962","0.08884479","0.9951835","83782862646103"
"0.0021921727","0.088831246","0.9951617","83782873318447"
"0.0022221245","0.08882775","0.995146","83782882688603"
"0.0017871431","0.089043535","0.995116","83782892679697"
"6.755902E-4","0.08964491","0.99504566","83782902867614"
"7.082263E-4","0.089949355","0.994994","83782912659905"
"0.0013375515","0.09010444","0.9949694","83782922500791"
"0.001948563","0.09027582","0.99494296","83782932639697"
"0.0019261786","0.09028632","0.9949415","83782942708916"
"0.0019165971","0.09028472","0.9949412","83782952500478"
"0.0016397974","0.09014367","0.9949632","83782962747718"
"0.001272623","0.090089366","0.99498105","83782973013916"
"8.373967E-4","0.09020823","0.9949865","83782982649853"
"4.0033643E-4","0.090502895","0.9949762","83782992740218"
"-9.056459E-5","0.09095029","0.99494946","83783002823499"
"-7.736639E-4","0.091581814","0.9949014","83783012512197"
"-0.0015719222","0.09235594","0.99483293","83783022663395"
"-0.0021863326","0.093077175","0.9947641","83783032634697"
"-0.0025851848","0.093702115","0.9947029","83783042731155"
"-0.0029271236","0.09421213","0.99465233","83783052511155"
"-0.0033142036","0.0946333","0.9946096","83783062748759"
"-0.0037325695","0.09504293","0.99456733","83783073324072"
"-0.0041163997","0.09548331","0.9945209","83783082665114"
"-0.00440251","0.095968336","0.99446946","83783092763968"
"-0.004609476","0.09647766","0.99441403","83783102659749"
"-0.0047223186","0.09693164","0.9943623","83783112521364"
"-0.0047750133","0.09728926","0.9943182","83783122724280"
"-0.004803259","0.09754727","0.9942827","83783132627561"
"-0.004896291","0.09780449","0.9942429","83783142505634"
"-0.0050887777","0.098038904","0.99420315","83783152642509"
"-0.0053401836","0.09824152","0.99416757","83783162698239"
"-0.005633048","0.098423935","0.9941376","83783172712666"
"-0.005963989","0.09860294","0.9941116","83783182755009"
"-0.0063026045","0.098861106","0.9940797","83783192495895"
"-0.006621673","0.09923127","0.99403805","83783202625530"
"-0.006926165","0.09973343","0.99398506","83783212768603"
"-0.0072390935","0.10032436","0.99392414","83783222653551"
"-0.007616789","0.10093385","0.99386215","83783232520999"
"-0.008094893","0.10153122","0.9938003","83783242492666"
"-0.008689502","0.10212722","0.9937382","83783254228499"
"-0.00933911","0.10268866","0.9936782","83783262770686"
"-0.009919753","0.103175096","0.9936264","83783272655322"
"-0.010309513","0.103471845","0.99359506","83783282664072"
"-0.010571936","0.10357374","0.99358666","83783293009228"
"-0.010879806","0.10366002","0.9935808","83783302644905"
"-0.011350381","0.103965014","0.9935566","83783312761988"
"-0.011970944","0.104856245","0.9934762","83783322653238"
"-0.012321419","0.10667143","0.9932868","83783332752978"
"-0.011691153","0.10822423","0.99311376","83783342657457"
"-0.010212564","0.108877376","0.99303645","83783352636572"
"-0.009094199","0.10887694","0.9930395","83783362743082"
"-0.0091660265","0.108879626","0.9930465","83783372641676"
"-0.010429002","0.109148405","0.9930176","83783383381416"
"-0.012166006","0.10948654","0.992975","83783392660374"
"-0.013804328","0.109772824","0.9929372","83783402678655"
"-0.015219632","0.11006929","0.9928948","83783412675999"
"-0.016460452","0.11050132","0.9928338","83783422633395"
"-0.017331384","0.11098903","0.9927663","83783432609645"
"-0.017718183","0.111387536","0.9927131","83783442655426"
"-0.017535217","0.11157299","0.99268895","83783452723082"
"-0.017198095","0.111644365","0.99267715","83783462512093"
"-0.01714555","0.11177096","0.9926544","83783472767405"
"-0.017392049","0.11194661","0.99262315","83783482620426"
"-0.017747061","0.1121532","0.99258786","83783492715582"
"-0.018062536","0.11232687","0.99255735","83783502633707"
"-0.018229619","0.11243869","0.9925337","83783512630790"
"-0.018130086","0.1124201","0.992525","83783522713134"
"-0.017828135","0.11224826","0.99253446","83783532778134"
"-0.017433684","0.11196909","0.9925542","83783543869957"
"-0.017016564","0.11166273","0.99257094","83783552657822"
"-0.016541","0.111300774","0.99258995","83783562628186"
"-0.016065294","0.11091118","0.99260986","83783572833968"
"-0.015637584","0.1104928","0.9926325","83783582663968"
"-0.015184317","0.109983444","0.9926633","83783592639124"
"-0.014727383","0.10943722","0.9926978","83783602615322"
"-0.014226397","0.10890191","0.99272585","83783612699332"
"-0.013651246","0.10850205","0.9927369","83783622595478"
"-0.012868198","0.108195685","0.9927348","83783632490686"
"-0.011923972","0.10803168","0.99271744","83783642713030"
"-0.011059775","0.10801193","0.9926858","83783652646572"
"-0.010258075","0.10805483","0.9926446","83783662683655"
"-0.009629403","0.10810547","0.9926026","83783672672926"
"-0.009138334","0.10818902","0.9925585","83783683289540"
"-0.008734729","0.10829635","0.9925136","83783692652561"
"-0.008334839","0.10836343","0.9924756","83783702665999"
"-0.007955016","0.10833596","0.9924476","83783712650374"
"-0.007683338","0.10818069","0.9924361","83783722686259"
"-0.0073992517","0.1079242","0.9924351","83783732501728"
"-0.0070068236","0.107646406","0.99243754","83783742634592"
"-0.006493468","0.107427694","0.9924383","83783752769384"
"-0.0059307134","0.10734987","0.9924286","83783762648238"
"-0.0054190643","0.10743471","0.99240583","83783773329124"
"-0.004951581","0.107663915","0.992365","83783782759228"
"-0.0045266887","0.10795097","0.99232006","83783792503915"
"-0.0042409752","0.10821928","0.99227977","83783802504801"
"-0.004131339","0.1083922","0.99225664","83783812625582"
"-0.004205873","0.10838069","0.99225664","83783822813967"
"-0.0043811873","0.10822525","0.9922744","83783832918186"
"-0.0045743342","0.10794625","0.9923058","83783842814645"
"-0.004804923","0.107627176","0.9923373","83783852498082"
"-0.005071039","0.10719452","0.9923832","83783862649644"
"-0.0054711085","0.1071434","0.99238855","83783872765894"
"-0.006125879","0.108857885","0.99217963","83783882625634"
"-0.005766145","0.1117012","0.9918037","83783892851415"
"-0.004137652","0.11394989","0.991491","83783902674592"
"-0.0023575604","0.11522842","0.9913092","83783912558863"
"-0.001519427","0.11600193","0.9912039","83783922674436"
"-0.0017863663","0.11658574","0.9911356","83783932733915"
"-0.0025394352","0.116863616","0.9911099","83783942492926"
"-0.0032873466","0.11686032","0.9911218","83783952741051"
"-0.0038097354","0.11653376","0.99116987","83783962669592"
"-0.0042378516","0.11592412","0.991247","83783973579019"
"-0.004730932","0.11526527","0.99132407","83783982552717"
"-0.0053275055","0.11465073","0.99139655","83783992639072"
"-0.0059721028","0.114311755","0.9914364","83784002646728"
"-0.0065522604","0.114243515","0.9914475","83784012757613"
"-0.0067328084","0.114292875","0.99144506","83784022761155"
"-0.0066231913","0.11443364","0.9914334","83784032756936"
"-0.0065529905","0.114676155","0.9914129","83784042840894"
"-0.0067515173","0.11501309","0.99137473","83784052777457"
"-0.0071594943","0.1153953","0.9913285","83784062723603"
