"x-gyro","y-gyro","z-gyro","time-gyro"
"0.03299098","0.08726646","-0.07768843","60416326579821"
"-0.18836787","0.13884808","-0.09717707","60416646550029"
"-0.18091829","0.14310499","-0.100369744","60416656562790"
"-0.18411097","0.14842612","-0.10569087","60416666968988"
"-0.19368899","0.16438949","-0.10675509","60416676610394"
"-0.19368899","0.17503174","-0.099305525","60416686565811"
"-0.18623942","0.16651794","-0.093984395","60416696600915"
"-0.18411097","0.15161878","-0.085470594","60416706597581"
"-0.19156054","0.1399123","-0.073764116","60416716839977"
"-0.20326702","0.1356554","-0.05992919","60416726788884"
"-0.21178082","0.14949033","-0.054608062","60416736585238"
"-0.21816617","0.16545372","-0.06205764","60416746660029"
"-0.22242308","0.16651794","-0.07163566","60416756625446"
"-0.22455153","0.15800413","-0.073764116","60416766836748"
"-0.21603772","0.14736189","-0.07589257","60416776711956"
"-0.20326702","0.14629766","-0.079085246","60416786605550"
"-0.19475323","0.14629766","-0.08227792","60416797299873"
"-0.19262478","0.14736189","-0.08227792","60416806772425"
"-0.1979459","0.15055457","-0.07695679","60416816428936"
"-0.20326702","0.15268302","-0.07482834","60416826577373"
"-0.19901012","0.15374723","-0.07802102","60416836633154"
"-0.20007434","0.15800413","-0.085470594","60416846766592"
"-0.2107166","0.16545372","-0.08972749","60416856423988"
"-0.22774419","0.18035287","-0.08440637","60416866854144"
"-0.24157913","0.19950892","-0.08014947","60416876742113"
"-0.24370758","0.2069585","-0.06950721","60416886561644"
"-0.22880843","0.19950892","-0.06312186","60416896967165"
"-0.21178082","0.18673822","-0.06631454","60416906601227"
"-0.20858815","0.18354553","-0.06844299","60416916430394"
"-0.22561574","0.19312356","-0.06950721","60416926426123"
"-0.25541407","0.21121539","-0.07589257","60416936702842"
"-0.26073518","0.22292188","-0.07802102","60416946700498"
"-0.14473464","0.10692133","-0.08653482","60416956919352"
"0.025541395","-0.22511694","-0.16954438","60416966402113"
"0.022348702","-0.40284252","-0.19402157","60416976628363"
"-0.11706479","-0.39752138","-0.19082889","60416986842946"
"-0.23732223","-0.23788762","-0.11739735","60416996664665"
"-0.31394643","-0.033556394","-0.07163566","60417006667529"
"-0.3586439","0.14523344","-0.056736514","60417016606175"
"-0.34906587","0.29848185","-0.021617085","60417026710133"
"-0.3086253","0.37723452","0.0028600954","60417036439300"
"-0.28201967","0.40596858","0.009245444","60417046607686"
"-0.27776277","0.39106944","-0.0077821575","60417056554769"
"-0.29798305","0.35382158","-0.034387786","60417066741644"
"-0.3256529","0.31231678","-0.07057144","60417076605654"
"-0.34800166","0.25484863","-0.12271847","60417086701696"
"-0.35332277","0.22079343","-0.15890212","60417096564040"
"-0.36183655","0.18886667","-0.17273706","60417106584561"
"-0.38737798","0.15481146","-0.16741593","60417116417529"
"-0.40759826","0.14416921","-0.15677367","60417126563102"
"-0.40759826","0.14842612","-0.15677367","60417136603258"
"-0.37035036","0.16758215","-0.1493241","60417146586019"
"-0.32033178","0.18248132","-0.13868184","60417156977008"
"-0.28627658","0.1814171","-0.13123228","60417166666592"
"-0.2745701","0.19099513","-0.14400297","60417176633675"
"-0.28414813","0.19312356","-0.17167284","60417187337060"
"-0.29798305","0.19418779","-0.20040691","60417196562842"
"-0.3086253","0.20057315","-0.2121134","60417206682113"
"-0.32246023","0.17928864","-0.22275564","60417216725394"
"-0.34161627","0.13459119","-0.229141","60417226576696"
"-0.35119432","0.0973433","-0.24084747","60417236685446"
"-0.33948785","0.085636824","-0.2419117","60417246562842"
"-0.3245887","0.09521485","-0.22062719","60417256807685"
"-0.31394643","0.10479288","-0.1833793","60417266586800"
"-0.2958546","0.13033429","-0.1450672","60417276571696"
"-0.2745701","0.15161878","-0.11846157","60417286917581"
"-0.25115716","0.15800413","-0.10675509","60417296577842"
"-0.23519377","0.14629766","-0.099305525","60417306437633"
"-0.2192304","0.14842612","-0.0982413","60417316670863"
"-0.2064597","0.15906836","-0.09717707","60417326659144"
"-0.20965236","0.15800413","-0.093984395","60417336590133"
"-0.2320011","0.14416921","-0.09504862","60417346785862"
"-0.25647828","0.1399123","-0.099305525","60417356682060"
"-0.28095546","0.1356554","-0.11739735","60417366828727"
"-0.29798305","0.122884706","-0.13548918","60417376639352"
"-0.30117574","0.12927006","-0.13974607","60417386689821"
"-0.3043684","0.14097653","-0.13974607","60417396634560"
"-0.30543265","0.14097653","-0.1322965","60417406595915"
"-0.29798305","0.15693991","-0.11739735","60417416575758"
"-0.28521237","0.16226104","-0.1152689","60417426428258"
"-0.23732223","0.20908695","-0.13336073","60417436852165"
"-0.12983549","0.40809703","-0.21104917","60417446411071"
"-0.2107166","0.11862781","-0.27277422","60417456583935"
"-0.28946924","-0.07293273","-0.2642604","60417466796800"
"-0.3384236","-0.09208878","-0.26851732","60417476663779"
"-0.35545123","-0.028235264","-0.2504255","60417486709769"
"-0.34800166","0.0632881","-0.18976466","60417496559977"
"-0.32778138","0.122884706","-0.14187452","60417506646800"
"-0.29798305","0.14523344","-0.102498196","60417516427165"
"-0.27137744","0.12182048","-0.079085246","60417526572894"
"-0.25009292","0.09308641","-0.06844299","60417536626800"
"-0.24370758","0.090957955","-0.06950721","60417547817529"
"-0.24157913","0.12607738","-0.07482834","60417556873206"
"-0.236258","0.17609596","-0.08759904","60417566696592"
"-0.22880843","0.15906836","-0.09185594","60417576563050"
