"x-gyro","y-gyro","z-gyro","time-gyro"
"0.10429406","0.057468157","-0.054275483","58965572737678"
"-0.25647828","0.14204076","-0.085470594","58965882661532"
"-0.25434983","0.13459119","-0.085470594","58965892799397"
"-0.24690025","0.13033429","-0.08972749","58965903009605"
"-0.23732223","0.13352695","-0.093984395","58965912906168"
"-0.23093687","0.13884808","-0.09504862","58965922903980"
"-0.23093687","0.14736189","-0.0982413","58965932915543"
"-0.236258","0.15374723","-0.102498196","58965942804241"
"-0.24690025","0.16226104","-0.10143397","58965952844032"
"-0.2575425","0.16651794","-0.09717707","58965962952939"
"-0.26286364","0.1686464","-0.093984395","58965972565230"
"-0.26392785","0.17503174","-0.09292017","58965982712053"
"-0.2649921","0.17716019","-0.09292017","58965992750230"
"-0.269249","0.17077485","-0.09504862","58966002876793"
"-0.27776277","0.15800413","-0.09611285","58966012863303"
"-0.27989122","0.15374723","-0.0982413","58966022869918"
"-0.27244166","0.14949033","-0.10143397","58966032589137"
"-0.26073518","0.14523344","-0.10675509","58966042906741"
"-0.25647828","0.1399123","-0.11207622","58966052585439"
"-0.2617994","0.13778386","-0.10994777","58966062928095"
"-0.27137744","0.14097653","-0.10569087","58966072579605"
"-0.2745701","0.14949033","-0.10675509","58966082708355"
"-0.2703132","0.15587568","-0.10994777","58966092756012"
"-0.25860673","0.15693991","-0.10994777","58966102902574"
"-0.24264336","0.15587568","-0.111012","58966112736480"
"-0.2234873","0.15481146","-0.111012","58966122859970"
"-0.21284504","0.14523344","-0.11314045","58966132589970"
"-0.2149735","0.14097653","-0.1195258","58966142784657"
"-0.22880843","0.14949033","-0.11314045","58966152715543"
"-0.24477181","0.15481146","-0.10462664","58966162868459"
"-0.2532856","0.15374723","-0.10356242","58966172874762"
"-0.2532856","0.14523344","-0.10569087","58966182596637"
"-0.24583602","0.14310499","-0.10675509","58966192952574"
"-0.236258","0.14842612","-0.10994777","58966202745751"
"-0.23945068","0.14736189","-0.108883545","58966212580803"
"-0.23945068","0.14736189","-0.108883545","58966222578147"
"-0.24583602","0.14629766","-0.10675509","58966232734084"
"-0.24796447","0.14736189","-0.10675509","58966242854137"
"-0.24690025","0.14523344","-0.111012","58966252726845"
"-0.24264336","0.14097653","-0.10994777","58966262815387"
"-0.23945068","0.13884808","-0.10675509","58966272715178"
"-0.2405149","0.14204076","-0.10781932","58966282746584"
