"x-rot","y-rot","z-rot","rot-time"
"0.0627306","-0.11194467","-0.9905563","59106842819083"
"0.06284443","-0.11220397","-0.9905279","59106852610750"
"0.06284447","-0.112203956","-0.9905279","59106862551062"
"0.06309022","-0.112740815","-0.9904669","59106873160385"
"0.06329002","-0.112960465","-0.9904348","59106882853093"
"0.06351674","-0.11317453","-0.9904006","59106893116270"
"0.06369814","-0.11336989","-0.9903707","59106902946218"
"0.06383196","-0.11357883","-0.99034214","59106912808093"
"0.06392363","-0.11379614","-0.99031717","59106922835281"
"0.063972525","-0.11399703","-0.99029917","59106932883718"
"0.06400019","-0.11416515","-0.9902893","59106942656270"
"0.064041585","-0.11431887","-0.9902825","59106952672885"
"0.064042546","-0.114316896","-0.9902828","59106962658770"
"0.06413589","-0.114462584","-0.99027455","59106972484343"
"0.06431357","-0.114622645","-0.9902549","59106982485750"
"0.0644895","-0.114782915","-0.9902352","59106992497520"
"0.06463866","-0.11495597","-0.99021137","59107002473145"
"0.06478482","-0.1151267","-0.9901879","59107012478979"
"0.06515138","-0.11549818","-0.9901315","59107022718874"
"0.065395385","-0.115710706","-0.9900959","59107033100437"
"0.06569753","-0.11592553","-0.99005413","59107043088302"
"0.0659122","-0.116146564","-0.9900169","59107053022416"
"0.06604156","-0.11640636","-0.9899808","59107062987572"
"0.06611548","-0.11669308","-0.98994523","59107073072937"
"0.066173516","-0.11698972","-0.98990977","59107082785385"
"0.066218935","-0.117325366","-0.9898706","59107092683197"
"0.06623845","-0.11767318","-0.98983324","59107103137885"
"0.06620798","-0.117971905","-0.98980653","59107112758458"
"0.06617448","-0.11820692","-0.9897896","59107123052156"
"0.06621719","-0.118385814","-0.98977643","59107132976218"
"0.06639341","-0.11852948","-0.98976153","59107143136218"
"0.06666822","-0.1186326","-0.9897467","59107153152885"
"0.06697958","-0.118726484","-0.9897318","59107163073093"
"0.06728604","-0.118795894","-0.98971903","59107173118197"
"0.06758424","-0.11887043","-0.9897033","59107183089708"
"0.06790983","-0.11897329","-0.9896789","59107193005593"
"0.06825773","-0.11912322","-0.9896442","59107203080749"
"0.06825478","-0.11910938","-0.98964584","59107212772520"
"0.068769164","-0.11956597","-0.989558","59107222974031"
"0.068847954","-0.11974792","-0.98953164","59107232986843"
"0.06882913","-0.11987763","-0.9895192","59107242887468"
"0.06881832","-0.11987175","-0.9895206","59107252521999"
"0.06859209","-0.120021075","-0.9895221","59107262789656"
"0.068445474","-0.12004823","-0.98953116","59107272571635"
"0.06833472","-0.12006825","-0.9895391","59107282770958"
"0.06824467","-0.120073214","-0.9895477","59107292801062"
"0.068111315","-0.120088145","-0.98955876","59107302967416"
"0.06795192","-0.120139994","-0.98956794","59107312940437"
"0.06788811","-0.1202715","-0.9895635","59107323298822"
"0.06798824","-0.12049249","-0.9895402","59107333031687"
"0.06821722","-0.12077569","-0.9895041","59107343135645"
"0.06820103","-0.12074947","-0.9895084","59107352438979"
"0.06888686","-0.121276245","-0.9894267","59107363253614"
"0.069256395","-0.12148448","-0.98938704","59107373126010"
"0.06924587","-0.12144939","-0.9893921","59107382584031"
"0.07001077","-0.12197864","-0.989287","59107392733770"
"0.070293054","-0.122257024","-0.98923534","59107402703926"
"0.07046868","-0.12251318","-0.989192","59107412818197"
"0.07055097","-0.12271469","-0.9891623","59107423271478"
"0.070561066","-0.12284013","-0.98914695","59107433051062"
"0.07052767","-0.12293887","-0.98914","59107443128197"
"0.07047485","-0.123038515","-0.9891353","59107453028666"
"0.070390016","-0.123154104","-0.9891332","59107463151791"
"0.07025626","-0.12325427","-0.9891371","59107472609812"
"0.07022901","-0.12324658","-0.9891399","59107482727260"
"0.069852166","-0.12331628","-0.989173","59107493307989"
"0.069692604","-0.123333804","-0.98919106","59107503299499"
"0.06964318","-0.12339566","-0.9891976","59107513064968"
"0.06970712","-0.123443335","-0.98920035","59107522885541"
"0.069879234","-0.123423316","-0.98920405","59107533095853"
"0.07014533","-0.12333698","-0.9892103","59107543092051"
"0.070471056","-0.12324497","-0.9892118","59107552944239"
"0.070828654","-0.12322975","-0.9892006","59107562968510"
"0.07125164","-0.123349965","-0.9891657","59107572748770"
"0.07176693","-0.12360717","-0.989107","59107583230645"
"0.072321594","-0.1239039","-0.98903793","59107593172208"
"0.0728834","-0.12417918","-0.9889699","59107603167103"
"0.0734006","-0.124404915","-0.98890954","59107613257156"
"0.073895924","-0.12457902","-0.9888574","59107622987051"
"0.07386612","-0.12453203","-0.9888648","59107632783041"
"0.0743106","-0.124713175","-0.9888143","59107642450645"
"0.07466349","-0.12491027","-0.98876804","59107652579812"
"0.0751262","-0.12542674","-0.9886789","59107663138978"
"0.075136386","-0.12557375","-0.98866564","59107673118405"
"0.07511618","-0.12558916","-0.98867184","59107683171114"
"0.07516338","-0.12552495","-0.9886806","59107692599343"
"0.075294256","-0.12549359","-0.9886807","59107702886530"
"0.07548924","-0.12552038","-0.98866886","59107712599760"
"0.075726","-0.1256096","-0.9886481","59107723254812"
"0.07594294","-0.12569891","-0.9886281","59107732733458"
"0.076222606","-0.1257574","-0.9886072","59107743203301"
"0.0766434","-0.12579118","-0.98857695","59107753133510"
"0.07714491","-0.12589878","-0.98853105","59107762881010"
"0.07765894","-0.12612319","-0.98846835","59107773104395"
"0.07821971","-0.1264549","-0.9883891","59107783256895"
"0.07887308","-0.12678345","-0.9883013","59107792761114"
"0.07971214","-0.12705457","-0.98820585","59107803200697"
"0.08077301","-0.12724257","-0.9880994","59107813156426"
"0.082060754","-0.12753087","-0.98795927","59107823160333"
"0.08199601","-0.1272953","-0.98799527","59107832441270"
"0.08296858","-0.12999009","-0.98758084","59107843209812"
"0.08109165","-0.13244975","-0.9874504","59107853011426"
"0.078514285","-0.13469115","-0.9874009","59107862882260"
"0.075680815","-0.13634361","-0.9874255","59107872776687"
"0.0747264","-0.13670124","-0.9874451","59107892368718"
"0.0744648","-0.13646093","-0.98748827","59107896269395"
"0.07427049","-0.13628708","-0.98752","59107902591582"
"0.074367896","-0.135797","-0.9875717","59107912774812"
"0.07474703","-0.13537963","-0.98759043","59107922563301"
"0.075481586","-0.13517569","-0.9875515","59107932865385"
"0.07669292","-0.13501823","-0.9874626","59107942983718"
"0.07661762","-0.13498245","-0.9874732","59107952853041"
"0.080024205","-0.13395584","-0.98729545","59107963102103"
"0.08172176","-0.13306928","-0.98725253","59107972673353"
