"x-gyro","y-gyro","z-gyro","time-gyro"
"0.55552554","-0.13834926","0.08726646","107732975458298"
"-0.35119432","0.015397966","-0.2887376","107733285334548"
"-0.34374475","-0.0037580878","-0.2802238","107733295220850"
"-0.32671714","-0.017593019","-0.26532465","107733305460746"
"-0.30543265","-0.030363716","-0.24829705","107733315437933"
"-0.27776277","-0.036749072","-0.229141","107733325233715"
"-0.2490287","-0.03887751","-0.21637028","107733335533715"
"-0.2234873","-0.042070188","-0.20785649","107733345545433"
"-0.2022028","-0.042070188","-0.20040691","107733355503246"
"-0.18304674","-0.02929949","-0.18763621","107733365425954"
"-0.16495492","0.002627261","-0.17592973","107733375402673"
"-0.15324843","0.048388943","-0.15890212","107733385416683"
"-0.15431267","0.08776528","-0.1322965","107733395458871"
"-0.17134026","0.10053598","-0.09504862","107733405403402"
"-0.20113857","0.102664426","-0.056736514","107733415255173"
"-0.236258","0.10692133","-0.034387786","107733425827985"
"-0.278827","0.11224245","-0.02906666","107733435396996"
"-0.32671714","0.11224245","-0.03758046","107733445415017"
"-0.3884422","0.11011401","-0.05992919","107733455523610"
"-0.4640022","0.10692133","-0.085470594","107733465427517"
"-0.55339706","0.11330668","-0.10675509","107733475523194"
"-0.63853514","0.12714161","-0.12591115","107733485416944"
"-0.69387484","0.13459119","-0.1450672","107733495659027"
"-0.7013244","0.12927006","-0.17167284","107733505486006"
"-0.6662049","0.10372865","-0.19934268","107733515541735"
"-0.5917092","0.04945317","-0.21956296","107733525534392"
"-0.49592894","-0.0101434365","-0.23233368","107733535393350"
"-0.39482754","-0.060162015","-0.2461686","107733545410694"
"-0.3001115","-0.09315299","-0.26213196","107733555455590"
"-0.21284504","-0.10273103","-0.27596688","107733565390694"
"-0.14367041","-0.08676765","-0.28660914","107733575529131"
"-0.09471606","-0.04951977","-0.2940587","107733585408871"
"-0.07343155","-0.00588654","-0.2983156","107733595427569"
"-0.08088113","0.03455402","-0.2972514","107733605397777"
"-0.10961521","0.07286613","-0.2898018","107733615396631"
"-0.14899154","0.10692133","-0.27383843","107733625591214"
"-0.18943208","0.13246274","-0.24723282","107733635405642"
"-0.22029462","0.14629766","-0.2121134","107733646039652"
"-0.23306532","0.15374723","-0.17273706","107733655361267"
"-0.22242308","0.16651794","-0.13868184","107733665257881"
"-0.19262478","0.20163736","-0.11739735","107733675467048"
"-0.15111998","0.25165594","-0.10994777","107733685659183"
"-0.112807885","0.28358272","-0.102498196","107733695516892"
"-0.087266475","0.28571117","-0.09079172","107733705396892"
"-0.08088113","0.270812","-0.07482834","107733715558246"
"-0.09152338","0.23994946","-0.06205764","107733725429756"
"-0.12132168","0.2027016","-0.054608062","107733735549756"
"-0.16176224","0.17609596","-0.05354384","107733745672412"
"-0.20113857","0.16545372","-0.06205764","107733755399600"
"-0.23838645","0.16545372","-0.07695679","107733765455017"
"-0.2617994","0.16438949","-0.09717707","107733775727204"
"-0.27350587","0.16013259","-0.114204675","107733785515225"
"-0.27244166","0.14416921","-0.13442495","107733795525069"
"-0.26392785","0.12501316","-0.15464523","107733805702204"
"-0.2490287","0.114370905","-0.17167284","107733815512360"
"-0.23412955","0.11543513","-0.18444353","107733825523871"
"-0.2192304","0.12820584","-0.1791224","107733835711058"
"-0.2064597","0.15693991","-0.16315903","107733845240069"
"-0.19156054","0.20057315","-0.14293875","107733855579704"
"-0.17559716","0.24846327","-0.12059002","107733865791006"
"-0.15750533","0.28039002","-0.09079172","107733875521006"
"-0.13302816","0.29316074","-0.043965813","107733885539027"
"-0.1053583","0.29316074","0.011373896","107733895525016"
"-0.07981691","0.28145427","0.055007126","107733905522048"
"-0.06598197","0.2580413","0.08480543","107733915535121"
"-0.06172508","0.2324999","0.10396148","107733925522777"
"-0.067046195","0.22398609","0.10502571","107733935699496"
"-0.07981691","0.24739906","0.085869655","107733945253246"
"-0.09152338","0.28464693","0.048621777","107733955567621"
"-0.09578028","0.32828015","0.007116992","107733965568037"
"-0.097908735","0.388941","-0.032259338","107733975566371"
"-0.10642253","0.4357669","-0.06205764","107733985568819"
"-0.12132168","0.44428068","-0.085470594","107733995567985"
"-0.14473464","0.4187393","-0.102498196","107734005541423"
"-0.17559716","0.3633996","-0.12059002","107734015568037"
"-0.21178082","0.27826157","-0.14187452","107734025569183"
"-0.2490287","0.18035287","-0.16422325","107734035460329"
"-0.28308392","0.09627908","-0.18976466","107734045567308"
"-0.3075611","0.052645847","-0.21317762","107734055568454"
"-0.32352448","0.054774296","-0.2248841","107734065576579"
"-0.3299098","0.094150625","-0.21956296","107734075569183"
"-0.3299098","0.14949033","-0.20253536","107734085567256"
"-0.3245887","0.19418779","-0.17380129","107734095582308"
"-0.31075376","0.22611454","-0.13868184","107734105566735"
"-0.28734082","0.24633482","-0.11207622","107734115567933"
"-0.26286364","0.24207792","-0.09079172","107734125579131"
"-0.24583602","0.21760075","-0.07269989","107734135568923"
"-0.23519377","0.18354553","-0.051415388","107734145566943"
"-0.22774419","0.14310499","-0.04077314","107734155584027"
"-0.22455153","0.107985556","-0.039708912","107734165565329"
"-0.22135885","0.08989373","-0.043965813","107734175570850"
"-0.22135885","0.08776528","-0.05354384","107734185577881"
"-0.2320011","0.10372865","-0.06737877","107734195569235"
"-0.2490287","0.12927006","-0.08014947","107734205567516"
"-0.269249","0.14736189","-0.093984395","107734215577829"
"-0.28201967","0.15693991","-0.10462664","107734225565277"
"-0.28414813","0.17077485","-0.10781932","107734235567412"
"-0.27563432","0.18993089","-0.10356242","107734245581318"
"-0.25967094","0.21227962","-0.09611285","107734255563141"
"-0.24477181","0.228243","-0.085470594","107734265566527"
"-0.23519377","0.22505033","-0.06631454","107734275578923"
"-0.23093687","0.20376581","-0.04077314","107734285566266"
"-0.22667998","0.18460977","-0.018424407","107734295568350"
"-0.22029462","0.16226104","-0.0077821575","107734305580381"
"-0.21390927","0.13884808","-0.017360184","107734315568975"
"-0.20965236","0.12394893","-0.04928694","107734325794235"
"-0.21390927","0.12075625","-0.09185594","107734335583141"
"-0.22455153","0.13139851","-0.12591115","107734345568818"
"-0.23412955","0.16013259","-0.1450672","107734355568662"
"-0.24157913","0.19418779","-0.1578379","107734365580381"
"-0.24370758","0.23037145","-0.1620948","107734375569600"
"-0.2405149","0.2537844","-0.15570946","107734385568610"
"-0.22987264","0.26868355","-0.14187452","107734395580850"
"-0.20965236","0.27719736","-0.12484692","107734405566943"
"-0.19049633","0.270812","-0.10569087","107734415569808"
"-0.17453295","0.2537844","-0.08972749","107734425579183"
"-0.16389069","0.22611454","-0.08121369","107734435571318"
"-0.15750533","0.19312356","-0.09185594","107734445569339"
"-0.15537688","0.16438949","-0.12165425","107734455581995"
"-0.15431267","0.14949033","-0.15464523","107734465570485"
"-0.15963379","0.14204076","-0.17592973","107734475568089"
"-0.17134026","0.13671963","-0.17167284","107734485577725"
"-0.17878984","0.15055457","-0.1493241","107734495569079"
"-0.18091829","0.18567398","-0.12059002","107734505565850"
"-0.17346871","0.22717878","-0.0982413","107734515582516"
"-0.16495492","0.2580413","-0.08334214","107734525572985"
"-0.15856957","0.27400467","-0.07163566","107734535571162"
