"x-acc","y-acc","z-acc","time-acc"
"-0.5722142","1.0055647","9.002198","58927662571130"
"-0.5722142","1.0055647","9.002198","58927874209151"
"-0.5315128","0.9816227","9.141062","58927884204359"
"-0.5793968","0.9744401","9.208099","58927894333266"
"-0.46686932","0.9624691","9.224859","58927904366495"
"-0.51235914","0.9744401","9.296685","58927914178162"
"-0.60573304","0.9720459","9.25359","58927924297328"
"-0.61291564","0.94570965","9.263166","58927934167224"
"-0.58657944","0.9600749","9.244013","58927944176964"
"-0.5410896","0.9840169","9.275137","58927954171547"
"-0.5243302","0.9528923","9.239224","58927964180297"
"-0.50996494","0.9959879","9.375694","58927974174255"
"-0.50757074","0.9983821","9.320627","58927984195193"
"-0.47884035","1.0414777","9.358934","58927994178005"
"-0.49799395","0.9935937","9.299079","58928004171703"
"-0.4429273","1.0079589","9.193734","58928014180245"
"-0.4333505","1.043872","9.279925","58928024214203"
"-0.47405192","1.0630256","9.186552","58928034408474"
"-0.37110126","1.0582372","9.246407","58928044183995"
"-0.41180268","1.0247183","9.181764","58928054180662"
"-0.4285621","1.0462662","9.203311","58928064221807"
"-0.50038815","1.0055647","9.212888","58928074203526"
"-0.533907","0.94570965","9.224859","58928084177745"
"-0.5722142","1.0319009","9.25359","58928094189359"
"-0.56982","0.9888053","9.270349","58928104180922"
"-0.60333884","0.92895025","9.246407","58928114188786"
"-0.62249243","0.9672575","9.220071","58928124203578"
"-0.6368576","0.92176765","9.244013","58928134529672"
"-0.58418524","0.94570965","9.267955","58928144238891"
"-0.5386954","0.94810385","9.196129","58928154193630"
"-0.557849","0.9744401","9.105149","58928164204359"
"-0.5291186","0.9816227","9.227253","58928174178422"
"-0.5363012","1.0271125","9.179369","58928184177536"
"-0.50996494","0.9959879","9.150639","58928194352536"
"-0.4141969","1.0295067","9.14585","58928204188266"
"-0.4333505","1.0127473","9.270349","58928214240766"
"-0.40701428","1.0749966","9.258378","58928224327276"
"-0.39504328","1.0175357","9.279925","58928234253474"
"-0.39743748","1.0582372","9.26556","58928244414984"
"-0.47165772","1.0582372","9.301474","58928254307224"
"-0.45968673","1.0582372","9.363723","58928264324672"
"-0.4405331","0.9888053","9.361329","58928274193734"
"-0.45729253","1.0151415","9.263166","58928284199568"
"-0.5410896","0.9864111","9.19134","58928294195088"
"-0.51475334","0.9935937","9.179369","58928304194255"
"-0.5291186","0.9816227","9.215282","58928314191338"
"-0.5746084","0.9552865","9.270349","58928324192276"
"-0.557849","0.9983821","9.284714","58928334196026"
"-0.5674258","0.93852705","9.23683","58928344321495"
"-0.59136784","0.94092125","9.210494","58928354198161"
"-0.6584055","0.92655605","9.097966","58928364196443"
"-0.6631939","0.91458505","9.344569","58928374192328"
"-0.63206923","0.9864111","9.3421755","58928384434099"
"-0.46447513","0.9504981","9.248801","58928394205505"
"-0.4309563","1.0175357","9.258378","58928404194880"
"-0.49559975","0.9744401","9.136273","58928414196078"
"-0.60812724","0.8355764","8.346188","58928424209620"
"-0.7206547","0.91697925","9.165004","58928434201963"
"-0.80924016","0.93373865","9.516952","58928444430297"
"-0.5267244","1.127669","8.971074","58928454388422"
"-0.5434838","1.0606314","9.184157","58928464191026"
"-0.36391866","0.92655605","9.315839","58928474196338"
