"x-rot","y-rot","z-rot","rot-time"
"0.08782364","-0.21807379","-0.96970665","102841506805632"
"0.08808233","-0.21825624","-0.96964437","102841516823289"
"0.08834268","-0.21845229","-0.9695782","102841526824226"
"0.08855383","-0.21868561","-0.9695097","102841536833497"
"0.08869203","-0.21895002","-0.96944314","102841546809018"
"0.08878352","-0.2192263","-0.9693797","102841556800580"
"0.08885223","-0.21944372","-0.96933514","102841566808966"
"0.08889928","-0.21953215","-0.9693218","102841576968445"
"0.08899494","-0.21948701","-0.969333","102841586976153"
"0.089181684","-0.21933946","-0.96935654","102841596967559"
"0.08943395","-0.21915838","-0.9693794","102841607087403"
"0.08970595","-0.21902806","-0.9693886","102841617050580"
"0.09000081","-0.21904187","-0.9693634","102841627080580"
"0.09029385","-0.21922714","-0.9693013","102841637082872"
"0.090532795","-0.21955281","-0.96921486","102841647083601"
"0.09071533","-0.21991815","-0.96912575","102841657047351"
"0.090864494","-0.22022521","-0.96905327","102841667080216"
"0.090989746","-0.22043249","-0.969006","102841677049018"
"0.091114394","-0.22055417","-0.968978","102841687079018"
"0.09125426","-0.22063082","-0.9689574","102841697050268"
"0.09140556","-0.22069667","-0.9689373","102841707081622"
"0.09157448","-0.22076084","-0.968915","102841717083341"
"0.091797724","-0.22082302","-0.96888614","102841727081986"
"0.09206455","-0.22087665","-0.96885395","102841737051622"
"0.09232163","-0.22094135","-0.96882045","102841747080164"
"0.09254002","-0.22106971","-0.968777","102841756948861"
"0.09274735","-0.22131068","-0.96870995","102841766971361"
"0.09300749","-0.22166331","-0.9686133","102841777013028"
"0.0933701","-0.22211315","-0.9684857","102841787050476"
"0.093766615","-0.22259147","-0.96834946","102841797004695"
"0.09411328","-0.22308557","-0.9682152","102841807204486"
"0.0943692","-0.22353263","-0.96809906","102841816984278"
"0.09452855","-0.22388558","-0.9680121","102841826981986"
"0.09460491","-0.2241087","-0.96795994","102841837137976"
"0.09463672","-0.22418502","-0.9679435","102841846959382"
"0.094673626","-0.2241502","-0.96795195","102841856835424"
"0.09473063","-0.22405598","-0.9679732","102841866939591"
"0.09483995","-0.22395876","-0.96799254","102841876800789"
"0.094993375","-0.22391899","-0.9679972","102841886801361"
"0.09521174","-0.22395507","-0.96798056","102841896803497"
"0.09553163","-0.22405307","-0.96794045","102841906839278"
"0.09591119","-0.22420114","-0.96788317","102841917091726"
"0.09624229","-0.22438598","-0.9678215","102841926866674"
"0.09651364","-0.22463447","-0.96774966","102841936976778"
"0.09668977","-0.22490537","-0.96767735","102841946798966"
"0.096791975","-0.22517796","-0.96760803","102841956816882"
"0.096837685","-0.2254393","-0.96754557","102841966820007"
"0.09685628","-0.22565582","-0.967497","102841976807872"
"0.09692365","-0.22584473","-0.96745086","102841986808341"
"0.0970759","-0.22602826","-0.9673985","102841996821882"
"0.09728097","-0.22619048","-0.96734846","102842006797143"
"0.09748705","-0.2263571","-0.96729946","102842016798445"
"0.097715266","-0.22654669","-0.96724457","102842026803601"
"0.09796278","-0.22675513","-0.9671839","102842036793549"
"0.09822794","-0.22696626","-0.967121","102842046790372"
