"x-gyro","y-gyro","z-gyro","time-gyro"
"0.025541404","0.027669854","-0.04150478","60882019131411"
"-0.2990473","0.053710073","-0.052479614","60882329032713"
"-0.32246023","0.06435232","-0.08121369","60882339169953"
"-0.3331025","0.06648077","-0.11207622","60882349113599"
"-0.35332277","0.04945317","-0.13868184","60882359192869"
"-0.3926991","0.020719089","-0.1578379","60882369243390"
"-0.42569008","0.013269514","-0.1663517","60882379295005"
"-0.4437819","0.01965487","-0.1791224","60882389276359"
"-0.45229572","0.017526418","-0.19402157","60882399400994"
"-0.44697458","0.006884165","-0.20679227","60882409531724"
"-0.43313965","-0.0016296357","-0.21317762","60882419013182"
"-0.42036897","-0.00907921","-0.21424185","60882429586880"
"-0.40866247","-5.6540966E-4","-0.20253536","60882439107296"
"-0.39482754","0.01433374","-0.18657199","60882449081619"
"-0.38950643","0.027104445","-0.17060861","60882459466723"
"-0.3980202","0.039875142","-0.15570946","60882469176203"
"-0.4012129","0.059031196","-0.14400297","60882479251776"
"-0.39908445","0.07712302","-0.13016805","60882489100109"
"-0.37886417","0.0888295","-0.10994777","60882499201828"
"-0.35119432","0.09308641","-0.08014947","60882509120526"
"-0.31926757","0.08670105","-0.048222713","60882519269432"
"-0.27989122","0.08244415","-0.02480976","60882529240213"
"-0.22667998","0.102664426","-0.0077821575","60882538945734"
"-0.17346871","0.13139851","-3.3257902E-4","60882549139796"
"-0.14792731","0.14629766","0.008181218","60882559125421"
"-0.17453295","0.13459119","0.024144601","60882569115838"
"-0.17453295","0.13459119","0.024144601","60882579415786"
"-0.20965236","0.12607738","0.029465724","60882589115265"
"-0.236258","0.11862781","0.032658402","60882599245473"
"-0.24690025","0.10479288","0.033722628","60882609142817"
"-0.24370758","0.08776528","0.026273046","60882618956776"
"-0.23306532","0.06860922","0.016695019","60882629202921"
"-0.22029462","0.04945317","0.0017958693","60882639212973"
"-0.2107166","0.045196272","-0.013103284","60882649601098"
"-0.2064597","0.060095422","-0.026938211","60882659091411"
"-0.20539546","0.08670105","-0.04077314","60882668992244"
"-0.21284504","0.105857104","-0.051415388","60882679086880"
"-0.22774419","0.11649936","-0.060993414","60882689115630"
"-0.23732223","0.122884706","-0.07057144","60882699366932"
"-0.2405149","0.12820584","-0.085470594","60882709183755"
"-0.2405149","0.14310499","-0.100369744","60882719156255"
"-0.2320011","0.17077485","-0.11207622","60882729145109"
"-0.22667998","0.18248132","-0.12059002","60882739113859"
"-0.22242308","0.18248132","-0.1195258","60882749192505"
"-0.22135885","0.18035287","-0.11314045","60882758996671"
"-0.22455153","0.16438949","-0.11207622","60882769133130"
"-0.22774419","0.14949033","-0.11633313","60882779074796"
"-0.23412955","0.14949033","-0.12271847","60882789226984"
"-0.24796447","0.16758215","-0.12910382","60882799097296"
"-0.25434983","0.18035287","-0.1322965","60882809054900"
"-0.2532856","0.1686464","-0.13442495","60882819088442"
"-0.2405149","0.15481146","-0.1322965","60882829063807"
"-0.23732223","0.15693991","-0.12697537","60882839064223"
"-0.24583602","0.16332527","-0.11314045","60882849094953"
"-0.26073518","0.16226104","-0.102498196","60882859067973"
"-0.27137744","0.15587568","-0.09504862","60882869062609"
"-0.2660563","0.16119681","-0.08759904","60882879086932"
