"x-rot","y-rot","z-rot","rot-time"
"0.026761532","-0.12885283","-0.99123615","83891945510332"
"0.02689562","-0.12916179","-0.9911949","83891955572988"
"0.026930865","-0.1295377","-0.9911473","83891965617936"
"0.02693957","-0.1299304","-0.99109745","83891975563665"
"0.02698202","-0.13034846","-0.9910429","83891985923821"
"0.02707646","-0.13075127","-0.99098873","83891995645175"
"0.027215142","-0.13109288","-0.9909412","83892005602102"
"0.027345276","-0.131313","-0.9909104","83892015581269"
"0.027479922","-0.13143265","-0.9908926","83892025612102"
"0.027659524","-0.13150336","-0.99087983","83892035563977"
"0.027864154","-0.13156812","-0.9908672","83892045583144"
"0.02809001","-0.13164756","-0.990852","83892055763352"
"0.028337885","-0.13176298","-0.9908312","83892065598665"
"0.028583555","-0.13192672","-0.99080366","83892075526217"
"0.02882395","-0.13216361","-0.99076635","83892085727519"
"0.029038223","-0.13240968","-0.99072796","83892095552363"
"0.0292432","-0.13262124","-0.9906942","83892105806477"
"0.029495144","-0.13275294","-0.9906693","83892115792779"
"0.029793698","-0.13280804","-0.99065286","83892125550384"
"0.03015776","-0.13284358","-0.9906363","83892135566686"
"0.031055212","-0.13331254","-0.99054104","83892145618613"
"0.031967472","-0.13378865","-0.99044305","83892155602467"
"0.032723214","-0.13464056","-0.9903003","83892165529602"
"0.03154844","-0.13503236","-0.9902893","83892175578873"
"0.028759168","-0.13486265","-0.99040353","83892185514029"
"0.026480097","-0.13461156","-0.9905058","83892195523665"
"0.025402647","-0.13450386","-0.99055237","83892205643769"
"0.025353288","-0.13441744","-0.9905682","83892215724498"
"0.02609972","-0.13433641","-0.99056077","83892225686321"
"0.027109444","-0.13444456","-0.9905168","83892235544081"
"0.02818657","-0.13457154","-0.99046695","83892246119238"
"0.02911983","-0.13483769","-0.9904001","83892255611581"
"0.029952554","-0.13521194","-0.99032086","83892265535800"
"0.030785883","-0.13559176","-0.99024254","83892275669029"
"0.03158687","-0.13586958","-0.9901808","83892285584290"
"0.032228053","-0.13602547","-0.9901417","83892295571790"
"0.032569792","-0.13607979","-0.9901262","83892306066269"
"0.032822426","-0.13615581","-0.9901103","83892315602883"
"0.033303406","-0.13639921","-0.99006236","83892325599967"
"0.03379107","-0.13665257","-0.9900126","83892335711113"
"0.0343576","-0.13704814","-0.98993987","83892345538248"
"0.03496953","-0.13756894","-0.9898474","83892355543925"
"0.03547437","-0.13809884","-0.98975736","83892365949915"
"0.035759892","-0.13857342","-0.98968273","83892375423613"
"0.03587714","-0.1389813","-0.98962355","83892385602623"
"0.035885435","-0.13933049","-0.9895764","83892395589238"
"0.035835486","-0.13958557","-0.989544","83892405531581"
"0.03578175","-0.13982508","-0.98951316","83892415613925"
"0.035833057","-0.13992253","-0.98949826","83892425457415"
"0.03607977","-0.13991113","-0.9894912","83892435525748"
