"x-rot","y-rot","z-rot","rot-time"
"-0.024603756","0.04376489","0.997477","82357895117000"
"-0.024488756","0.043719336","0.9974786","82357904818719"
"-0.024521235","0.04366067","0.99747705","82357915010854"
"-0.024581885","0.043651316","0.99747294","82357924786271"
"-0.024566183","0.043692082","0.9974682","82357934839292"
"-0.024514388","0.043744512","0.9974643","82357944828406"
"-0.024519164","0.043808214","0.99745834","82357954820125"
"-0.024571666","0.043898657","0.9974485","82357964924656"
"-0.024640076","0.044220425","0.9974269","82357974803354"
"-0.024709744","0.044546556","0.997405","82357984813615"
"-0.0247861","0.044987038","0.99737674","82357994890959"
"-0.024880484","0.045523975","0.99734336","82358004876271"
"-0.024976183","0.045968376","0.9973159","82358014815906"
"-0.0250951","0.0463294","0.99729276","82358025125750"
"-0.025243878","0.046608515","0.99727196","82358034853615"
"-0.02542524","0.046844866","0.9972503","82358044868354"
"-0.0256274","0.047037024","0.9972298","82358054979917"
"-0.025841704","0.047228478","0.997209","82358064699136"
"-0.025975319","0.047378972","0.9971954","82358074838979"
"-0.026070954","0.04750167","0.9971862","82358084922833"
"-0.026163379","0.04762013","0.9971771","82358094833927"
"-0.026308678","0.04784579","0.99716485","82358104899136"
"-0.026520004","0.048173025","0.9971477","82358114656844"
"-0.026683183","0.048615586","0.99712145","82358124956323"
"-0.02683142","0.049125195","0.99708873","82358134950906"
"-0.027021708","0.049632505","0.9970533","82358144799396"
"-0.027341772","0.050125327","0.9970148","82358154933667"
"-0.027790241","0.050580725","0.9969782","82358164854813"
"-0.02821807","0.051029094","0.9969423","82358174808563"
"-0.028581535","0.051368885","0.9969136","82358184786271"
"-0.02892205","0.051627938","0.9968893","82358194821844"
"-0.029236726","0.05182368","0.9968712","82358205043927"
"-0.029520899","0.052048482","0.9968538","82358214873927"
"-0.029766092","0.052361228","0.99683654","82358225107156"
"-0.02993344","0.05277622","0.9968196","82358234926427"
"-0.030198","0.053365212","0.9967965","82358244825542"
"-0.03071827","0.0542188","0.9967612","82358254937052"
"-0.031478133","0.055184774","0.9967209","82358264879136"
"-0.03202417","0.05620177","0.99668026","82358274821479"
"-0.031522207","0.056593172","0.9966857","82358284818615"
"-0.03026186","0.056217093","0.99674284","82358295426740"
"-0.029683582","0.055481214","0.99680126","82358304947573"
"-0.029990936","0.05495545","0.99682164","82358314889865"
"-0.030414283","0.05502661","0.99680245","82358324852625"
"-0.030808331","0.05568746","0.9967501","82358335043927"
"-0.03128736","0.05671695","0.99666774","82358344868458"
"-0.031978637","0.057654876","0.9965776","82358354872156"
"-0.03288831","0.058358822","0.99648774","82358364659188"
"-0.033662695","0.058711346","0.99641794","82358374945021"
"-0.034141053","0.05883717","0.9963696","82358384866115"
"-0.034275886","0.05882625","0.99634236","82358394954135"
"-0.034278538","0.058724105","0.99633044","82358404922990"
"-0.03432768","0.058546927","0.9963272","82358414814708"
"-0.034411326","0.05835043","0.9963289","82358424792781"
"-0.034490235","0.058170777","0.99633104","82358434797521"
"-0.03455449","0.058015846","0.9963278","82358444887052"
"-0.034645785","0.057832714","0.9963227","82358454839083"
"-0.034818966","0.057633027","0.9963135","82358464816427"
"-0.035034638","0.05745095","0.9963012","82358474921115"
"-0.03523901","0.05732925","0.9962843","82358484852052"
"-0.03541931","0.0573302","0.9962605","82358494683979"
"-0.03558485","0.0574868","0.99622905","82358504913719"
"-0.03571471","0.057755545","0.99619454","82358515699969"
"-0.035756145","0.058063053","0.99616456","82358524894031"
"-0.03577286","0.05841022","0.99613684","82358534809187"
"-0.035801042","0.058705673","0.99611413","82358544885698"
"-0.035823796","0.058934353","0.99609584","82358554900021"
"-0.035834543","0.059061904","0.996082","82358564779031"
"-0.035878334","0.05909629","0.9960702","82358574889917"
"-0.03599235","0.059099164","0.99605584","82358584690125"
"-0.03620833","0.05912281","0.9960361","82358594674552"
"-0.036455996","0.059210546","0.99600923","82358604789031"
"-0.036655664","0.059387375","0.99597865","82358614668354"
"-0.036850214","0.059673395","0.9959432","82358625032417"
"-0.037002508","0.060486946","0.9958675","82358634801479"
"-0.036433402","0.06116657","0.99581414","82358644955125"
"-0.035547465","0.06116614","0.9958323","82358654665333"
"-0.034996074","0.06067484","0.9958903","82358664969969"
"-0.03497742","0.060271163","0.99592936","82358674811844"
