"x-acc","y-acc","z-acc","time-acc"
"-1.5179238","5.056554","7.7931266","107205775318448"
"-1.5179238","5.056554","7.771579","107205990535114"
"-1.7477672","5.080496","7.9032598","107206000550270"
"-1.6831238","5.0637364","7.9152308","107206010527875"
"-1.6160861","5.056554","7.97748","107206020528083"
"-1.6519991","5.085284","7.9367785","107206030514645"
"-1.6663644","5.1116204","7.97748","107206040517562"
"-1.5682021","5.0493712","7.9343843","107206050517458"
"-1.5634137","5.0541596","7.9990277","107206060524645"
"-1.5586253","5.058948","7.872135","107206070533708"
"-1.4772224","5.0541596","7.9152308","107206080530010"
"-1.4077905","5.0661306","7.9631147","107206090530895"
"-1.3838485","5.032612","7.9583263","107206100534854"
"-1.4532804","5.0014873","7.905654","107206110670114"
"-1.5705963","4.996699","7.776367","107206120534385"
"-1.6927006","4.9440265","7.654263","107206130714125"
"-1.721431","5.0302176","7.680599","107206140665218"
"-1.7645266","5.0158525","7.6949644","107206150732458"
"-1.673547","4.9919105","7.5920134","107206160538708"
"-1.6136919","4.9799395","7.606379","107206170737927"
"-1.5801731","4.9919105","7.620744","107206180532093"
"-1.6017209","5.0134583","7.714118","107206190536729"
"-1.6065093","4.987122","7.8625584","107206200530166"
"-1.5753847","4.972757","7.872135","107206210688500"
"-1.5993267","5.044583","7.9008656","107206220702614"
"-1.5634137","5.020641","7.8984714","107206230695843"
"-1.6448165","4.9943047","7.917625","107206240653656"
"-1.6304513","5.044583","7.884106","107206250669177"
"-1.6136919","5.035006","7.9128366","107206260700427"
"-1.6017209","5.0182467","7.908048","107206270679072"
"-1.5945383","5.0158525","7.9008656","107206280546000"
"-1.5753847","4.9440265","7.9343843","107206290535114"
"-1.6424223","4.9176903","7.9272017","107206300527927"
"-1.6472107","4.8841715","7.9343843","107206310533916"
"-1.6208745","4.855441","7.8410106","107206320637302"
"-1.6304513","4.8698063","7.9104424","107206330729020"
"-1.6448165","4.8458643","7.8386164","107206340703916"
"-1.6591818","4.9200845","7.795521","107206350686416"
"-1.661576","4.924873","7.9104424","107206360732093"
"-1.6831238","4.9320555","7.917625","107206370705375"
"-1.6424223","4.8362875","7.869741","107206380548708"
"-1.6136919","4.8745947","7.884106","107206390528760"
"-1.6639702","4.876989","7.943961","107206400523083"
"-1.6496049","4.891354","7.8793178","107206410681520"
"-1.661576","4.8722005","7.9152308","107206420665062"
"-1.697489","4.900931","7.843405","107206430713604"
"-1.7525556","4.8698063","7.9104424","107206440538656"
"-1.6879122","4.9416323","7.8050976","107206450559124"
"-1.6567876","4.8745947","7.740454","107206460761052"
"-1.5921441","4.867412","7.69257","107206470538760"
"-1.5705963","4.805163","7.608773","107206480571937"
"-1.5610195","4.7405195","7.6351094","107206490710270"
"-1.5035586","4.6710877","7.728483","107206500529802"
"-1.5442601","4.5801077","7.845799","107206510692041"
"-1.553837","4.6016555","7.917625","107206520525999"
"-1.5610195","4.560954","7.953538","107206530526885"
"-1.5394717","4.5657425","8.080431","107206540530270"
"-1.472434","4.5681367","8.147469","107206551199385"
"-1.4676456","4.5418005","8.293514","107206560710479"
"-1.4389153","4.5394063","8.255207","107206570674645"
"-1.3958195","4.5154643","8.298303","107206580654593"
"-1.3838485","4.5082817","8.331821","107206590661052"
"-1.340753","4.546589","8.360553","107206600647770"
"-1.3096284","4.572925","8.355764","107206610665999"
"-1.3000516","4.5633483","8.300697","107206620642510"
"-1.3383588","4.5681367","8.224083","107206630647979"
"-1.3982137","4.5537715","8.3629465","107206640683760"
"-1.496376","4.584896","8.228871","107206650688656"
"-1.5370775","4.548983","8.082825","107206660671364"
"-1.532289","4.546589","8.001422","107206670676520"
"-1.5251064","4.4580035","8.013393","107206680644906"
"-1.5370775","4.477157","7.97748","107206690651156"
