"x-gyro","y-gyro","z-gyro","time-gyro"
"0.026605628","0.010642252","-0.040440556","62114700026456"
"-0.29798305","0.13246274","-0.12910382","62115020023903"
"-0.28095546","0.12820584","-0.1408103","62115030235310"
"-0.26286364","0.13139851","-0.15038833","62115040201872"
"-0.25222138","0.12820584","-0.15358101","62115050375883"
"-0.24157913","0.13246274","-0.15038833","62115060257028"
"-0.23838645","0.13884808","-0.13761763","62115070000622"
"-0.24583602","0.13459119","-0.11846157","62115080101403"
"-0.2490287","0.12927006","-0.102498196","62115090103278"
"-0.25222138","0.11862781","-0.10143397","62115100084216"
"-0.26073518","0.0973433","-0.10781932","62115110120466"
"-0.2617994","0.094150625","-0.11207622","62115120169424"
"-0.2532856","0.107985556","-0.11633313","62115130102080"
"-0.24477181","0.122884706","-0.11846157","62115140072862"
"-0.24690025","0.122884706","-0.12271847","62115150271664"
"-0.2660563","0.10904978","-0.1195258","62115160093903"
"-0.29372615","0.08244415","-0.11207622","62115170100153"
"-0.3086253","0.067545","-0.102498196","62115180064841"
"-0.30543265","0.061159648","-0.10143397","62115190093643"
"-0.29159772","0.0462605","-0.10462664","62115200207028"
"-0.27137744","0.024975993","-0.10569087","62115210049945"
"-0.25541407","0.01965487","-0.10781932","62115220081299"
"-0.25222138","0.032425568","-0.10675509","62115230074476"
"-0.26286364","0.060095422","-0.108883545","62115240220414"
"-0.28308392","0.08244415","-0.10781932","62115250208695"
"-0.29159772","0.099471755","-0.10569087","62115260086976"
"-0.27989122","0.1016002","-0.111012","62115270289685"
"-0.25115716","0.09840753","-0.11739735","62115280063122"
"-0.21390927","0.114370905","-0.1195258","62115290114528"
"-0.19262478","0.13139851","-0.12165425","62115300244060"
"-0.20007434","0.13671963","-0.1152689","62115310107341"
"-0.22135885","0.13884808","-0.108883545","62115319894060"
"-0.24583602","0.13671963","-0.111012","62115330140414"
"-0.26073518","0.13352695","-0.11633313","62115340128226"
"-0.25967094","0.13139851","-0.12165425","62115350076664"
"-0.25009292","0.14097653","-0.12271847","62115360167862"
"-0.23945068","0.15693991","-0.1195258","62115370268382"
"-0.24264336","0.16651794","-0.10569087","62115380105362"
"-0.25967094","0.15481146","-0.088663265","62115390188955"
"-0.2703132","0.15055457","-0.07695679","62115400068330"
"-0.26286364","0.17396751","-0.07057144","62115410341716"
"-0.24157913","0.21121539","-0.06205764","62115420071716"
"-0.21710195","0.23037145","-0.051415388","62115430112966"
"-0.20113857","0.22185764","-0.038644686","62115440126768"
"-0.1724045","0.3602069","-0.06312186","62115449930882"
"-0.25009292","0.21760075","-0.13016805","62115460170257"
"-0.34161627","-0.10379525","-0.10569087","62115470055466"
"-0.35332277","-0.080382295","-0.058864966","62115480183382"
"-0.32778138","0.054774296","-0.07589257","62115490068487"
"-0.29266194","0.17183906","-0.07163566","62115500128487"
"-0.2617994","0.2324999","-0.04928694","62115510188226"
"-0.2405149","0.21866497","-0.04928694","62115520101612"
"-0.23519377","0.15268302","-0.04928694","62115529902341"
"-0.236258","0.11649936","-0.047158487","62115540369632"
"-0.24690025","0.13352695","-0.07057144","62115550061351"
"-0.27350587","0.11011401","-0.11314045","62115560193278"
"-0.28840503","0.060095422","-0.15890212","62115570238226"
"-0.27989122","0.037746698","-0.20147114","62115580138070"
"-0.25860673","0.060095422","-0.23446211","62115590069059"
"-0.2490287","0.09202218","-0.24297592","62115600116924"
"-0.2617994","0.09840753","-0.229141","62115610059528"
"-0.28414813","0.10692133","-0.19827846","62115620188018"
"-0.2990473","0.11011401","-0.17060861","62115630129841"
"-0.2947904","0.11330668","-0.15464523","62115640177237"
"-0.28414813","0.11011401","-0.15038833","62115650064164"
"-0.28308392","0.10479288","-0.15145256","62115660069528"
"-0.28414813","0.10692133","-0.15464523","62115670170101"
"-0.27563432","0.11011401","-0.15890212","62115680124424"
"-0.25434983","0.11011401","-0.1663517","62115689887549"
"-0.22880843","0.10372865","-0.16954438","62115702473695"
"-0.1724045","0.08350837","-0.1620948","62115710065934"
"-0.1724045","0.08350837","-0.1620948","62115720183278"
"-0.15856957","0.07712302","-0.15677367","62115730161820"
"-0.15963379","0.07818725","-0.14187452","62115740098539"
"-0.19688167","0.13246274","-0.1152689","62115750276247"
"-0.19688167","0.13246274","-0.1152689","62115760207289"
"-0.23519377","0.16013259","-0.11739735","62115770158487"
"-0.23519377","0.16013259","-0.11739735","62115780255205"
"-0.23306532","0.17183906","-0.13016805","62115790113174"
"-0.23306532","0.17183906","-0.13016805","62115800081664"
"-0.23945068","0.122884706","-0.09717707","62115810312184"
"-0.23945068","0.122884706","-0.09717707","62115820133591"
"-0.23732223","0.10053598","-0.088663265","62115830009059"
"-0.22774419","0.11224245","-0.09504862","62115840144789"
"-0.23412955","0.16332527","-0.11739735","62115849884476"
"-0.23412955","0.16332527","-0.11739735","62115860170830"
"-0.2660563","0.17716019","-0.1152689","62115870083070"
"-0.2660563","0.17716019","-0.1152689","62115880199216"
"-0.25967094","0.14097653","-0.0982413","62115890106976"
"-0.25009292","0.13884808","-0.093984395","62115900099736"
"-0.24583602","0.15800413","-0.088663265","62115909885309"
"-0.23945068","0.18886667","-0.08227792","62115920130049"
"-0.22667998","0.2154723","-0.06844299","62115930146559"
"-0.21284504","0.25591284","-0.036516234","62115940189945"
"-0.12132168","0.4964277","-0.055672288","62115950169007"
"-0.12025745","0.4240604","-0.16848016","62115960305049"
"-0.22135885","-0.027171038","-0.15464523","62115970133851"
"-0.28946924","-0.20702511","-0.07163566","62115980088539"
"-0.3245887","-0.1314651","-0.06950721","62115990096611"
"-0.31820333","0.021783315","-0.06950721","62116000155153"
"-0.29053348","0.13352695","-0.045030035","62116010083434"
"-0.29053348","0.13352695","-0.045030035","62116020290934"
"-0.23306532","0.16545372","-0.055672288","62116030196351"
"-0.23306532","0.16545372","-0.055672288","62116040169320"
"-0.2107166","0.11330668","-0.10675509","62116050194945"
"-0.24157913","0.010076843","-0.1322965","62116060183591"
"-0.25967094","-0.017593019","-0.1620948","62116069898799"
"-0.26392785","0.042003594","-0.20572804","62116080087653"
"-0.25434983","0.11224245","-0.23339789","62116090275257"
"-0.2490287","0.13352695","-0.23765479","62116100032861"
"-0.25647828","0.09840753","-0.23126945","62116110155726"
"-0.269249","0.062223874","-0.21637028","62116120128486"
"-0.28840503","0.057966974","-0.20679227","62116130196820"
"-0.31075376","0.053710073","-0.20147114","62116140258591"
"-0.32033178","0.033489794","-0.19721423","62116150236663"
"-0.3128822","0.01433374","-0.18870044","62116160081716"
"-0.29691884","0.002627261","-0.18550776","62116170180101"
"-0.278827","-0.004822314","-0.18976466","62116180108695"
"-0.2575425","-0.018657245","-0.20147114","62116190075101"
"-0.24690025","-0.013336115","-0.20892072","62116200100205"
"-0.25115716","0.023911767","-0.20466381","62116210233382"
"-0.26286364","0.07499458","-0.18763621","62116220090257"
"-0.2649921","0.107985556","-0.15996635","62116230070986"
"-0.25115716","0.12075625","-0.12910382","62116239880101"
"-0.23838645","0.12394893","-0.10675509","62116250081924"
"-0.22880843","0.14204076","-0.088663265","62116260073851"
"-0.22774419","0.16013259","-0.08014947","62116270225257"
"-0.24477181","0.16545372","-0.08440637","62116280103747"
"-0.2660563","0.16226104","-0.09185594","62116290130361"
"-0.27244166","0.15587568","-0.10462664","62116300100518"
"-0.25967094","0.16013259","-0.114204675","62116310079997"
"-0.24477181","0.1814171","-0.11207622","62116320284424"
"-0.236258","0.21653652","-0.09504862","62116330160882"
"-0.236258","0.24952751","-0.073764116","62116340159215"
"-0.22880843","0.261234","-0.052479614","62116350128538"
"-0.20858815","0.27613312","-0.03332356","62116360110309"
"-0.08620225","0.46662942","-0.06312186","62116370093122"
"-0.005321145","0.5049415","-0.18125086","62116379901976"
"-0.087266475","0.1399123","-0.17380129","62116390338382"
"-0.16601914","0.006884165","-0.09717707","62116400216715"
"-0.2405149","0.04945317","-0.088663265","62116410133851"
"-0.27989122","0.13671963","-0.07695679","62116420064215"
"-0.29266194","0.17183906","-0.05354384","62116430098278"
"-0.2947904","0.14204076","-0.03758046","62116440189424"
"-0.2745701","0.12714161","-0.010974832","62116450320882"
"-0.25541407","0.15374723","0.0028600954","62116459885674"
"-0.23519377","0.20802271","0.0017958693","62116470240309"
"-0.20007434","0.29422495","-3.3257902E-4","62116480054580"
"-0.1766614","0.3261517","-0.0056537054","62116490126455"
"-0.1724045","0.27400467","-0.0056537054","62116500107653"
"-0.16069801","0.22185764","-0.0056537054","62116510076351"
"-0.13196394","0.20589426","-0.016295958","62116519892653"
"-0.09365183","0.20589426","-0.02480976","62116530094997"
"-0.067046195","0.19099513","-0.025873985","62116540046247"
"-0.07556","0.14949033","-0.03119511","62116550257028"
"-0.11493634","0.11011401","-0.039708912","62116560075674"
"-0.16282646","0.08137993","-0.05354384","62116569881872"
"-0.20433125","0.076058805","-0.06205764","62116580056976"
"-0.22135885","0.085636824","-0.060993414","62116590137757"
"-0.21603772","0.09308641","-0.051415388","62116600141820"
"-0.20007434","0.105857104","-0.04077314","62116610385205"
"-0.18091829","0.12927006","-0.022681307","62116620169007"
"-0.15750533","0.15481146","-0.003525257","62116630073486"
"-0.14154196","0.17503174","0.0049885474","62116640172861"
"-0.14260618","0.19525202","0.012438122","62116650180517"
"-0.15005577","0.22505033","0.014566574","62116660195205"
"-0.15856957","0.25059173","0.011373896","62116670075517"
"-0.1724045","0.25165594","0.011373896","62116679926559"
"-0.19049633","0.2367568","0.016695019","62116689895465"
"-0.1979459","0.23462835","0.024144601","62116700108330"
"-0.18943208","0.24420637","0.016695019","62116710230517"
