"x-rot","y-rot","z-rot","rot-time"
"0.09547257","-0.2501479","-0.9634476","106270848049850"
"0.09530338","-0.24967225","-0.9635892","106270858135996"
"0.09535716","-0.24906005","-0.9637434","106270867986309"
"0.09581864","-0.2484096","-0.9638664","106270878200944"
"0.09691033","-0.24780545","-0.9639129","106270887990163"
"0.09856671","-0.24727447","-0.96387964","106270897970736"
"0.10047981","-0.24676533","-0.963809","106270907985579"
"0.10236208","-0.24618886","-0.96375304","106270917967246"
"0.10360365","-0.24563529","-0.96375614","106270928002923"
"0.104209475","-0.24510399","-0.96382064","106270938263288"
"0.10409019","-0.24454504","-0.96397156","106270947994121"
"0.103294194","-0.24395578","-0.96420497","106270958174277"
"0.1021349","-0.24327","-0.9645025","106270967973027"
"0.10095589","-0.24245077","-0.96483624","106270978130579"
"0.09995648","-0.24155112","-0.96517164","106270987988652"
"0.09908107","-0.24053745","-0.9655224","106270998245996"
"0.09835492","-0.23957543","-0.9658432","106271008193340"
"0.097861975","-0.23877674","-0.9660972","106271017976934"
"0.09761977","-0.23814024","-0.96628386","106271027991413"
"0.09750109","-0.23768215","-0.9664126","106271038173131"
"0.0974332","-0.23731318","-0.96651304","106271048189121"
"0.09739466","-0.23691389","-0.96661717","106271058163288"
"0.09731567","-0.23639853","-0.9667534","106271067985006"
"0.09712235","-0.23579434","-0.96692264","106271077975684"
"0.09681848","-0.23525265","-0.9670873","106271088032559"
"0.09642936","-0.23487197","-0.9672214","106271098149694"
"0.09604367","-0.2347542","-0.96729064","106271108151152"
"0.09559741","-0.23489222","-0.96730345","106271118127923"
"0.09508262","-0.23524112","-0.96727103","106271128174486"
"0.09447086","-0.23569058","-0.9672228","106271138166829"
"0.093723975","-0.23612572","-0.96719027","106271148147298"
"0.09286397","-0.23646411","-0.9671913","106271158021829"
"0.092110276","-0.23663455","-0.96722233","106271167970944"
"0.09144049","-0.23661304","-0.9672916","106271178225840"
"-0.09083723","0.23642346","0.96739465","106271187968809"
"-0.09032444","0.23615353","0.9675078","106271198151569"
"-0.09008938","0.23588508","0.9675936","106271208166725"
"-0.09014798","0.23572433","0.96762556","106271218144173"
"-0.090427354","0.23562482","0.9676217","106271228001048"
"-0.090889774","0.23556103","0.9675917","106271238264590"
