"x-gyro","y-gyro","z-gyro","time-gyro"
"0.091523364","0.08407379","0.010642252","61582429593920"
"-0.2149735","0.16438949","-0.07269989","61582749542305"
"-0.2107166","0.17077485","-0.08121369","61582759609701"
"-0.20433125","0.15800413","-0.09292017","61582769705326"
"-0.2022028","0.14629766","-0.09717707","61582779445326"
"-0.20752391","0.14310499","-0.09717707","61582789439753"
"-0.21603772","0.14416921","-0.09611285","61582799541732"
"-0.23093687","0.14416921","-0.09185594","61582809748347"
"-0.2490287","0.14097653","-0.08334214","61582819614024"
"-0.2575425","0.14310499","-0.07482834","61582829554805"
"-0.2575425","0.14523344","-0.08014947","61582839466211"
"-0.2532856","0.14842612","-0.08972749","61582849651524"
"-0.24264336","0.14523344","-0.100369744","61582859708764"
"-0.22135885","0.13671963","-0.11739735","61582869920430"
"-0.20433125","0.12501316","-0.13123228","61582879756889"
"-0.20113857","0.11649936","-0.1322965","61582889633347"
"-0.20858815","0.12075625","-0.1195258","61582899827253"
"-0.2192304","0.13352695","-0.10569087","61582909745170"
"-0.23412955","0.14204076","-0.099305525","61582919538451"
"-0.24583602","0.16119681","-0.0982413","61582929724441"
"-0.24370758","0.18354553","-0.10462664","61582939440274"
"-0.2320011","0.18673822","-0.1152689","61582949685430"
"-0.22455153","0.18460977","-0.12271847","61582959556420"
"-0.2320011","0.17396751","-0.11846157","61582969476159"
"-0.2405149","0.16545372","-0.10462664","61582979946628"
"-0.236258","0.15693991","-0.09185594","61582989437566"
"-0.22029462","0.14949033","-0.08759904","61582999697774"
"-0.2064597","0.15055457","-0.088663265","61583009669232"
"-0.20539546","0.15481146","-0.09292017","61583019585847"
"-0.22135885","0.15374723","-0.09185594","61583029809076"
"-0.2405149","0.15481146","-0.09079172","61583039526888"
"-0.25009292","0.15693991","-0.09079172","61583049696732"
"-0.24583602","0.15161878","-0.08972749","61583059696211"
"-0.20965236","0.14204076","-0.079085246","61583070905274"
"-0.20965236","0.14204076","-0.079085246","61583079439441"
"-0.19262478","0.13671963","-0.07589257","61583089438816"
"-0.18411097","0.13671963","-0.07695679","61583099739649"
"-0.17985407","0.13352695","-0.07802102","61583109656888"
"-0.18091829","0.12501316","-0.08334214","61583120650170"
"-0.19368899","0.11756358","-0.09717707","61583129687357"
"-0.22455153","0.111178234","-0.11633313","61583139467097"
"-0.2575425","0.10479288","-0.13548918","61583149586888"
"-0.2745701","0.1016002","-0.1450672","61583159622149"
"-0.28201967","0.09521485","-0.15358101","61583169725534"
"-0.2958546","0.1016002","-0.16422325","61583179450847"
"-0.31181797","0.11224245","-0.16422325","61583189451941"
"-0.3256529","0.11011401","-0.15464523","61583199636576"
"-0.31926757","0.10904978","-0.14187452","61583209744441"
"-0.2575425","0.111178234","-0.1280396","61583219698191"
"-0.2575425","0.111178234","-0.1280396","61583229611316"
"-0.23412955","0.11330668","-0.13123228","61583239759597"
"-0.24583602","0.10692133","-0.13868184","61583249623659"
"-0.26818475","0.08989373","-0.14400297","61583259626472"
"-0.29159772","0.08776528","-0.15251678","61583269717722"
"-0.29053348","0.09840753","-0.13974607","61583279784024"
"-0.2958546","0.09308641","-0.123782694","61583289749336"
"-0.3043684","0.062223874","-0.12059002","61583299755065"
"-0.29372615","0.024975993","-0.11739735","61583309739493"
"-0.2532856","-0.02929949","-0.10143397","61583319429440"
"-0.2532856","-0.02929949","-0.10143397","61583329840326"
"-0.2575425","-0.04100596","-0.100369744","61583339546368"
"-0.26073518","-0.0101434365","-0.0982413","61583349525690"
"-0.25967094","0.044132046","-0.09185594","61583359518972"
"-0.24796447","0.1016002","-0.07695679","61583369708138"
"-0.23732223","0.14842612","-0.06312186","61583379545951"
"-0.2320011","0.16651794","-0.05354384","61583389693868"
"-0.22561574","0.16226104","-0.05354384","61583399622045"
"-0.25222138","0.13671963","-0.079085246","61583409579493"
"-0.25222138","0.13671963","-0.079085246","61583419691263"
"-0.27350587","0.14097653","-0.099305525","61583429696211"
"-0.27350587","0.14097653","-0.099305525","61583439600326"
"-0.24264336","0.1399123","-0.114204675","61583449680378"
"-0.24264336","0.1399123","-0.114204675","61583459586003"
"-0.22774419","0.14949033","-0.09717707","61583469753451"
"-0.22774419","0.14949033","-0.09717707","61583479596940"
"-0.2320011","0.18993089","-0.08121369","61583489699336"
"-0.2320011","0.18993089","-0.08121369","61583499600742"
"-0.2649921","0.18460977","-0.07589257","61583509623347"
"-0.2649921","0.18460977","-0.07589257","61583519513711"
"-0.3086253","0.21653652","-0.073764116","61583529597097"
"-0.31713912","0.2324999","-0.07802102","61583539553659"
"-0.30968952","0.22930722","-0.08972749","61583549800430"
"-0.269249","0.19525202","-0.093984395","61583559447045"
"-0.2064597","0.15161878","-0.08972749","61583569701628"
"0.023412943","0.11649936","-0.14719565","61583579586367"
"0.10429406","-0.11018061","-0.2248841","61583589438503"
"-0.1011014","-0.22192425","-0.1748655","61583599632461"
"-0.32139602","-0.085703425","-0.100369744","61583609634492"
"-0.34800166","0.11330668","-0.048222713","61583619773607"
"-0.29053348","0.24633482","-0.013103284","61583629439492"
"-0.25967094","0.31657368","0.0028600954","61583639694336"
"-0.269249","0.3304086","-0.016295958","61583649678555"
"-0.28627658","0.28145427","-0.045030035","61583659442149"
"-0.28201967","0.2154723","-0.07269989","61583669638503"
"-0.2405149","0.18035287","-0.099305525","61583679448086"
"-0.20007434","0.14416921","-0.1322965","61583689639961"
"-0.17985407","0.10053598","-0.15251678","61583699605326"
"-0.17134026","0.0803157","-0.15358101","61583709809597"
"-0.17772561","0.0973433","-0.13548918","61583719869961"
"-0.20858815","0.14842612","-0.102498196","61583729556159"
"-0.25115716","0.1984447","-0.07269989","61583739628972"
"-0.27989122","0.21653652","-0.05992919","61583749751211"
"-0.28627658","0.21015117","-0.06418609","61583759768399"
