"x-acc","y-acc","z-acc","time-acc"
"-2.0159178","4.1036615","7.723695","102643519452583"
"-2.0159178","4.1036615","7.723695","102643731467687"
"-1.8076223","4.0677485","7.237672","102643741341333"
"-1.8052281","4.06296","7.3190746","102643751399822"
"-1.6998832","4.0677485","7.57286","102643761409614"
"-1.6998832","4.122815","7.8745294","102643771266802"
"-1.6112977","4.209007","8.511387","102643781395135"
"-1.5035586","4.1706996","8.9519205","102643791442427"
"-1.4532804","4.0677485","9.229648","102643801387531"
"-1.5442601","4.0438066","9.224859","102643811401072"
"-1.6256629","4.0294414","9.052477","102643821384718"
"-1.7190368","4.012682","8.731653","102643831388468"
"-1.7645266","3.9839516","8.453926","102643841279927"
"-1.8171991","4.0294414","8.288726","102643851430604"
"-1.8076223","3.9456444","8.118738","102643861420447"
"-1.7956513","3.9193082","8.106767","102643871301854"
"-1.7860745","3.976769","8.1402855","102643881441593"
"-1.769315","4.048595","8.180987","102643891707322"
"-1.7118542","4.036624","8.226477","102643901427895"
"-1.6472107","4.036624","8.14268","102643911265812"
"-1.6304513","4.010288","8.157045","102643921289770"
"-1.6112977","4.0198646","8.180987","102643931532739"
"-1.6543933","3.9815574","8.252813","102643941284874"
"-1.7549498","3.9097314","8.365341","102643951406854"
"-1.8602947","3.86903","8.470686","102643961520656"
"-1.8219875","3.9791632","8.669404","102643971280812"
"-1.6903064","4.000711","8.710106","102643981439249"
"-1.5897499","3.940856","8.7771435","102643991472427"
"-1.5682021","4.0222588","8.669404","102644001287791"
"-1.6160861","4.048595","8.3150625","102644011276177"
"-1.5969325","4.0342298","8.250419","102644021603468"
"-1.5993267","3.9384618","8.101978","102644031459979"
"-1.6112977","3.9600096","8.049306","102644041290812"
"-1.6232687","3.940856","7.8984714","102644051449614"
"-1.6160861","3.9145198","7.867347","102644061317791"
"-1.685518","3.8642416","7.8888946","102644071307010"
"-1.7190368","3.916914","8.121132","102644081290343"
"-1.697489","3.9336734","8.343793","102644091461229"
"-1.6136919","3.9671922","8.554482","102644101588781"
"-1.5921441","3.8905778","8.743625","102644111837999"
"-1.5394717","3.9193082","8.844181","102644121286697"
"-1.5873557","3.9671922","8.7292595","102644131279979"
"-1.496376","3.9600096","8.6095495","102644141531385"
"-1.5753847","3.8738184","8.825027","102644151273937"
"-1.5993267","3.9959226","8.508993","102644161284145"
"-1.6352397","3.8977604","8.176199","102644171281541"
"-1.7070658","3.8235402","7.9631147","102644181379614"
"-1.7525556","3.7924154","7.7811556","102644191513364"
"-1.7884687","3.7349546","7.587225","102644201339197"
"-1.8028339","3.751714","7.589619","102644211412322"
"-1.7070658","3.667917","7.651869","102644221493104"
"-1.7262194","3.8402996","8.176199","102644231652010"
"-1.6448165","3.9025488","8.808268","102644241577010"
"-1.5442601","3.9480386","9.543288","102644251343312"
"-1.364695","3.9624038","10.036493","102644261295551"
"-1.2401965","4.012682","10.086772","102644271458468"
"-1.283292","4.074931","9.859323","102644281692426"
"-1.2401965","4.000711","9.339781","102644291480135"
"-1.3862427","3.9193082","8.74123","102644301498781"
"-1.5131354","3.881001","8.238448","102644311598572"
"-1.721431","3.8714242","7.833828","102644321326229"
"-1.7166426","3.8498764","7.422025","102644331536541"
"-1.6496049","3.7852328","7.03177","102644341292999"
"-1.5251064","3.7541082","7.2185183","102644351325447"
"-1.5251064","3.7541082","7.2185183","102644361291958"
"-1.5658079","3.8115692","8.281544","102644371511489"
"-1.5658079","3.8115692","8.281544","102644381289145"
"-1.5993267","3.8019924","8.6574335","102644391311645"
"-1.6017209","3.857059","8.880095","102644401510603"
"-1.6400281","3.9001546","8.868123","102644411427426"
"-1.685518","3.9743748","8.863335","102644421285187"
"-1.520318","3.9336734","8.884883","102644431273260"
"-1.520318","3.9336734","8.884883","102644441447999"
"-1.508347","3.9384618","8.671799","102644451507010"
"-1.508347","3.9384618","8.671799","102644461324041"
"-1.6927006","3.7924154","8.389283","102644471289458"
"-1.6927006","3.7924154","8.389283","102644481291645"
"-1.7788919","3.8594532","8.013393","102644491477114"
"-1.7788919","3.8594532","8.013393","102644501592531"
"-1.6376339","3.8977604","7.929596","102644511508208"
"-1.6376339","3.8977604","7.929596","102644521291072"
"-1.6065093","3.9600096","8.384495","102644531480760"
"-1.4987702","3.9480386","8.635885","102644541355603"
"-1.5227122","3.9743748","8.738836","102644551490343"
"-1.6759412","3.9097314","8.817844","102644561592062"
"-1.7764976","3.9480386","8.767567","102644571607687"
"-1.8100165","3.8833952","8.561666","102644581322010"
"-1.8555063","3.892972","8.4347725","102644591442114"
"-1.8722657","3.857059","8.118738","102644601280916"
"-1.8674773","3.8522706","7.9822683","102644611294978"
"-1.8531121","3.857059","7.8984714","102644621396697"
"-1.7286136","3.9001546","8.015787","102644631607270"
"-1.6017209","3.9001546","8.307879","102644641617999"
"-1.5490485","3.9336734","8.401254","102644651284197"
"-1.6089035","3.9863458","8.446744","102644661321853"
"-1.745373","3.9743748","8.446744","102644671597791"
