"x-acc","y-acc","z-acc","time-acc"
"-1.496376","3.787627","9.457097","102881619204003"
"-1.496376","3.787627","9.457097","102881620333742"
"-1.4173675","3.928885","8.252813","102881842330409"
"-1.3982137","3.8977604","8.566454","102881852327700"
"-1.3599066","3.8187518","8.669404","102881862315305"
"-1.388637","3.8283286","8.793902","102881872312023"
"-1.520318","3.799598","8.7053175","102881882313690"
"-1.5801731","3.8379054","8.738836","102881892312440"
"-1.5514427","3.8019924","8.678981","102881902313638"
"-1.6041151","3.7924154","8.599973","102881912314732"
"-1.6543933","3.8187518","8.53054","102881922313846"
"-1.6472107","3.7972038","8.317456","102881932313429"
"-1.5825673","3.8043866","8.018182","102881942541607"
"-1.4891934","3.7972038","7.9248075","102881952241763"
"-1.4317327","3.8786068","7.9152308","102881962507961"
"-1.3455414","3.833117","8.051701","102881972326763"
"-1.2689269","3.8977604","8.269572","102881982435461"
"-1.1468226","3.8618474","8.5473","102881992353273"
"-1.1755531","3.845088","8.750807","102882002360513"
"-1.1875241","3.881001","8.848969","102882012365773"
"-1.2617443","3.8642416","8.844181","102882022589992"
"-1.3479356","3.833117","8.623915","102882032583065"
"-1.42455","3.7948096","8.415619","102882042370357"
"-1.4676456","3.833117","8.336611","102882052435565"
"-1.5155296","3.7541082","8.238448","102882062504054"
"-1.5179238","3.7612908","8.236053","102882072480252"
"-1.4796166","3.7205894","8.384495","102882082502544"
"-1.4820108","3.679888","8.365341","102882092386606"
"-1.4772224","3.7062242","8.485051","102882102668794"
"-1.4820108","3.7253778","8.497022","102882112363742"
"-1.4221559","3.7493198","8.686164","102882122449523"
"-1.412579","3.7493198","8.916007","102882132595565"
"-1.388637","3.821146","9.040505","102882142380356"
"-1.2785037","3.7780502","8.932767","102882152245929"
"-1.3335704","3.8307228","8.698134","102882162243898"
"-1.3551182","3.7900212","8.537724","102882172669627"
"-1.3551182","3.7924154","8.212111","102882182366971"
"-1.3599066","3.7684734","8.11395","102882192409731"
"-1.283292","3.7349546","8.018182","102882202498794"
"-1.2689269","3.7349546","7.9846625","102882212222440"
"-1.2569559","3.7948096","8.130709","102882222407752"
"-1.316811","3.8043866","8.37013","102882232404627"
"-1.340753","3.7828386","8.607155","102882242374523"
"-1.436521","3.751714","8.834604","102882252365929"
"-1.4915876","3.7588966","8.959103","102882262528586"
"-1.5275006","3.7708676","8.990228","102882273138534"
"-1.5370775","3.7229836","8.803479","102882282400096"
"-1.4939818","3.7445314","8.695741","102882292392596"
"-1.3934253","3.6750996","8.525752","102882302512908"
"-1.30484","3.7014358","8.508993","102882312543794"
"-1.2737153","3.7373488","8.520964","102882322504836"
"-1.3215994","3.7253778","8.432379","102882332403273"
"-1.364695","3.6846764","8.327033","102882342468377"
"-1.4532804","3.6990416","8.228871","102882352431242"
"-1.4772224","3.6990416","8.240842","102882362513273"
"-1.4820108","3.7086184","8.350976","102882372542440"
"-1.4053963","3.7086184","8.463503","102882382365044"
"-1.412579","3.7588966","8.475474","102882393309367"
"-1.3383588","3.8187518","8.367735","102882402396815"
"-1.3072342","3.8474822","8.39886","102882414479002"
"-1.2282255","3.8235402","8.456321","102882422502700"
"-1.2210429","3.8546648","8.659827","102882432746606"
"-1.3024458","3.8666358","8.781932","102882442443429"
"-1.2761095","3.8426938","8.901642","102882452474523"
"-1.388637","3.739743","8.834604","102882462493429"
"-1.5634137","3.751714","8.695741","102882472420148"
"-1.6663644","3.715801","8.561666","102882482499940"
"-1.7286136","3.6607344","8.360553","102882492592283"
"-1.6424223","3.6990416","8.322245","102882502497075"
"-1.4197617","3.7660792","8.226477","102882512404783"
"-1.4197617","3.7660792","8.226477","102882522229419"
"-1.4389153","3.763685","8.283937","102882532591242"
"-1.4987702","3.8714242","8.418014","102882542507856"
"-1.496376","3.8187518","8.599973","102882552370773"
"-1.5753847","3.8115692","8.961497","102882562508065"
"-1.6041151","3.8833952","8.875306","102882572708898"
"-1.6519991","3.8953662","8.971074","102882582501242"
"-1.6496049","3.9312792","8.724471","102882592465513"
"-1.5921441","3.8714242","8.561666","102882602503794"
"-1.7142484","3.8977604","8.413225","102882612676294"
"-1.7597382","3.9384618","8.286332","102882622507752"
"-1.7405846","3.8546648","8.094796","102882632578585"
"-1.7286136","3.8738184","7.991845","102882642506294"
"-1.7860745","3.9576154","7.917625","102882652365148"
"-1.6519991","4.015076","7.8984714","102882662506242"
"-1.5705963","4.036624","8.00621","102882672694263"
"-1.496376","4.0653543","8.197746","102882682508794"
"-1.5658079","4.0078936","8.281544","102882692532544"
"-1.7812861","4.0318356","8.520964","102882702507335"
"-1.9201498","4.0054994","8.6095495","102882712385356"
"-1.9369092","3.9815574","8.573636","102882722506346"
"-2.0111294","4.074931","8.520964","102882732663377"
"-1.9057846","4.024653","8.372523","102882742507283"
"-1.8171991","4.096479","8.264784","102882752364367"
"-1.8387469","4.1156325","8.204929","102882762506554"
"-1.8411411","4.0557775","8.202535","102882772736554"
"-1.8291701","4.050989","8.161834","102882782505460"
"-1.8483237","4.0653543","8.283937","102882792375981"
"-1.8818425","3.9839516","8.255207","102882802507335"
"-1.934515","3.9863458","8.274361","102882812744575"
"-1.9800048","3.9983168","8.255207","102882822506137"
"-2.0494366","4.0198646","8.322245","102882832360148"
"-1.9919758","3.9911342","8.231265","102882842506971"
"-1.9800048","4.024653","8.252813","102882852260408"
"-1.8555063","4.0294414","8.224083","102882862506033"
"-1.7621324","4.175488","8.178593","102882872753898"
"-1.7190368","4.1611223","8.106767","102882882506190"
"-1.7884687","4.220978","8.073248","102882892375512"
"-1.8411411","4.201824","7.9631147","102882902507544"
"-1.8746599","4.1635165","7.93199","102882912232648"
"-1.910573","4.0773253","8.0924015","102882922508794"
"-1.9991584","4.0701427","8.274361","102882932360825"
"-2.0973208","4.072537","8.449138","102882942506033"
"-2.0925324","4.0653543","8.53054","102882952754523"
"-2.066196","4.0414124","8.4587145","102882962511033"
"-1.8626889","4.0294414","8.329428","102882972482544"
"-1.8124107","4.0701427","8.279149","102882982507700"
"-1.8411411","4.1036615","8.317456","102882992779887"
"-1.9871874","4.0414124","8.331821","102883002505929"
"-2.0494366","4.000711","8.372523","102883012546762"
"-2.1284454","4.010288","8.274361","102883022507492"
"-2.1883004","3.9863458","8.327033","102883032538689"
"-2.1068976","3.9312792","8.269572","102883042509471"
"-2.1523874","4.06296","8.307879","102883052360825"
"-2.1404164","4.098873","8.303091","102883062507544"
"-2.1212628","4.173094","8.324639","102883072647283"
"-2.0733786","4.1395745","8.236053","102883082502439"
"-2.0614076","4.1635165","8.212111","102883092533585"
"-2.0278888","4.1946416","8.135497","102883102508481"
"-1.9416976","4.1515455","8.157045","102883112363117"
"-1.9632454","4.134786","8.334216","102883122506450"
"-2.0159178","4.1036615","8.343793","102883132772387"
"-2.1140802","4.0557775","8.3150625","102883142505564"
"-2.207454","4.0653543","8.350976","102883152262283"
"-2.2002714","4.0533834","8.176199","102883162509002"
"-2.111686","4.177882","8.085219","102883172522075"
"-2.1188686","4.280833","7.797915","102883182505200"
"-2.2242134","4.3263226","8.298303","102883192367752"
"-2.2888567","4.256891","7.9511437","102883202611085"
