"x-rot","y-rot","z-rot","rot-time"
"0.15059401","-0.22166692","-0.9625574","108121708659452"
"0.15097862","-0.22199817","-0.96242464","108121718334191"
"0.15134177","-0.2223385","-0.96229386","108121728656952"
"0.15173326","-0.22266448","-0.9621619","108121738334504"
"0.15211697","-0.22295365","-0.9620399","108121748658619"
"0.15245284","-0.2232184","-0.96193224","108121758335337"
"0.15272082","-0.22346395","-0.9618408","108121768660754"
"0.15298736","-0.22366735","-0.96176094","108121778334712"
"0.15319616","-0.2238097","-0.9617065","108121788660962"
"0.15331909","-0.2238959","-0.9616796","108121798333306"
"0.15345785","-0.22394252","-0.96165943","108121808658983"
"0.15366168","-0.22399189","-0.9616276","108121818335285"
"0.1539083","-0.22407699","-0.9615792","108121828644764"
"0.15420692","-0.22421479","-0.9615087","108121838522785"
"0.1545292","-0.22437954","-0.96142644","108121848682004"
"0.1547907","-0.2245297","-0.9613565","108121858527108"
"0.15495759","-0.22467586","-0.96130234","108121868664868"
"0.15506527","-0.22482358","-0.96125734","108121878333514"
"0.15516739","-0.22496594","-0.9612136","108121888672160"
"0.15530652","-0.22509643","-0.96116614","108121898583514"
"0.15545416","-0.22519471","-0.96112335","108121908656639"
"0.15557058","-0.22527707","-0.96108854","108121918566483"
"0.15565722","-0.22535437","-0.9610593","108121928512889"
"0.1557446","-0.2254457","-0.9610265","108121938339087"
"0.15583485","-0.22555928","-0.96098864","108121948561431"
"0.15593286","-0.22570372","-0.960943","108121958340441"
"0.15606184","-0.22585154","-0.9608922","108121968337212"
"0.15628259","-0.22602029","-0.9608223","108121978403254"
"0.15655524","-0.22621219","-0.9607391","108121988666900"
"0.15682167","-0.22645456","-0.9606452","108121998584191"
"0.15706386","-0.22672324","-0.9605494","108122008657004"
"0.1572991","-0.22701645","-0.96044976","108122018623618"
"0.1575077","-0.2272883","-0.9603597","108122028656743"
"0.15769964","-0.22749561","-0.9602864","108122038523045"
"0.15792198","-0.22766468","-0.96021754","108122048516275"
"0.15810722","-0.227749","-0.96017444","108122058338827"
"0.15825441","-0.2277808","-0.9601505","108122068616743"
"0.15839043","-0.22776048","-0.9601408","108122078339608"
"0.15850122","-0.2277187","-0.96014065","108122088521066"
"0.15858461","-0.22764699","-0.9601521","108122099015493"
"0.15865584","-0.22757336","-0.96016675","108122108523150"
"0.15872507","-0.22750008","-0.96018094","108122118336118"
"0.15879518","-0.2274047","-0.9602005","108122128553514"
"0.15886179","-0.22731356","-0.96021944","108122138923514"
"0.15894066","-0.22726476","-0.9602264","108122148660285"
"0.15902667","-0.22728719","-0.960214","108122158338514"
"0.15914482","-0.2273755","-0.96018153","108122168537160"
"0.1592839","-0.2274889","-0.9601384","108122178543618"
"0.15943684","-0.22762115","-0.96008897","108122188556743"
"0.15957251","-0.22770217","-0.9600526","108122199026379"
"0.15970324","-0.22774048","-0.96002674","108122208654608"
"0.15982974","-0.22773081","-0.9600123","108122219020285"
"0.1599917","-0.22767904","-0.960002","108122228656223"
"0.16013029","-0.22763935","-0.9599928","108122238437264"
"0.16024423","-0.22767118","-0.95997167","108122248651275"
"0.16034237","-0.22781143","-0.9599274","108122259008827"
"0.16040796","-0.22802028","-0.95987386","108122268659556"
"0.16046436","-0.22825359","-0.95981586","108122278690181"
"0.16055836","-0.22845095","-0.95975965","108122288608983"
"0.16076076","-0.22864342","-0.95968544","108122298493202"
