"x-gyro","y-gyro","z-gyro","time-gyro"
"0.050018582","0.009578027","-0.05959661","83305032662050"
"-0.2064597","0.15268302","-0.10462664","83305342616789"
"-0.18091829","0.1356554","-0.10143397","83305352521060"
"-0.15431267","0.1399123","-0.10356242","83305362520852"
"-0.15111998","0.1686464","-0.09611285","83305372635123"
"-0.16282646","0.17928864","-0.08653482","83305382546477"
"-0.1979459","0.18567398","-0.06844299","83305392534550"
"-0.21390927","0.18035287","-0.08014947","83305402537779"
"-0.22667998","0.15161878","-0.09185594","83305412551737"
"-0.22561574","0.12501316","-0.09292017","83305422697570"
"-0.21390927","0.122884706","-0.088663265","83305432521841"
"-0.20433125","0.13033429","-0.088663265","83305442681945"
"-0.20326702","0.14097653","-0.085470594","83305452557987"
"-0.20539546","0.14523344","-0.079085246","83305462666841"
"-0.2022028","0.14204076","-0.073764116","83305473772102"
"-0.1979459","0.1356554","-0.07482834","83305482703352"
"-0.18730363","0.13671963","-0.08653482","83305492772102"
"-0.1766614","0.15693991","-0.099305525","83305502533925"
"-0.17878984","0.18567398","-0.10994777","83305512566529"
"-0.1979459","0.20376581","-0.10356242","83305522536529"
"-0.21710195","0.2069585","-0.08653482","83305532665122"
"-0.2234873","0.20802271","-0.06950721","83305542673143"
"-0.20752391","0.19525202","-0.06418609","83305552887258"
"-0.18730363","0.17077485","-0.073764116","83305562727779"
"-0.17985407","0.14629766","-0.08759904","83305572527466"
"-0.18304674","0.12820584","-0.099305525","83305582545227"
"-0.18836787","0.12927006","-0.102498196","83305592716737"
"-0.18943208","0.14204076","-0.10462664","83305602744706"
"-0.19901012","0.14842612","-0.114204675","83305612541997"
"-0.21178082","0.14310499","-0.11207622","83305622555591"
"-0.22987264","0.13246274","-0.0982413","83305632833716"
"-0.24264336","0.14097653","-0.08334214","83305642538872"
"-0.24264336","0.16013259","-0.07482834","83305652799758"
"-0.23412955","0.1686464","-0.07802102","83305662556685"
"-0.22242308","0.16119681","-0.08334214","83305672752049"
"-0.2149735","0.14949033","-0.09185594","83305682799237"
"-0.2107166","0.15481146","-0.0982413","83305692544185"
"-0.20539546","0.16651794","-0.100369744","83305702844602"
"-0.20007434","0.16758215","-0.10569087","83305712847049"
"-0.20539546","0.16119681","-0.111012","83305722546893"
"-0.22029462","0.15055457","-0.114204675","83305732561529"
"-0.2405149","0.15374723","-0.11633313","83305742533456"
"-0.24690025","0.17077485","-0.11633313","83305752713195"
"-0.23412955","0.19205934","-0.11314045","83305762818195"
"-0.2192304","0.20163736","-0.10994777","83305772806581"
"-0.2064597","0.20483005","-0.09717707","83305782729914"
"-0.19901012","0.2069585","-0.08334214","83305792540643"
"-0.1979459","0.1984447","-0.07802102","83305802677622"
"-0.20433125","0.18035287","-0.08121369","83305812746945"
"-0.20965236","0.16013259","-0.08227792","83305822559029"
"-0.21284504","0.15800413","-0.08014947","83305832906737"
"-0.2107166","0.17077485","-0.07695679","83305842533768"
"-0.2107166","0.18035287","-0.07269989","83305852534341"
"-0.21390927","0.18248132","-0.06737877","83305862698508"
"-0.21603772","0.18886667","-0.060993414","83305872534393"
"-0.2234873","0.18035287","-0.055672288","83305882533247"
"-0.23093687","0.16651794","-0.052479614","83305892515174"
"-0.236258","0.16758215","-0.052479614","83305902529185"
"-0.2405149","0.19205934","-0.05780074","83305912703456"
"-0.23945068","0.22505033","-0.058864966","83305922909393"
"-0.21390927","0.24739906","-0.04928694","83305932571945"
"-0.17134026","0.26016974","-0.03758046","83305942536112"
"-0.13409239","0.24846327","-0.02480976","83305952822466"
"0.027669847","-0.09208878","-0.07695679","83305962532883"
"0.10110137","-0.3549524","-0.1578379","83305973144862"
"0.02128449","-0.45498955","-0.19934268","83305982697414"
"-0.10961521","-0.44434732","-0.19934268","83305992557362"
"-0.22667998","-0.16339186","-0.14187452","83306002858560"
"-0.33523095","0.16758215","-0.10675509","83306012598976"
"-0.3926991","0.36552805","-0.07482834","83306022688560"
"-0.3926991","0.46662942","-0.019488633","83306032708404"
"-0.3586439","0.4868497","0.028401498","83306042906789"
"-0.31501067","0.44960183","0.0539429","83306052535851"
"-0.28734082","0.42086774","0.0624567","83306062526581"
"-0.29053348","0.41767508","0.055007126","83306072551633"
"-0.3075611","0.388941","0.031594176","83306082561789"
"-0.32033178","0.3048672","0.012438122","83306092545435"
"-0.31181797","0.17822441","-0.016295958","83306102732101"
"-0.28946924","0.105857104","-0.047158487","83306112532935"
"-0.26712054","0.122884706","-0.07163566","83306122688299"
"-0.26073518","0.17928864","-0.09079172","83306132547362"
"-0.27137744","0.21653652","-0.10781932","83306142552778"
"-0.28946924","0.21015117","-0.12059002","83306152575435"
"-0.2990473","0.18673822","-0.13016805","83306162694758"
"-0.3086253","0.1686464","-0.14187452","83306174436893"
"-0.31394643","0.16119681","-0.15038833","83306182551320"
"-0.32033178","0.14523344","-0.15251678","83306192750331"
"-0.32033178","0.11543513","-0.15251678","83306202907674"
"-0.31075376","0.099471755","-0.14400297","83306212576528"
"-0.27776277","0.11330668","-0.14187452","83306222696320"
"-0.27776277","0.11330668","-0.14187452","83306232533247"
"-0.2490287","0.14310499","-0.13974607","83306242862206"
"-0.2490287","0.14310499","-0.13974607","83306252661633"
"-0.24264336","0.15374723","-0.12484692","83306262736164"
"-0.23306532","0.15587568","-0.108883545","83306272797310"
"-0.22561574","0.16332527","-0.09504862","83306282542153"
"-0.22880843","0.16226104","-0.08759904","83306292524185"
"-0.2405149","0.1399123","-0.08440637","83306302545903"
"-0.25115716","0.12607738","-0.08653482","83306312637883"
"-0.25115716","0.14842612","-0.09504862","83306322693143"
"-0.24477181","0.16545372","-0.099305525","83306332721945"
"-0.23838645","0.16226104","-0.0982413","83306342800487"
"-0.22880843","0.15374723","-0.085470594","83306352683195"
"-0.21710195","0.15587568","-0.07695679","83306362536580"
"-0.2107166","0.16226104","-0.07589257","83306372812726"
"-0.21816617","0.16226104","-0.07695679","83306382831580"
"-0.236258","0.15587568","-0.07163566","83306392781476"
"-0.26073518","0.16013259","-0.06844299","83306402744810"
"-0.28095546","0.16545372","-0.06205764","83306412908872"
"-0.2958546","0.15587568","-0.060993414","83306422788820"
"-0.29159772","0.14416921","-0.060993414","83306432554185"
"-0.2575425","0.15481146","-0.060993414","83306442546633"
"-0.13089971","0.12820584","-0.10569087","83306452582414"
"-0.1681476","-0.34111747","-0.1833793","83306462787674"
"-0.29372615","-0.34856704","-0.15251678","83306472537935"
"-0.3756715","-0.14636427","-0.12697537","83306482527362"
"-0.43420386","0.09202218","-0.11314045","83306492835903"
