"x-gyro","y-gyro","z-gyro","time-gyro"
"0.11812899","0.027669854","-0.057468157","58916192471916"
"-0.21816617","0.15906836","-0.10462664","58916512406499"
"-0.21603772","0.16119681","-0.11314045","58916522301291"
"-0.22029462","0.16651794","-0.114204675","58916532637489"
"-0.22667998","0.17503174","-0.10994777","58916542511447"
"-0.2320011","0.18035287","-0.100369744","58916552633426"
"-0.22774419","0.16651794","-0.09717707","58916563102280"
"-0.22774419","0.16651794","-0.09717707","58916572824833"
"-0.2192304","0.16545372","-0.09717707","58916582524155"
"-0.21178082","0.16438949","-0.0982413","58916592606603"
"-0.2107166","0.15693991","-0.099305525","58916602496708"
"-0.21284504","0.15374723","-0.09717707","58916612604416"
"-0.21284504","0.16226104","-0.09611285","58916622574989"
"-0.21390927","0.17183906","-0.09504862","58916632621239"
"-0.21603772","0.1686464","-0.09504862","58916642801030"
"-0.2192304","0.16013259","-0.09185594","58916652481187"
"-0.22242308","0.14949033","-0.08759904","58916662518374"
"-0.22455153","0.14523344","-0.07802102","58916672461030"
"-0.22667998","0.14523344","-0.07695679","58916684616916"
"-0.22987264","0.13884808","-0.08121369","58916692543947"
"-0.23306532","0.13671963","-0.08334214","58916702710458"
"-0.22880843","0.14416921","-0.08440637","58916712483322"
"-0.22135885","0.14736189","-0.08440637","58916722464624"
"-0.21178082","0.14736189","-0.08759904","58916732802749"
"-0.2064597","0.14842612","-0.08759904","58916742441812"
"-0.20326702","0.14842612","-0.08653482","58916752762124"
"-0.20752391","0.14629766","-0.08653482","58916762776968"
"-0.21603772","0.14523344","-0.08972749","58916772292853"
"-0.22242308","0.13778386","-0.10356242","58916782600301"
"-0.22667998","0.13139851","-0.10675509","58916792548010"
"-0.22667998","0.13246274","-0.10462664","58916802523999"
"-0.22242308","0.13459119","-0.10462664","58916812471812"
"-0.2149735","0.13671963","-0.10356242","58916822468010"
"-0.20752391","0.14204076","-0.099305525","58916832496655"
"-0.20539546","0.14736189","-0.0982413","58916842466760"
"-0.2107166","0.14629766","-0.100369744","58916852543322"
"-0.22242308","0.1399123","-0.100369744","58916862467801"
"-0.23519377","0.13884808","-0.09504862","58916872587020"
"-0.24157913","0.13884808","-0.08972749","58916882678426"
"-0.2405149","0.13884808","-0.09079172","58916892470197"
"-0.236258","0.13778386","-0.09611285","58916902601395"
"-0.23519377","0.13139851","-0.099305525","58916912440457"
"-0.236258","0.12820584","-0.09717707","58916922610041"
"-0.23732223","0.13246274","-0.099305525","58916932603791"
"-0.23519377","0.13778386","-0.102498196","58916942544051"
"-0.23306532","0.13352695","-0.102498196","58916952591916"
"-0.22667998","0.13033429","-0.100369744","58916962456395"
"-0.22029462","0.12927006","-0.099305525","58916972560457"
"-0.21390927","0.13778386","-0.102498196","58916982435041"
"-0.20858815","0.14629766","-0.10675509","58916992467541"
"-0.2107166","0.14629766","-0.10994777","58917002772957"
"-0.21710195","0.14310499","-0.10994777","58917012543582"
"-0.2234873","0.13459119","-0.10994777","58917022290718"
"-0.22987264","0.12820584","-0.10462664","58917032687541"
"-0.2320011","0.13033429","-0.099305525","58917042579520"
"-0.22987264","0.13459119","-0.099305525","58917052516655"
"-0.23093687","0.14097653","-0.100369744","58917062346864"
"-0.2320011","0.14310499","-0.09717707","58917072293634"
"-0.22987264","0.14097653","-0.0982413","58917082291343"
"-0.22667998","0.13139851","-0.10356242","58917092470457"
"-0.2149735","0.11756358","-0.10462664","58917102625041"
"-0.20113857","0.10692133","-0.10356242","58917112494624"
"-0.18836787","0.1016002","-0.108883545","58917122709728"
