"x-acc","y-acc","z-acc","time-acc"
"0.2777274","2.0470424","9.126697","61570279519758"
"0.2777274","2.0470424","9.126697","61570493840383"
"0.31124622","2.1787236","9.3661175","61570503843247"
"0.18195933","2.1092918","9.212888","61570513834914"
"0.079008654","2.0374656","9.179369","61570523833977"
"0.1412579","2.0207062","9.224859","61570533834289"
"0.23702596","2.054225","9.488221","61570543833872"
"0.4165911","2.1619642","9.564836","61570553833508"
"0.4405331","2.2266076","9.416395","61570563834081"
"0.4141969","2.1787236","9.217676","61570573834966"
"0.30885202","2.2122424","9.050082","61570583830956"
"0.21787235","2.2720973","8.789114","61570593834185"
"0.19153613","2.2385786","8.808268","61570604042310"
"0.17956513","2.1883004","8.870518","61570613840227"
"0.090979666","2.1930888","8.856153","61570623910643"
"0.15322891","2.2002714","8.959103","61570634017935"
"0.260968","2.2529438","8.925584","61570643891320"
"0.2753332","2.2290018","8.796297","61570653892102"
"0.33279404","2.1547816","8.611943","61570663911529"
"0.24660277","2.1763294","8.698134","61570673943820"
"0.2657564","2.2242134","8.772355","61570683911372"
"0.24420857","2.2505496","8.793902","61570694053299"
"0.2753332","2.2098482","8.798691","61570703915799"
"0.20350714","2.2481554","8.853758","61570713932310"
"0.050278235","2.2601264","8.872911","61570723889914"
"0.062249243","2.1547816","8.801085","61570733756581"
"0.06943185","2.1499932","8.834604","61570744007102"
"0.18674773","2.1452048","8.920795","61570753886581"
"0.24181437","2.171541","8.99741","61570763964445"
"0.35673606","2.171541","9.258378","61570774005383"
"0.3854665","2.0135236","9.325416","61570783895435"
"0.31364042","2.1499932","9.244013","61570793766685"
"0.24181437","2.1068976","9.009381","61570803903299"
"0.25617957","2.0518308","8.935161","61570814016008"
"0.1604115","2.0733786","8.916007","61570823873039"
"0.074220255","2.0685902","8.956709","61570833888976"
"0.1436521","1.9608512","8.961497","61570843904237"
"0.1316811","1.9871874","8.992621","61570853921476"
"0.12210429","1.9608512","9.097966","61570863944601"
"0.21547815","1.9297266","9.121908","61570874027726"
"0.14844051","1.8986019","9.167398","61570883908612"
"0.15083471","1.8770541","9.165004","61570894006737"
"0.15562311","1.9081788","9.100361","61570903942726"
"0.22266077","1.9321208","9.009381","61570913982883"
