"x-rot","y-rot","z-rot","rot-time"
"0.011246379","0.11520321","0.9912893","60882985423911"
"0.011202684","0.11519468","0.9912935","60882995423911"
"0.011333363","0.115303285","0.9912872","60883005556307"
"0.011691945","0.115443505","0.9912757","60883015773286"
"0.012331889","0.11551746","0.99126905","60883025414015"
"0.013185729","0.115546584","0.9912609","60883035554171"
"0.013809095","0.115714744","0.9912357","60883045676307"
"0.013957715","0.11605499","0.99119693","60883055627921"
"0.0138011845","0.11630982","0.99116904","60883065607140"
"0.013818111","0.11638161","0.9911543","60883075584952"
"0.013930891","0.116474","0.99113274","60883085427244"
"0.013762364","0.11683734","0.99108046","60883095759692"
"0.01331972","0.11735969","0.99101055","60883105443130"
"0.012852917","0.11789328","0.9909339","60883115669952"
"0.012513167","0.11834524","0.99086386","60883125574119"
"0.012297705","0.11871364","0.9908031","60883135650942"
"0.012183971","0.119009204","0.9907496","60883145618442"
"0.012165464","0.11921922","0.99070406","60883155759432"
"0.012182355","0.11936529","0.9906634","60883165596307"
"0.012111408","0.119455405","0.99063116","60883175648286"
"0.011880027","0.119551","0.9906033","60883185624484"
"0.011514455","0.119715914","0.990571","60883195803702"
"0.011171694","0.11992156","0.9905356","60883205957869"
"0.010919146","0.12020212","0.99048907","60883215585786"
"0.010800573","0.12044134","0.9904508","60883225430057"
"0.010667009","0.1207143","0.9904123","60883235610057"
"0.010494221","0.121017605","0.9903724","60883245453807"
"0.010334226","0.12132266","0.9903326","60883255748442"
"0.010160987","0.121651456","0.99028903","60883265603442"
"0.00999031","0.121966735","0.9902463","60883276163338"
"0.009798182","0.12230057","0.9902014","60883285640369"
"0.009586897","0.1226763","0.9901494","60883295704640"
"0.009392612","0.12304198","0.99009526","60883305693286"
"0.009257768","0.12336386","0.9900449","60883315612244"
"0.009152589","0.12362046","0.9900036","60883325697817"
"0.008997067","0.12390242","0.98996073","60883335602140"
"0.0087654535","0.12425766","0.9899092","60883345714900"
"0.008443302","0.12467566","0.98984957","60883355624900"
"0.00815306","0.12504868","0.9897944","60883365617556"
"0.007922278","0.12532495","0.9897482","60883375595369"
"0.007723514","0.12550418","0.9897135","60883385671619"
"0.0075391443","0.12564869","0.98968047","60883395599588"
"0.0074029593","0.1258146","0.9896388","60883405713234"
"0.007277248","0.12607597","0.9895797","60883415436411"
"0.007132465","0.12634143","0.9895212","60883425437452"
"0.0069593997","0.126507","0.98948014","60883435611671"
"0.006803781","0.12658274","0.98945415","60883445583598"
"0.0065899813","0.12666345","0.9894289","60883455649744"
"0.006271863","0.12682343","0.98939455","60883465692817"
"0.0059301155","0.12704432","0.98935246","60883475666359"
"0.0055422178","0.12733524","0.98930347","60883485718442"
"0.0051015117","0.12768319","0.9892491","60883495737348"
"0.004686837","0.12803884","0.98919266","60883505430942"
"0.004347943","0.12834863","0.98913914","60883515433859"
"0.004033342","0.12863797","0.98908734","60883525430942"
"0.0036669967","0.12892233","0.98903716","60883535713338"
"0.0031854864","0.12921473","0.98898816","60883545678286"
"0.0026400099","0.1295059","0.9889411","60883555583806"
"0.0019550652","0.12996386","0.98887724","60883565678963"
"0.0011746384","0.13052575","0.9887971","60883575589952"
"-3.645245E-4","0.1314888","0.9886531","60883585837765"
"-8.671451E-4","0.13193645","0.9885419","60883595618963"
"-3.1941122E-4","0.13182345","0.9885082","60883605645369"
"-9.02447E-5","0.13165714","0.9885053","60883615928442"
"-3.0454586E-4","0.13152684","0.98851055","60883625420994"
"-7.822966E-4","0.13153134","0.9885109","60883635638390"
"-0.0012287351","0.13170372","0.9884985","60883645425890"
"-0.0013989587","0.1319532","0.9884762","60883655601983"
"-0.0012226696","0.13228092","0.9884432","60883665734223"
"-8.497644E-4","0.13272339","0.98838943","60883675697296"
"-7.3233846E-4","0.13330099","0.98831135","60883685434744"
"-9.240077E-4","0.13379551","0.9882407","60883695706046"
"-9.6968E-4","0.13410126","0.98819464","60883705587608"
"-9.049587E-4","0.13438778","0.988149","60883715725056"
"-9.897343E-4","0.13482073","0.9880792","60883725685629"
"-0.0012180101","0.13535996","0.98798776","60883735684015"
"-0.0014867358","0.13589492","0.9878951","60883745623129"
"-0.0016939987","0.13634813","0.9878122","60883755795942"
"-0.0018659206","0.13670176","0.98774123","60883765725577"
"-0.0019293965","0.13693374","0.98768663","60883775583806"
"-0.0018997358","0.13707305","0.9876472","60883785618650"
"-0.0018333849","0.13720083","0.98761004","60883795890785"
"-0.001742978","0.13735409","0.9875717","60883805721671"
"-0.0016145239","0.13751402","0.9875323","60883815763338"
"-0.0015140143","0.13773096","0.9874866","60883825637400"
