"x-gyro","y-gyro","z-gyro","time-gyro"
"-0.036183655","0.15005575","0.07875266","58971242750749"
"-0.2192304","0.13033429","-0.088663265","58971552903822"
"-0.21390927","0.13246274","-0.09611285","58971562313093"
"-0.21284504","0.14842612","-0.0982413","58971572626530"
"-0.2192304","0.16119681","-0.10143397","58971582338822"
"-0.22987264","0.15693991","-0.0982413","58971592461322"
"-0.23412955","0.14736189","-0.09611285","58971602365853"
"-0.23093687","0.13884808","-0.100369744","58971612302103"
"-0.21710195","0.13671963","-0.10462664","58971624937676"
"-0.20433125","0.14629766","-0.10781932","58971632323874"
"-0.2022028","0.15906836","-0.10569087","58971642482207"
"-0.21178082","0.16226104","-0.099305525","58971652566530"
"-0.22667998","0.15800413","-0.093984395","58971662726322"
"-0.2320011","0.15055457","-0.09504862","58971672578509"
"-0.22561574","0.14523344","-0.093984395","58971682498457"
"-0.21390927","0.14310499","-0.09504862","58971692539447"
"-0.20113857","0.14097653","-0.09504862","58971702506739"
"-0.19475323","0.1399123","-0.093984395","58971712319343"
"-0.19901012","0.13884808","-0.09079172","58971722494916"
"-0.2107166","0.13459119","-0.08653482","58971732319603"
"-0.22561574","0.13459119","-0.08653482","58971742432572"
"-0.24264336","0.13671963","-0.09079172","58971752536791"
"-0.25647828","0.1356554","-0.09185594","58971762318509"
"-0.25967094","0.14097653","-0.08759904","58971772552520"
"-0.25115716","0.14842612","-0.08440637","58971782318457"
"-0.23732223","0.14842612","-0.08227792","58971792715332"
"-0.22029462","0.14629766","-0.08334214","58971802339551"
"-0.2064597","0.14629766","-0.08440637","58971812356478"
"-0.19688167","0.14629766","-0.08334214","58971822627311"
"-0.19581744","0.14842612","-0.08334214","58971832371114"
"-0.2022028","0.14949033","-0.08440637","58971842346582"
"-0.21284504","0.14842612","-0.088663265","58971852326374"
"-0.22135885","0.14949033","-0.09079172","58971862331061"
"-0.22987264","0.14736189","-0.09611285","58971872316791"
"-0.23306532","0.14416921","-0.099305525","58971882307364"
"-0.22987264","0.14097653","-0.09717707","58971892332155"
"-0.22135885","0.1399123","-0.093984395","58971902317989"
"-0.20752391","0.14523344","-0.09185594","58971912318770"
"-0.19581744","0.14949033","-0.09185594","58971922333041"
"-0.19049633","0.14736189","-0.09504862","58971932314811"
"-0.18730363","0.14523344","-0.09717707","58971942312832"
"-0.18730363","0.14204076","-0.09504862","58971952320541"
"-0.19156054","0.13778386","-0.08972749","58971962317624"
"-0.19156054","0.13778386","-0.08759904","58971972320749"
"-0.19475323","0.14310499","-0.08653482","58971982309968"
"-0.19262478","0.15055457","-0.08653482","58971992323561"
"-0.18943208","0.15374723","-0.088663265","58972002462311"
"-0.18730363","0.15161878","-0.085470594","58972012329863"
"-0.18411097","0.14842612","-0.085470594","58972022383770"
"-0.1851752","0.14416921","-0.085470594","58972032321009"
"-0.18943208","0.15161878","-0.08440637","58972042624916"
