"x-rot","y-rot","z-rot","rot-time"
"-0.016249571","0.10769798","0.99400425","62123743875254"
"-0.016543718","0.107446425","0.99402636","62123753922338"
"-0.017190382","0.10707473","0.9940565","62123763830879"
"-0.018130021","0.106892444","0.9940631","62123774013119"
"-0.019041676","0.10671611","0.99406826","62123783945150"
"-0.019989707","0.10665152","0.99405795","62123793863067"
"-0.02094971","0.106586054","0.99404657","62123803953379"
"-0.021768251","0.106551684","0.99403286","62123813890306"
"-0.022559695","0.1065189","0.99401873","62123823897442"
"-0.02298469","0.10645497","0.9940151","62123833740202"
"-0.0233718","0.10639628","0.9940116","62123843874213"
"-0.023559913","0.1062875","0.994017","62123853874161"
"-0.023738988","0.10618145","0.9940223","62123864113171"
"-0.024173424","0.10610073","0.99401665","62123873864421"
"-0.02461174","0.106019594","0.9940107","62123883893952"
"-0.024981251","0.1059864","0.99399966","62123893874265"
"-0.025212405","0.10593642","0.9939939","62123903741452"
"-0.025343236","0.10587325","0.99399227","62123913743692"
"-0.025451181","0.10579299","0.9939942","62123923810567"
"-0.02560277","0.10569052","0.9939977","62123933771348"
"-0.025774203","0.10562362","0.9939971","62123943856556"
"-0.025997518","0.105642036","0.99398625","62123953944681"
"-0.02624625","0.10574232","0.9939659","62123963998952"
"-0.026502833","0.10590278","0.9939393","62123973756921"
"-0.026787361","0.106094606","0.9939092","62123983904681"
"-0.027131967","0.10629241","0.9938775","62123994227442"
"-0.027499447","0.10649947","0.99384475","62124003947285"
"-0.027863644","0.10674902","0.9938082","62124013852285"
"-0.028127871","0.107012935","0.9937733","62124023751765"
"-0.028313994","0.10728925","0.9937396","62124033735306"
"-0.02848381","0.107559234","0.9937069","62124043905983"
"-0.028705787","0.10785369","0.99366987","62124053744681"
"-0.028954877","0.10816618","0.99362916","62124063911348"
"-0.029217849","0.10848236","0.9935871","62124073857338"
"-0.029470164","0.10878723","0.9935461","62124083961921"
"-0.029628377","0.10908527","0.99350905","62124093896452"
"-0.029627386","0.10952054","0.9934596","62124103797442"
"-0.028875928","0.10958875","0.99346614","62124114095515"
"-0.027417738","0.10904352","0.99355835","62124123876608"
"-0.026251826","0.10810396","0.9936868","62124133847077"
