"x-acc","y-acc","z-acc","time-acc"
"-1.8195933","3.7301662","8.379706","102735468806037"
"-1.8195933","3.7541082","7.800309","102735690134475"
"-1.5394717","3.8067808","7.9152308","102735700130517"
"-1.520318","3.821146","8.303091","102735709920464"
"-1.4053963","3.8187518","8.614338","102735719951454"
"-1.2473791","3.6966474","8.90643","102735729921610"
"-1.2617443","3.7325604","9.085996","102735739949891"
"-1.3239936","3.7349546","9.148245","102735749914058"
"-1.436521","3.6176388","8.901642","102735759952860"
"-1.436521","3.6176388","8.901642","102735769912652"
"-1.6903064","3.5889084","8.3629465","102735779911089"
"-1.6903064","3.5889084","8.3629465","102735790137444"
"-1.7501614","3.5122938","8.248025","102735800246975"
"-1.7501614","3.5122938","8.248025","102735810148641"
"-1.6232687","3.560178","8.429984","102735820205881"
"-1.6232687","3.560178","8.429984","102735830084371"
"-1.508347","3.6487634","8.760384","102735840032079"
"-1.4867992","3.6822822","8.860941","102735850032704"
"-1.436521","3.679888","9.002198","102735859935621"
"-1.4293385","3.6176388","8.963891","102735870074839"
"-1.4628572","3.632004","8.798691","102735879928329"
"-1.532289","3.5793316","8.619126","102735890017027"
"-1.5658079","3.5290532","8.425196","102735900239110"
"-1.6160861","3.550601","8.192958","102735910296454"
"-1.6089035","3.550601","8.161834","102735920090464"
"-1.6280571","3.5553896","8.259995","102735930493069"
"-1.6089035","3.6367924","8.425196","102735940513173"
"-1.5514427","3.6631286","8.559271","102735949978902"
"-1.412579","3.632004","8.695741","102735959991141"
"-1.3694834","3.7110126","9.052477","102735969919162"
"-1.3072342","3.809175","9.32781","102735979949266"
"-1.2665327","3.7804444","9.344569","102735990111766"
"-1.2904748","3.727772","8.990228","102736000090048"
"-1.3934253","3.6750996","8.722076","102736010079891"
"-1.5969325","3.7588966","8.281544","102736020244006"
"-1.6136919","3.691859","7.893683","102736030171975"
"-1.6232687","3.6750996","7.690176","102736040122600"
"-1.6328455","3.6343982","7.7428484","102736050254839"
"-1.5658079","3.667917","7.8769236","102736060173954"
"-1.5466543","3.620033","8.032547","102736070193902"
"-1.6280571","3.691859","8.135497","102736080087964"
"-1.6496049","3.7445314","8.267179","102736090183850"
"-1.6089035","3.775656","8.51857","102736099958329"
"-1.6472107","3.7972038","8.669404","102736110288225"
"-1.5729905","3.7612908","8.74123","102736120422600"
"-1.6232687","3.7924154","8.724471","102736130050048"
"-1.6998832","3.8139634","8.7053175","102736140162704"
"-1.6400281","3.8259344","8.690952","102736150305412"
"-1.7022774","3.7110126","8.53054","102736160164995"
"-1.7764976","3.655946","8.535329","102736170154631"
"-1.757344","3.7110126","8.377312","102736179912912"
"-1.7046716","3.7062242","8.350976","102736190218485"
"-1.6783354","3.7732618","8.35337","102736200248068"
"-1.4891934","3.7972038","8.35337","102736209987704"
"-1.4197617","3.787627","8.37013","102736220427652"
"-1.3862427","3.8163576","8.365341","102736230087495"
"-1.4628572","3.8498764","8.439561","102736239931506"
"-1.4652514","3.751714","8.477868","102736250253641"
"-1.661576","3.6990416","8.470686","102736260040620"
"-1.8195933","3.6655228","8.439561","102736269936923"
"-1.9009962","3.6822822","8.576031","102736280047548"
"-1.8818425","3.715801","8.688558","102736290085568"
"-1.8914193","3.739743","8.552089","102736300087652"
"-1.8818425","3.8355112","8.623915","102736310052808"
"-1.7741034","3.7900212","8.485051","102736320092287"
"-1.6903064","3.8019924","8.360553","102736330322235"
"-1.7262194","3.8594532","8.274361","102736339912964"
"-1.7118542","3.787627","8.207323","102736349929266"
"-1.7142484","3.8283286","8.197746","102736360012808"
"-1.7621324","3.8522706","8.279149","102736370103641"
"-1.7310078","3.8355112","8.384495","102736380388381"
"-1.6591818","3.8043866","8.446744","102736390104162"
"-1.7262194","3.833117","8.425196","102736400040985"
"-1.6519991","3.8019924","8.51857","102736410424370"
"-1.6591818","3.8618474","8.868123","102736420193120"
"-1.7022774","3.8139634","8.973468","102736430040308"
"-1.7238252","3.7110126","9.085996","102736440153016"
"-1.8124107","3.775656","8.808268","102736450084943"
"-1.8124107","3.8642416","8.403648","102736460047391"
"-1.9632454","4.060566","7.860164","102736470082860"
"-1.9632454","4.060566","7.860164","102736480045568"
"-1.7669208","3.8355112","7.771579","102736490150152"
"-1.8626889","3.857059","7.716512","102736500134110"
"-1.8411411","3.9121256","7.771579","102736510364943"
"-1.685518","3.8738184","7.821857","102736520156870"
"-1.6639702","3.9480386","8.087613","102736530099943"
"-1.5658079","4.000711","8.207323","102736540502912"
"-1.4939818","3.9576154","8.513782","102736550279631"
"-1.4628572","3.9815574","8.743625","102736560274058"
"-1.5227122","3.940856","8.734048","102736570182079"
"-1.5682021","3.952827","8.774749","102736580449683"
"-1.5897499","3.9360676","8.643068","102736589931975"
"-1.5993267","3.892972","8.374918","102736600146089"
"-1.6663644","3.904943","8.291121","102736610117495"
"-1.745373","3.9480386","8.422802","102736620107652"
"-1.7381904","3.8642416","8.350976","102736630123329"
"-1.8148049","3.8163576","8.3821","102736640832756"
"-1.8483237","3.8498764","8.250419","102736650224787"
"-1.8698715","3.8642416","8.26239","102736660143277"
"-1.7836803","3.8163576","8.532935","102736670074839"
"-1.7836803","3.8163576","8.532935","102736680159631"
"-1.673547","3.7780502","8.614338","102736690139214"
"-1.673547","3.7780502","8.614338","102736699916193"
"-1.6496049","3.821146","8.444349","102736710023485"
"-1.6232687","3.7924154","8.391677","102736720236349"
"-1.508347","3.7780502","8.173804","102736730066089"
"-1.6041151","3.7972038","7.920019","102736742292391"
"-1.6903064","3.7588966","7.809886","102736750019995"
"-1.7980455","3.8618474","7.860164","102736760504110"
"-1.7980455","3.8618474","7.860164","102736770312860"
"-1.7717092","3.833117","8.839393","102736780146089"
"-1.7717092","3.833117","8.839393","102736790061037"
"-1.5227122","3.7804444","9.196129","102736800117912"
"-1.5251064","3.751714","9.169792","102736810129370"
"-1.5466543","3.8043866","8.956709","102736819961245"
"-1.5634137","3.7565024","8.698134","102736829927860"
"-1.553837","3.6631286","8.406042","102736840419110"
"-1.532289","3.6463692","8.171411","102736850427495"
"-1.5945383","3.6343982","7.905654","102736860134266"
"-1.6448165","3.7325604","7.8170686","102736869939110"
"-1.5298948","3.7134068","7.9343843","102736880177599"
"-1.4077905","3.7804444","8.236053","102736890070151"
"-1.3479356","3.821146","8.566454","102736900010985"
"-1.4700398","3.8355112","8.734048","102736909912547"
"-1.5442601","3.857059","8.817844","102736919919266"
"-1.5634137","3.8067808","8.798691","102736930209110"
"-1.553837","3.7804444","8.470686","102736939951037"
"-1.5490485","3.6415808","8.24563","102736950094058"
"-1.5514427","3.7062242","8.14268","102736960092912"
"-1.520318","3.6990416","8.061277","102736970323329"
"-1.4508862","3.751714","8.346188","102736980342495"
"-1.4772224","3.7229836","8.554482","102736989940776"
"-1.460463","3.6607344","8.767567","102737000222026"
"-1.5155296","3.6415808","8.872911","102737010375256"
"-1.5873557","3.6870706","8.817844","102737020168537"
"-1.5298948","3.667917","8.805874","102737030294474"
"-1.5155296","3.7181952","8.683769","102737040078433"
"-1.4173675","3.6774938","8.537724","102737050405724"
"-1.484405","3.6176388","8.403648","102737060189266"
"-1.5179238","3.6703112","8.343793","102737070092808"
"-1.5466543","3.7062242","8.513782","102737080070568"
"-1.5298948","3.6248214","8.595184","102737090038849"
"-1.5897499","3.620033","8.585608","102737100124995"
"-1.6903064","3.6535518","8.51857","102737110145672"
"-1.6400281","3.6583402","8.516175","102737120320464"
"-1.5466543","3.6727054","7.9583263","102737130146453"
"-1.3120226","3.655946","8.542512","102737140215308"
"-1.520318","3.7972038","8.662222","102737150342808"
"-1.5035586","3.7205894","8.4826565","102737160177808"
"-1.4053963","3.5745432","8.865729","102737170186662"
"-1.5251064","3.715801","8.683769","102737180232547"
"-1.553837","3.7565024","8.449138","102737190086922"
"-1.4556746","3.667917","8.374918","102737200203693"
"-1.4149733","3.6655228","8.264784","102737210438537"
"-1.3311762","3.7014358","8.449138","102737220275568"
"-1.3551182","3.6391866","8.456321","102737230487964"
"-1.388637","3.6750996","8.468291","102737240233641"
"-1.4077905","3.6463692","8.468291","102737249926193"
"-1.3718776","3.655946","8.480263","102737260373380"
"-1.4053963","3.6727054","8.432379","102737269942599"
"-1.3910311","3.6846764","8.508993","102737280109943"
"-1.3790601","3.6774938","8.403648","102737290134839"
"-1.2785037","3.596091","8.264784","102737300648849"
"-1.2497733","3.5769374","8.255207","102737309931610"
"-1.3790601","3.6990416","8.477868","102737319923485"
"-1.4796166","3.7205894","8.576031","102737330170828"
"-1.3215994","3.5769374","8.561666","102737340286870"
"-1.3670892","3.4859576","8.731653","102737350098589"
"-1.4293385","3.5673606","8.9279785","102737360127130"
"-1.4437037","3.4715924","8.987833","102737370083849"
"-1.4508862","3.4835634","9.004593","102737380291089"
"-1.4700398","3.4955344","8.832211","102737390220880"
"-1.4652514","3.4572272","8.6574335","102737400108953"
"-1.4389153","3.4979286","8.477868","102737410179005"
"-1.4532804","3.5290532","8.3629465","102737420190724"
"-1.472434","3.514688","8.209718","102737430133797"
"-1.412579","3.5338416","8.269572","102737440130151"
"-1.3479356","3.6008794","8.535329","102737449917547"
"-1.1252748","3.5482068","8.65025","102737460048953"
"-1.0749966","3.5553896","8.870518","102737470768016"
"-1.1228806","3.6056678","8.882488","102737480209214"
"-1.1563994","3.643975","8.901642","102737490188224"
"-1.1492168","3.5697548","8.724471","102737499931974"
"-1.2569559","3.550601","8.583213","102737510121037"
"-1.2737153","3.5314474","8.561666","102737520060307"
"-1.3958195","3.5218706","8.528147","102737530031714"
"-1.3599066","3.466804","8.413225","102737539913693"
"-1.436521","3.4715924","8.355764","102737550272599"
"-1.4700398","3.5122938","8.238448","102737560098276"
"-1.4700398","3.5122938","8.238448","102737570352391"
"-1.460463","3.5122938","8.305486","102737580251714"
"-1.3910311","3.5529952","8.429984","102737590146766"
"-1.2904748","3.5673606","8.525752","102737600153068"
