"x-gyro","y-gyro","z-gyro","time-gyro"
"0.034055203","0.061725058","-0.036183655","60353585885522"
"-0.26392785","0.0718019","-0.1663517","60353895845314"
"-0.26286364","0.099471755","-0.16741593","60353905750001"
"-0.2660563","0.13139851","-0.14719565","60353915747345"
"-0.27244166","0.15693991","-0.12484692","60353925748074"
"-0.26712054","0.17290328","-0.10675509","60353935954324"
"-0.2490287","0.17609596","-0.10356242","60353945734272"
"-0.2320011","0.15587568","-0.10781932","60353955856355"
"-0.22135885","0.12927006","-0.11846157","60353965861095"
"-0.2192304","0.114370905","-0.13336073","60353975800730"
"-0.21816617","0.11862781","-0.1365534","60353985744220"
"-0.22029462","0.12714161","-0.14400297","60353995770157"
"-0.22455153","0.15587568","-0.14400297","60354005795835"
"-0.2320011","0.17716019","-0.14613143","60354015917710"
"-0.23306532","0.19738047","-0.1322965","60354025779376"
"-0.22774419","0.20057315","-0.11739735","60354035755418"
"-0.2192304","0.17822441","-0.10675509","60354045771147"
"-0.21284504","0.15161878","-0.10143397","60354055786980"
"-0.21390927","0.13139851","-0.10356242","60354065935887"
"-0.22029462","0.12820584","-0.108883545","60354075761616"
"-0.2320011","0.12714161","-0.11314045","60354085928960"
"-0.23519377","0.13459119","-0.12165425","60354095815939"
"-0.23093687","0.15055457","-0.12910382","60354105947553"
"-0.23093687","0.14949033","-0.13868184","60354115764428"
"-0.23306532","0.14204076","-0.14293875","60354125895418"
"-0.24157913","0.13671963","-0.13442495","60354135848960"
"-0.24690025","0.13246274","-0.13016805","60354145999220"
"-0.24157913","0.122884706","-0.13442495","60354155754897"
"-0.23838645","0.12607738","-0.13016805","60354165759220"
"-0.24690025","0.13671963","-0.12484692","60354175954220"
"-0.25541407","0.14416921","-0.11739735","60354185834064"
"-0.25647828","0.13459119","-0.1152689","60354195760105"
"-0.24690025","0.122884706","-0.1152689","60354205923491"
"-0.23519377","0.12075625","-0.1195258","60354216042970"
"-0.22561574","0.12501316","-0.123782694","60354226073230"
"-0.22987264","0.1356554","-0.12697537","60354235814689"
"-0.24264336","0.14842612","-0.123782694","60354245802032"
"-0.24477181","0.16332527","-0.11633313","60354255934532"
"-0.23838645","0.18035287","-0.10569087","60354265771772"
"-0.22880843","0.21653652","-0.093984395","60354276002449"
"-0.2234873","0.24846327","-0.08440637","60354286376459"
"-0.22774419","0.24633482","-0.08014947","60354295792241"
"-0.21816617","0.24633482","-0.06631454","60354305924532"
"-0.12132168","0.37404183","-0.102498196","60354315764220"
"-0.13834928","0.18460977","-0.17060861","60354325884376"
"-0.20326702","-0.017593019","-0.12910382","60354335901512"
"-0.22561574","-0.016528793","-0.12271847","60354345862189"
"-0.2649921","0.004755713","-0.14719565","60354356023387"
"-0.3086253","0.07712302","-0.123782694","60354365952032"
"-0.31713912","0.14949033","-0.100369744","60354375837189"
"-0.30968952","0.1814171","-0.06631454","60354385765782"
"-0.29372615","0.15481146","-0.047158487","60354396043334"
"-0.28201967","0.09308641","-0.051415388","60354405768178"
"-0.27350587","0.057966974","-0.06418609","60354416243439"
"-0.26073518","0.0632881","-0.07589257","60354425793595"
"-0.23945068","0.107985556","-0.08121369","60354435879376"
"-0.22029462","0.17183906","-0.088663265","60354446492084"
"-0.2234873","0.16651794","-0.0982413","60354455872814"
"-0.2192304","0.14523344","-0.099305525","60354465923126"
"-0.19475323","0.16226104","-0.10356242","60354475968647"
"-0.17453295","0.17822441","-0.11207622","60354486008126"
"-0.1681476","0.17396751","-0.11314045","60354495757814"
"-0.18730363","0.15800413","-0.10781932","60354505765939"
"-0.2107166","0.14310499","-0.10356242","60354515794168"
"-0.22455153","0.13139851","-0.102498196","60354525833022"
"-0.22880843","0.11224245","-0.10675509","60354535779116"
"-0.22880843","0.10479288","-0.10994777","60354546008699"
"-0.2320011","0.11543513","-0.10781932","60354555772970"
"-0.24264336","0.12714161","-0.10462664","60354566062970"
"-0.2575425","0.12501316","-0.09611285","60354576142032"
"-0.25860673","0.122884706","-0.088663265","60354585764011"
"-0.24583602","0.122884706","-0.08653482","60354595779116"
"-0.22774419","0.111178234","-0.08653482","60354605887241"
"-0.21603772","0.1016002","-0.08972749","60354615925886"
"-0.2107166","0.11330668","-0.09292017","60354625994011"
"-0.2107166","0.14310499","-0.09504862","60354635797136"
"-0.21710195","0.17183906","-0.0982413","60354645981720"
