"x-acc","y-acc","z-acc","time-acc"
"0.0","1.6448165","9.485827","62087170506727"
"0.011971008","1.6280571","9.485827","62087381394227"
"-0.1364695","1.685518","8.789114","62087391426101"
"-0.19153613","1.7118542","8.9040365","62087401379174"
"-0.24899697","1.6543933","8.959103","62087411670268"
"-0.2681506","1.7046716","9.114726","62087421380060"
"-0.29448682","1.6519991","9.406818","62087431382195"
"-0.2705448","1.5873557","9.730036","62087441381206"
"-0.2825158","1.508347","9.861717","62087451376726"
"-0.20590134","1.4317327","9.813833","62087461379956"
"-0.23223756","1.460463","9.768343","62087471380685"
"-0.1316811","1.4939818","9.519346","62087481381570"
"-0.055066638","1.4580688","9.272743","62087491274331"
"-0.0023942017","1.4317327","9.129091","62087501265997"
"0.011971008","1.460463","9.0429","62087511267976"
"0.059855044","1.4772224","9.081207","62087521318393"
"0.06703765","1.4939818","9.167398","62087531274851"
"0.17238252","1.472434","9.239224","62087541280581"
"0.3184288","1.532289","9.186552","62087551274487"
"0.34476504","1.6304513","9.114726","62087561279331"
"0.33518824","1.6424223","9.138668","62087571305893"
"0.32321724","1.6687586","8.980651","62087581454747"
"0.2753332","1.7310078","8.896853","62087591755893"
"0.23463176","1.7022774","9.035717","62087601509331"
"0.22266077","1.757344","9.076419","62087611477560"
"0.1388637","1.7645266","9.038112","62087621375789"
"0.14604631","1.685518","9.11712","62087631576258"
"0.076614454","1.7381904","9.057265","62087641278497"
"0.1604115","1.6831238","9.016563","62087651283810"
"0.16519992","1.70946","9.069236","62087661646258"
"0.15562311","1.6328455","9.129091","62087671284591"
"0.11492168","1.6376339","9.224859","62087681429851"
"0.08379706","1.6232687","9.193734","62087691277872"
"0.016759412","1.5873557","9.14585","62087701282924"
"-0.045489833","1.5610195","9.076419","62087711280424"
"-0.17238252","1.5897499","9.150639","62087721281049"
"-0.12689269","1.5705963","9.270349","62087731291622"
"-0.074220255","1.4915876","9.315839","62087741279799"
"-0.076614454","1.5275006","9.423578","62087751496101"
"-0.050278235","1.5490485","9.306262","62087761473966"
"-0.033518825","1.5035586","9.167398","62087771285372"
"0.011971008","1.5442601","9.028535","62087781281726"
"0.095768064","1.6232687","9.090784","62087791296622"
"0.090979666","1.6711528","9.126697","62087801279539"
"0.023942016","1.6208745","9.150639","62087811290476"
"-0.04309563","1.6184803","9.124303","62087821285945"
"-0.019153614","1.661576","9.121908","62087831323080"
"-0.035913024","1.6711528","8.995016","62087841480164"
"0.01436521","1.6472107","8.9758625","62087851441674"
"0.06464344","1.6376339","9.097966","62087861278966"
"0.21308395","1.6639702","9.291897","62087871504539"
"0.19393034","1.685518","9.344569","62087881296153"
"0.15083471","1.721431","9.296685","62087891291778"
"0.088585466","1.6903064","9.200917","62087901501205"
"0.011971008","1.661576","9.064447","62087911296205"
"0.04070143","1.6280571","9.114726","62087921515580"
"0.076614454","1.6328455","9.129091","62087931411414"
"0.1316811","1.6256629","9.165004","62087941279799"
"0.20350714","1.661576","9.160215","62087951297508"
"0.11731588","1.6831238","9.153033","62087961279643"
"0.06703765","1.673547","9.076419","62087971437612"
"0.023942016","1.5945383","8.925584","62087981562768"
"0.007182605","1.5658079","8.896853","62087991280164"
"0.04070143","1.6352397","8.872911","62088001276622"
"0.16280572","1.6424223","8.880095","62088011274278"
"0.19393034","1.697489","8.947132","62088021273705"
"0.29448682","1.6663644","9.210494","62088031276310"
"0.1340753","1.6950948","9.303867","62088041272612"
"0.0047884034","1.6089035","9.526528","62088051288497"
"-0.0047884034","1.472434","9.476251","62088061272872"
"-0.093373865","1.685518","9.19134","62088071325372"
"-0.093373865","1.685518","9.19134","62088081659487"
"0.090979666","1.70946","9.102755","62088091282924"
"0.06943185","1.7429788","9.25359","62088101451882"
"0.02873042","1.6591818","9.469068","62088111279330"
