"x-acc","y-acc","z-acc","time-acc"
"-0.62488663","1.8459295","8.947132","62363040363235"
"-0.4237737","2.1380222","8.872911","62363252399120"
"-0.39983168","2.0231004","8.978256","62363262381568"
"-0.47165772","1.99437","9.081207","62363272381568"
"-0.4213795","1.9297266","9.217676","62363282367193"
"-0.39504328","1.946486","9.232041","62363292365006"
"-0.45250413","1.9608512","9.114726","62363302365579"
"-0.50757074","1.9393034","9.090784","62363312364329"
"-0.557849","1.9608512","9.109938","62363322364745"
"-0.7110779","1.9680338","9.093178","62363332249693"
"-0.81881696","1.9776106","9.126697","62363342369068"
"-0.79487497","1.9488802","9.215282","62363352374641"
"-0.81163436","1.9919758","9.239224","62363362395370"
"-0.7254431","1.9057846","9.220071","62363372417870"
"-0.6799533","1.9081788","9.227253","62363382250370"
"-0.62009823","1.970428","9.064447","62363392260527"
"-0.5722142","1.9776106","9.035717","62363402260110"
"-0.5243302","2.0398598","8.932767","62363412259381"
"-0.47165772","2.0207062","8.9279785","62363422260058"
"-0.40462008","2.0518308","8.889671","62363432468964"
"-0.4309563","2.0638018","8.9519205","62363442401464"
"-0.40222588","2.087744","8.959103","62363452550474"
"-0.3878607","2.1021092","9.028535","62363462272089"
"-0.3854665","2.1212628","8.954314","62363472467349"
"-0.2753332","2.147599","9.074024","62363482509224"
"-0.272939","2.1452048","9.157822","62363492475162"
"-0.33997664","2.1092918","9.131485","62363502483599"
"-0.33997664","2.1212628","9.160215","62363512280526"
"-0.3878607","2.135628","9.203311","62363522637037"
"-0.4429273","2.147599","9.174581","62363532269797"
"-0.47405192","2.1284454","9.028535","62363542284485"
"-0.50517654","2.123657","9.021352","62363552517506"
"-0.5410896","2.0901382","9.028535","62363562487089"
"-0.61291564","2.1260512","9.016563","62363572270110"
"-0.44771573","2.0111294","9.009381","62363582276047"
"-0.49081135","2.111686","8.937555","62363592488235"
"-0.5506664","2.1308396","8.959103","62363602599224"
"-0.46447513","2.0590134","9.081207","62363612492089"
"-0.47884035","2.1045034","9.16261","62363622255058"
"-0.5243302","2.0901382","9.272743","62363632269797"
"-0.59615624","2.0709844","9.220071","62363642354224"
"-0.6727707","2.0757728","9.165004","62363652338860"
"-0.641646","2.0853498","9.167398","62363662455266"
"-0.60094464","2.0973208","9.138668","62363672501776"
"-0.6655881","2.123657","9.138668","62363682268964"
"-0.62009823","2.1547816","9.038112","62363692255787"
"-0.59855044","2.1763294","8.983045","62363702271047"
"-0.60333884","2.147599","8.990228","62363712305006"
"-0.60094464","2.1021092","9.107543","62363722312818"
"-0.5674258","2.1404164","9.136273","62363732289328"
"-0.5746084","2.1859062","9.081207","62363742323651"
"-0.45010993","2.1978772","9.105149","62363752269276"
"-0.45250413","2.2002714","8.944737","62363762549328"
"-0.47405192","2.2098482","9.093178","62363772488287"
"-0.51235914","2.2266076","9.093178","62363782407297"
"-0.48602295","2.219425","9.196129","62363792339953"
"-0.5243302","2.2050598","9.255983","62363802270839"
"-0.50757074","2.1739352","9.330204","62363812419224"
"-0.5243302","2.1739352","9.181764","62363822670214"
"-0.47884035","2.1930888","8.848969","62363832589745"
"-0.5386954","2.1811178","8.848969","62363842271568"
"-0.62249243","2.1188686","8.983045","62363852267974"
"-0.6679823","2.1021092","8.987833","62363862284745"
"-0.6847417","2.1787236","9.203311","62363872428391"
"-0.6344634","2.1092918","9.289502","62363882272297"
"-0.8475474","2.1667526","8.736442","62363892267089"
"-0.51954174","2.6791117","7.627927","62363902265214"
"-0.50996494","2.2170308","7.750031","62363912269849"
"-0.6344634","2.2864625","8.669404","62363922271933"
"-0.15322891","2.0638018","8.992621","62363932521985"
"-0.30885202","2.2720973","9.409213","62363942547089"
"-0.4165911","2.2529438","9.605537","62363952278391"
"-0.4237737","2.183512","9.643845","62363962434380"
"-0.5315128","2.3391352","9.677363","62363972333183"
"-0.48123455","2.4301147","9.586384","62363982318964"
"-0.37349546","2.3582888","9.473856","62363992594068"
"-0.51235914","2.3774424","9.497798","62364002674016"
"-0.6655881","2.3558946","9.351752","62364012527297"
"-0.59615624","2.243367","9.121908","62364022266672"
"-0.45489833","2.2601264","8.937555","62364032247401"
"-0.34476504","2.2266076","8.762778","62364042512714"
"-0.24420857","2.171541","8.674192","62364052456308"
"-0.22266077","2.1811178","8.568848","62364062286568"
"-0.22984336","2.1619642","8.669404","62364072249849"
"-0.25139117","2.111686","8.724471","62364082260526"
"-0.36391866","2.087744","8.856153","62364092298651"
"-0.4429273","2.1021092","8.944737","62364102288755"
"-0.51714754","2.0829554","9.038112","62364112288026"
"-0.5602432","2.066196","9.148245","62364122253651"
"-0.6560113","1.9895816","9.196129","62364132397453"
"-0.6703765","1.982399","9.220071","62364142274224"
"-0.7254431","2.0326772","9.198523","62364152769328"
"-0.7565677","2.0087352","9.205706","62364162401933"
"-0.7493851","2.0638018","9.337387","62364172289849"
"-0.7589619","2.1691468","9.334992","62364182298026"
"-0.7326257","2.087744","9.346964","62364192274589"
"-0.6488287","2.1332338","9.267955","62364202255057"
"-0.5291186","2.195483","9.263166","62364212259276"
"-0.50996494","2.2050598","9.088389","62364222294693"
"-0.41180268","2.1188686","9.150639","62364232489120"
"-0.4309563","2.135628","9.102755","62364242430943"
"-0.36152446","2.1571758","9.129091","62364252436151"
"-0.33518824","2.1739352","8.983045","62364262569276"
"-0.37349546","2.1164744","8.836999","62364272505839"
"-0.39983168","2.0925324","8.774749","62364282385370"
"-0.49320555","2.078167","8.695741","62364292567922"
"-0.51714754","2.099715","8.710106","62364302527557"
"-0.49081135","2.1068976","8.937555","62364312346516"
"-0.5746084","2.1811178","9.23683","62364322482401"
"-0.6536171","2.1212628","9.320627","62364332505005"
"-0.7589619","2.1140802","9.102755","62364342557037"
"-0.92655605","2.0853498","8.377312","62364352295474"
"-0.7254431","2.360683","8.283937","62364362385005"
"-0.62967503","2.2002714","8.607155","62364372341932"
"-0.58657944","2.1883004","8.834604","62364382603130"
"-0.37110126","2.1140802","8.956709","62364392285422"
"-0.4381389","2.183512","8.939949","62364402273443"
"-0.51714754","2.207454","9.141062","62364412273547"
"-0.34237084","2.0925324","9.507375","62364422489797"
"-0.34715924","2.0973208","9.718064","62364432264380"
"-0.49081135","2.1571758","9.7563715","62364442542349"
"-0.5554548","2.2744915","9.698911","62364452279276"
"-0.6344634","2.2385786","9.653421","62364462667818"
"-0.641646","2.2505496","9.382876","62364472437037"
"-0.62249243","2.2625206","9.045294","62364482769276"
"-0.51714754","2.2098482","8.865729","62364492269901"
"-0.46208093","2.1859062","8.731653","62364502422037"
"-0.4285621","2.2122424","8.50181","62364512486464"
"-0.2801216","2.1068976","8.595184","62364522273651"
"-0.30406362","2.1452048","8.676587","62364532272557"
"-0.34476504","2.099715","8.896853","62364542463130"
"-0.35194764","1.9536686","8.930372","62364552269328"
"-0.60573304","2.1571758","8.947132","62364562260005"
"-0.5722142","2.0111294","8.89446","62364572422349"
"-0.51235914","1.8914193","8.865729","62364582282349"
"-0.62967503","1.946486","8.901642","62364592272245"
"-0.545878","1.8746599","9.105149","62364602527245"
"-0.51714754","1.8746599","9.3421755","62364612312818"
"-0.6392518","1.9536686","9.560047","62364622579536"
