"x-rot","y-rot","z-rot","rot-time"
"-0.04046037","0.14991288","0.9878448","83528662751964"
"-0.040565826","0.14946753","0.9879055","83528672916548"
"-0.04111942","0.1490675","0.9879396","83528683242798"
"-0.042314958","0.14868054","0.9879442","83528692754777"
"-0.04580803","0.14769511","0.98793334","83528703200766"
"-0.0458077","0.14769149","0.987934","83528712893891"
"-0.049285553","0.14683975","0.98789614","83528722892381"
"-0.04929018","0.14683513","0.98789656","83528733131860"
"-0.050358657","0.14682439","0.9878467","83528743020141"
"-0.051340915","0.1487877","0.987505","83528753223058"
"-0.04986582","0.1503326","0.9873475","83528763180194"
"-0.04985771","0.1503166","0.98735034","83528772970037"
"-0.047828507","0.15233365","0.98714584","83528782813527"
"-0.045772806","0.15454467","0.98690456","83528792747641"
"-0.043739557","0.1568837","0.9866324","83528803103475"
"-0.039713137","0.16088685","0.9861652","83528812971339"
"-0.03780929","0.16249998","0.98597777","83528823147277"
"-0.03778614","0.16250996","0.98597705","83528833052225"
"-0.035812013","0.16448203","0.98572665","83528843235766"
"-0.03578981","0.16450042","0.9857245","83528852881131"
"-0.035371106","0.16430117","0.9857734","83528862925558"
"-0.03462251","0.16303404","0.9860106","83528873195558"
"-0.033501986","0.16094382","0.9863926","83528883010610"
"-0.032085802","0.15862031","0.9868157","83528892878839"
"-0.030479359","0.15652351","0.987201","83528903247746"
"-0.02780544","0.15445279","0.98760515","83528912997485"
"-0.027739357","0.15444262","0.98760873","83528922967537"
"-0.02718022","0.15465178","0.98759127","83528933175506"
"-0.028530536","0.15569954","0.9873881","83528943162121"
"-0.028482988","0.15571134","0.9873876","83528953024152"
"-0.030214038","0.15569256","0.98733926","83528962737173"
"-0.032215778","0.155084","0.9873719","83528972799777"
"-0.036375716","0.15262823","0.98761016","83528983031391"
"-0.036328923","0.15261827","0.9876133","83528992976496"
"-0.037867244","0.15128054","0.9877607","83529003016808"
"-0.038797025","0.15016717","0.98789334","83529013004881"
"-0.039385412","0.14916506","0.9880188","83529023233006"
"-0.039297108","0.14906254","0.9880363","83529033279100"
"-0.03926639","0.14913374","0.9880254","83529043268891"
"-0.039390024","0.14933848","0.98798865","83529053250766"
"-0.039347768","0.14931709","0.9879936","83529062902381"
"-0.039724346","0.14966688","0.98792547","83529073171235"
"-0.04043095","0.1500409","0.98784083","83529083245454"
"-0.042723376","0.15008281","0.9877412","83529092956756"
"-0.042672552","0.15005253","0.987748","83529102990558"
"-0.04676668","0.14938852","0.9876615","83529113236964"
"-0.046543606","0.14826591","0.98783803","83529122990506"
"-0.046457943","0.14816701","0.98785704","83529132972693"
"-0.043662034","0.14595772","0.988309","83529143373423"
"-0.04357778","0.1458746","0.98832506","83529153009152"
"-0.0422261","0.14666982","0.9882632","83529163033683"
"-0.042167153","0.14663956","0.98827034","83529173178423"
"-0.042173676","0.14785354","0.9880896","83529182951808"
"-0.042443395","0.14889756","0.9879236","83529192844464"
"-0.043689214","0.14965743","0.9877593","83529203549048"
"-0.04360305","0.14967236","0.987761","83529212942329"
"-0.043295708","0.14903204","0.98787194","83529223218475"
"-0.0431369","0.14900757","0.9878826","83529232754516"
"-0.04238413","0.14806493","0.98805547","83529243009985"
"-0.041963685","0.14712887","0.9882095","83529253249204"
"-0.042810477","0.1470212","0.9881821","83529263078631"
"-0.04363693","0.14691679","0.9881536","83529272990298"
"-0.044880487","0.14708075","0.9880657","83529283182120"
"-0.04640211","0.1472627","0.9879626","83529293078423"
"-0.04807525","0.14732845","0.98787075","83529302746235"
"-0.04969533","0.14729391","0.9877963","83529312934360"
"-0.051258966","0.14724314","0.9877248","83529322740037"
"-0.052838072","0.1472036","0.987648","83529332923370"
"-0.056004766","0.14746618","0.987433","83529343027589"
"-0.055923156","0.14742726","0.98744357","83529352933162"
"-0.057149544","0.14745757","0.98736745","83529362793110"
"-0.05723147","0.14747563","0.9873577","83529372953631"
"-0.057303652","0.14748047","0.9873506","83529383220141"
"-0.057138085","0.14783314","0.9873064","83529393070141"
"-0.057062205","0.14836478","0.9872313","83529403089152"
"-0.05784949","0.14942953","0.987023","83529412974100"
"-0.057481077","0.150256","0.9869137","83529422737902"
"-0.056127537","0.1504376","0.9869613","83529432916964"
"-0.053216137","0.14982738","0.98721296","83529443262329"
"-0.053039312","0.14976752","0.98723185","83529452960870"
"-0.052319635","0.14897983","0.9873856","83529462958318"
"-0.051949997","0.14803529","0.9875418","83529472767433"
"-0.05186999","0.14712799","0.987677","83529482768006"
"-0.052097227","0.14593248","0.9878424","83529495182745"
"-0.051998798","0.14582749","0.9878632","83529503098214"
"-0.052391406","0.14586258","0.98783964","83529513049829"
"-0.05267655","0.14661185","0.98771584","83529523189047"
"-0.05251418","0.14656232","0.9877321","83529533164152"
"-0.051598288","0.1469177","0.98772675","83529542988474"
"-0.05043502","0.1475847","0.9876796","83529553187693"
"-0.0502658","0.14752536","0.9876974","83529563104516"
"-0.050651725","0.14777948","0.9876199","83529572944047"
"-0.051646937","0.14763525","0.98757815","83529583055922"
"-0.052999392","0.14733441","0.9875407","83529593423006"
"-0.05291831","0.14723246","0.9875604","83529603042589"
"-0.055731073","0.14637159","0.9875177","83529612891756"
"-0.056723956","0.14583488","0.98753506","83529623174620"
"-0.056603134","0.14575574","0.9875539","83529632730662"
"-0.05715559","0.14532867","0.9875794","83529642742068"
"-0.05728813","0.14500865","0.9876105","83529652751339"
"-0.057003167","0.14475137","0.9876532","83529662878214"
"-0.05626832","0.14453799","0.98771036","83529672952589"
"-0.055196654","0.14436205","0.9877793","83529683018683"
"-0.053912695","0.14420857","0.9878558","83529692966652"
"-0.0509791","0.14393556","0.9880202","83529703236964"
"-0.049437843","0.14366394","0.9881254","83529713207329"
"-0.047761757","0.14311796","0.98827577","83529723199152"
"-0.04764976","0.14307874","0.9882871","83529733054152"
"-0.0456845","0.14216855","0.9885019","83529742740037"
"-0.043917462","0.14110805","0.98872674","83529752967693"
"-0.04255149","0.14026164","0.98890096","83529762891131"
"-0.04166291","0.13989216","0.988984","83529772911339"
"-0.041251305","0.13997535","0.98898214","83529783025870"
"-0.041366488","0.14039478","0.9889124","83529792990662"
"-0.042429846","0.14119606","0.98874986","83529803237954"
"-0.042246293","0.14113548","0.98876697","83529812976599"
"-0.042812675","0.14113471","0.9887452","83529822902433"
"-0.04324373","0.14089881","0.9887611","83529832886599"
"-0.04331091","0.14047408","0.98881793","83529842914516"
"-0.04300214","0.1399542","0.98890185","83529852892745"
"-0.042517323","0.13944875","0.9889907","83529863224776"
"-0.04164341","0.13897792","0.9890888","83529873286443"
"-0.042092755","0.14020573","0.9888886","83529882894151"
"-0.043074537","0.14260091","0.98847777","83529893155349"
"-0.043017603","0.14258452","0.98848283","83529902749464"
"-0.04270057","0.14428097","0.9882262","83529913263474"
"-0.041583233","0.14557557","0.9880757","83529923197016"
"-0.041454528","0.14539494","0.98811203","83529933216599"
"-0.041231003","0.14530025","0.98813677","83529942996547"
"-0.04214765","0.14415662","0.9882787","83529953618943"
"-0.041909136","0.14404868","0.9883054","83529962932433"
"-0.042487483","0.14316604","0.9884124","83529972973058"
"-0.042928044","0.14214735","0.9885395","83529983053735"
"-0.04440765","0.1408165","0.98865813","83529993436912"
"-0.04425447","0.14068124","0.9886847","83530003002589"
"-0.045216322","0.1404353","0.9886686","83530013324464"
"-0.045952763","0.14019427","0.98866045","83530022914568"
"-0.046508614","0.14003657","0.98865247","83530033137901"
"-0.04732586","0.14010742","0.9886064","83530042732485"
