"x-gyro","y-gyro","z-gyro","time-gyro"
"0.042569008","0.031926755","-0.058532383","62263480477440"
"-0.20965236","0.16332527","-0.099305525","62263790384262"
"-0.19901012","0.15268302","-0.099305525","62263800295200"
"-0.18623942","0.14629766","-0.0982413","62263810805148"
"-0.17878984","0.14310499","-0.09717707","62263820305252"
"-0.17985407","0.1356554","-0.09717707","62263830600408"
"-0.18730363","0.13139851","-0.100369744","62263840487231"
"-0.20007434","0.13884808","-0.099305525","62263850624731"
"-0.23838645","0.15374723","-0.09611285","62263860554106"
"-0.23838645","0.15374723","-0.09611285","62263870587023"
"-0.25222138","0.15161878","-0.09611285","62263880512544"
"-0.2532856","0.14310499","-0.093984395","62263890459783"
"-0.24370758","0.14097653","-0.08972749","62263900602179"
"-0.22987264","0.13778386","-0.09079172","62263910473117"
"-0.2234873","0.13139851","-0.09292017","62263920294783"
"-0.2192304","0.13033429","-0.09611285","62263930699575"
"-0.21816617","0.13884808","-0.09504862","62263940464471"
"-0.2149735","0.14629766","-0.09504862","62263950487335"
"-0.20965236","0.15693991","-0.09079172","62263960301242"
"-0.20539546","0.16226104","-0.08972749","62263970887752"
"-0.20007434","0.18035287","-0.08440637","62263980460252"
"-0.20752391","0.2027016","-0.07163566","62263990541450"
"-0.22880843","0.1984447","-0.065250315","62264000485304"
"-0.2405149","0.18354553","-0.065250315","62264010523846"
"-0.24370758","0.17290328","-0.06844299","62264020577908"
"-0.23306532","0.15800413","-0.079085246","62264030312700"
"-0.21603772","0.14949033","-0.08440637","62264040590044"
"-0.2022028","0.14629766","-0.08972749","62264050455356"
"-0.20326702","0.14949033","-0.09185594","62264060443637"
"-0.22029462","0.15693991","-0.09185594","62264070619419"
"-0.23838645","0.16013259","-0.08972749","62264080468846"
"-0.24690025","0.15800413","-0.08653482","62264090498377"
"-0.24370758","0.14523344","-0.08759904","62264100430617"
"-0.22987264","0.13884808","-0.08653482","62264110528689"
"-0.21710195","0.14416921","-0.08759904","62264120603012"
"-0.2064597","0.15374723","-0.093984395","62264130448950"
"-0.2107166","0.16226104","-0.099305525","62264140493429"
"-0.22987264","0.1697106","-0.09611285","62264150451866"
"-0.24690025","0.18460977","-0.08653482","62264160316502"
"-0.24796447","0.19525202","-0.08014947","62264170595721"
"-0.23732223","0.18354553","-0.085470594","62264180538429"
"-0.2192304","0.15481146","-0.09504862","62264190781137"
"-0.2064597","0.13459119","-0.102498196","62264200530564"
"-0.20858815","0.13246274","-0.10356242","62264210515252"
"-0.236258","0.16119681","-0.09611285","62264220605252"
"-0.23732223","0.17928864","-0.093984395","62264230744939"
"-0.22774419","0.19525202","-0.09611285","62264240570825"
"-0.21603772","0.20163736","-0.093984395","62264250486033"
"-0.20965236","0.18886667","-0.09292017","62264260540721"
"-0.2064597","0.16226104","-0.088663265","62264270309991"
"-0.2064597","0.1399123","-0.085470594","62264280286033"
"-0.20433125","0.1399123","-0.08440637","62264290426606"
"-0.20965236","0.15693991","-0.08440637","62264300537127"
"-0.22455153","0.17716019","-0.08440637","62264310436502"
"-0.24370758","0.19205934","-0.08121369","62264320540669"
"-0.26073518","0.19631624","-0.08014947","62264330695408"
"-0.2649921","0.19525202","-0.08121369","62264340543012"
"-0.25647828","0.19950892","-0.08121369","62264350671346"
"-0.2405149","0.19631624","-0.07482834","62264360344262"
"-0.22029462","0.1984447","-0.06737877","62264371434418"
"-0.20965236","0.20908695","-0.06418609","62264380505460"
"-0.21710195","0.20483005","-0.056736514","62264390587804"
"-0.20858815","0.19631624","-0.034387786","62264400288012"
"-0.16601914","0.16226104","-0.05354384","62264410302387"
"-0.22242308","-0.085703425","-0.10781932","62264420462023"
"-0.30968952","-0.3964572","-0.088663265","62264430573793"
"-0.32778138","-0.42944813","-0.03332356","62264440689627"
"-0.30649686","-0.22724539","-0.026938211","62264450330252"
"-0.28946924","-0.047391318","-0.05780074","62264461231241"
"-0.2649921","0.0973433","-0.06418609","62264470289418"
"-0.24690025","0.23569258","-0.07057144","62264480451658"
"-0.25541407","0.31763792","-0.07482834","62264490508585"
"-0.27350587","0.3389224","-0.054608062","62264500500877"
"-0.27137744","0.32721594","-0.039708912","62264510466033"
"-0.236258","0.31338102","-0.056736514","62264520461450"
"-0.18836787","0.31763792","-0.088663265","62264530690408"
"-0.1692118","0.303803","-0.1152689","62264540461450"
"-0.18623942","0.24527061","-0.11739735","62264550330825"
"-0.22029462","0.16332527","-0.10675509","62264560504002"
"-0.2532856","0.10904978","-0.10569087","62264570621137"
"-0.26392785","0.102664426","-0.108883545","62264580502491"
"-0.25434983","0.12607738","-0.12484692","62264590594887"
"-0.25222138","0.13671963","-0.14293875","62264600470200"
"-0.269249","0.11543513","-0.15570946","62264610795616"
"-0.28946924","0.0718019","-0.1620948","62264620450564"
"-0.30543265","0.01965487","-0.1748655","62264630617387"
"-0.31394643","-0.025042586","-0.18657199","62264640522075"
"-0.31713912","-0.04632709","-0.18763621","62264650483429"
"-0.3245887","-0.058033563","-0.19082889","62264660478116"
"-0.3299098","-0.050583996","-0.18763621","62264670546137"
"-0.32778138","-0.0069507584","-0.18231508","62264680470825"
"-0.31820333","0.0632881","-0.16315903","62264690304054"
"-0.3001115","0.12820584","-0.14187452","62264700354835"
"-0.27669856","0.15800413","-0.12059002","62264710477335"
"-0.2490287","0.15800413","-0.10675509","62264720447387"
"-0.21710195","0.14310499","-0.09717707","62264730559835"
"-0.19368899","0.12927006","-0.08972749","62264740504210"
"-0.18304674","0.11969203","-0.08227792","62264750576345"
"-0.18091829","0.12182048","-0.073764116","62264760717439"
"-0.17878984","0.14416921","-0.07163566","62264770455147"
"-0.17559716","0.17077485","-0.07695679","62264780592856"
"-0.17878984","0.18460977","-0.085470594","62264790474054"
"-0.19688167","0.18886667","-0.09079172","62264800729939"
"-0.21816617","0.2069585","-0.08972749","62264810580095"
"-0.22774419","0.22079343","-0.08759904","62264821015304"
"-0.21710195","0.2069585","-0.08972749","62264830508533"
"-0.19581744","0.17822441","-0.09185594","62264840455981"
"-0.18836787","0.15268302","-0.093984395","62264850589991"
"-0.19475323","0.14736189","-0.08972749","62264860520304"
"-0.2107166","0.1686464","-0.08440637","62264870538429"
"-0.23093687","0.20802271","-0.08014947","62264880470460"
"-0.25222138","0.24207792","-0.07589257","62264890464575"
"-0.26818475","0.25697708","-0.06737877","62264900589210"
"-0.2532856","0.25484863","-0.055672288","62264910314783"
"-0.19901012","0.27400467","-0.04609426","62264920296502"
"-0.13515662","0.303803","-0.03545201","62264930491085"
"-0.097908735","0.303803","-0.020552859","62264940312179"
"-0.055339724","0.26442665","-0.016295958","62264950304679"
"-0.06917465","0.08137993","-0.08653482","62264960607179"
"-0.20539546","-0.16764876","-0.10994777","62264970749158"
"-0.32033178","-0.29642","-0.06205764","62264980513481"
"-0.32246023","-0.21021777","-0.028002433","62264990292908"
"-0.28840503","-0.00588654","-0.05780074","62265000297127"
"-0.269249","0.15693991","-0.09717707","62265010288845"
"-0.2617994","0.2622982","-0.10462664","62265020457074"
"-0.26286364","0.32402325","-0.10462664","62265030468481"
"-0.26286364","0.34317932","-0.099305525","62265040307491"
"-0.25115716","0.3336013","-0.08121369","62265050304002"
"-0.21816617","0.3378582","-0.06418609","62265060512960"
"-0.17878984","0.3602069","-0.06418609","62265070566762"
"-0.15856957","0.3633996","-0.07589257","62265080429106"
"-0.15111998","0.33572975","-0.08759904","62265090458429"
"-0.15111998","0.27400467","-0.0982413","62265100607856"
"-0.14686309","0.23569258","-0.10994777","62265110577543"
"-0.14686309","0.22717878","-0.12165425","62265120457960"
"-0.16601914","0.21334384","-0.13016805","62265130569574"
