"x-rot","y-rot","z-rot","rot-time"
"-0.015350311","0.0937763","0.99547386","62093008009641"
"-0.016352447","0.09347728","0.9954868","62093018141985"
"-0.017055202","0.09343022","0.99547976","62093028233339"
"0.017418275","-0.09359101","-0.99545825","62093038424120"
"0.0175126","-0.09381421","-0.9954353","62093047848704"
"0.017438937","-0.09396387","-0.9954221","62093058032193"
"0.017372908","-0.094006404","-0.99541897","62093068237453"
"0.017438238","-0.09392443","-0.9954253","62093077881985"
"0.017661236","-0.093776695","-0.9954351","62093088223078"
"0.017838022","-0.093589604","-0.99544966","62093099183026"
"0.018072557","-0.09334203","-0.9954687","62093107881464"
"0.018071475","-0.0931875","-0.99548316","62093118128599"
"0.017824728","-0.09291791","-0.99551296","62093128032297"
"0.017394915","-0.09261478","-0.995549","62093139639016"
"0.016763134","-0.09225015","-0.99559414","62093147862297"
"0.015953965","-0.09189029","-0.9956412","62093157999693"
"-0.015106099","0.091603465","0.99568105","62093168359328"
"-0.014196268","0.09131977","0.9957202","62093177865526"
"-0.01337999","0.09105301","0.9957549","62093188072714"
"-0.012704134","0.09082108","0.9957835","62093197864276"
"-0.012193227","0.090652294","0.9958037","62093208081620"
"-0.012121695","0.09067156","0.995802","62093218137818"
"-0.012047929","0.09069537","0.9957998","62093228035058"
"-0.0121273445","0.090771765","0.99579144","62093238017089"
"-0.012272341","0.09086624","0.99578094","62093248006516"
"-0.012426759","0.090987496","0.9957682","62093258032141"
"-0.0125802485","0.09109754","0.99575627","62093267845578"
"-0.012784742","0.09123477","0.995741","62093278059537"
"-0.012996813","0.09138761","0.9957237","62093287861255"
"-0.013127951","0.09150094","0.99571097","62093298336985"
"-0.013237398","0.09155133","0.99570405","62093308047089"
"-0.013355575","0.09147044","0.99570924","62093318012870"
"-0.01353444","0.091253355","0.99572605","62093328147922"
"-0.013857332","0.091016844","0.99574286","62093338103339"
"-0.014402056","0.090803094","0.99575394","62093348067453"
"-0.015098946","0.09065657","0.99575603","62093358065995"
"-0.015871668","0.09063282","0.99574506","62093367994589"
"-0.016662981","0.09080661","0.99571574","62093379373964"
"-0.0173931","0.091207065","0.99566656","62093387842141"
"-0.017801613","0.0919399","0.99559194","62093398188599"
"-0.01774772","0.09335126","0.9954594","62093408381776"
"-0.016598858","0.093751125","0.9954409","62093418174068"
"-0.0154404305","0.094153956","0.995421","62093428015162"
"-0.0149191255","0.094213285","0.995424","62093438108443"
"-0.0151802795","0.09428799","0.99541384","62093448002662"
"-0.015787385","0.09433759","0.99540055","62093458034120"
"-0.016362542","0.09431108","0.9953945","62093467844485"
