"x-acc","y-acc","z-acc","time-acc"
"-1.2952632","1.4269443","8.789114","59160522207812"
"-1.388637","1.5131354","9.397242","59160739893437"
"-1.3335704","1.4748282","9.246407","59160749891041"
"-1.2904748","1.5011644","9.069236","59160759840521"
"-1.2808979","1.4676456","8.860941","59160769837864"
"-1.2737153","1.4149733","8.748413","59160779837656"
"-1.2689269","1.3958195","8.722076","59160789821875"
"-1.352724","1.4556746","8.549694","59160799820885"
"-1.4293385","1.4197617","8.683769","59160809821302"
"-1.4532804","1.3934253","8.66701","59160819821094"
"-1.5251064","1.4293385","8.791509","59160829821146"
"-1.6089035","1.5107412","8.839393","59160839825885"
"-1.5777789","1.5131354","8.947132","59160849902083"
"-1.5945383","1.5394717","9.090784","59160859896562"
"-1.6184803","1.5298948","9.153033","59160869900208"
"-1.6879122","1.4867992","9.217676","59160879926406"
"-1.7166426","1.5011644","9.203311","59160889931041"
"-1.7956513","1.4939818","9.287108","59160899973073"
"-1.7118542","1.4556746","9.349358","59160909950677"
"-1.7166426","1.4939818","9.399636","59160919727812"
"-1.6927006","1.4915876","9.421184","59160929912500"
"-1.6519991","1.4149733","9.459491","59160939937396"
"-1.6352397","1.4101849","9.26556","59160949724323"
"-1.5490485","1.3742718","9.217676","59160959914791"
"-1.5897499","1.42455","9.090784","59160970000052"
"-1.4987702","1.4317327","8.9998045","59160979967500"
"-1.4556746","1.4532804","8.92319","59160989952448"
"-1.4460979","1.460463","8.810662","59160999876875"
"-1.352724","1.4939818","8.78672","59161010002552"
"-1.3670892","1.508347","8.731653","59161019743021"
"-1.3431472","1.5658079","8.750807","59161030073437"
"-1.4101849","1.5394717","8.76996","59161039920573"
"-1.4628572","1.5370775","8.880095","59161049904166"
"-1.4676456","1.520318","8.987833","59161060011354"
"-1.5298948","1.5275006","9.078813","59161069880729"
"-1.4939818","1.496376","9.179369","59161080009739"
"-1.5251064","1.4939818","9.174581","59161089933646"
"-1.5610195","1.5179238","9.210494","59161099977396"
"-1.7142484","1.472434","9.303867","59161109940729"
"-1.7142484","1.472434","9.303867","59161119918281"
"-1.757344","1.5155296","9.351752","59161130007760"
"-1.7477672","1.5107412","9.3733","59161139864531"
"-1.6879122","1.4556746","9.339781","59161149882968"
"-1.6208745","1.4221559","9.263166","59161159916198"
"-1.6208745","1.3934253","9.222465","59161169998125"
"-1.6089035","1.4149733","9.14585","59161180018281"
"-1.5394717","1.4460979","9.054871","59161189889114"
"-1.5658079","1.4413095","9.028535","59161199878802"
"-1.4748282","1.4772224","8.968679","59161209885260"
"-1.496376","1.4532804","8.932767","59161219714635"
"-1.4820108","1.5131354","8.844181","59161230013750"
"-1.4891934","1.4652514","8.851364","59161239870573"
"-1.5442601","1.5346833","8.793902","59161249966458"
"-1.5586253","1.5777789","8.913613","59161259862552"
"-1.5131354","1.5682021","8.89446","59161269902343"
"-1.5227122","1.541866","8.925584","59161280016302"
"-1.5251064","1.5059528","9.136273","59161289877916"
"-1.5705963","1.532289","9.217676","59161299914791"
"-1.6065093","1.5011644","9.255983","59161309726093"
"-1.6256629","1.5059528","9.210494","59161320230312"
"-1.6903064","1.4556746","9.184157","59161329993750"
"-1.6831238","1.4772224","9.222465","59161340008177"
"-1.6184803","1.4532804","9.109938","59161349995364"
"-1.6519991","1.5131354","9.100361","59161359988645"
"-1.5562311","1.4915876","9.076419","59161369992968"
"-1.5107412","1.448492","9.083601","59161379988593"
"-1.4772224","1.448492","9.018958","59161389992968"
"-1.5514427","1.4915876","8.8777","59161399992187"
"-1.5035586","1.472434","8.805874","59161410045000"
"-1.4987702","1.4987702","8.834604","59161419908645"
"-1.4987702","1.4700398","8.8777","59161429880572"
"-1.5346833","1.4772224","9.074024","59161439709010"
"-1.5777789","1.4748282","9.169792","59161449715729"
"-1.6400281","1.4700398","9.203311","59161459724218"
"-1.6256629","1.508347","9.224859","59161469984427"
"-1.6304513","1.4820108","9.210494","59161479986458"
"-1.7381904","1.4891934","9.193734","59161489988333"
"-1.7717092","1.4772224","9.076419","59161499867187"
"-1.7788919","1.4389153","9.105149","59161510033750"
"-1.7741034","1.4580688","9.040505","59161520038906"
"-1.7166426","1.4915876","9.153033","59161530021354"
"-1.6711528","1.496376","9.234436","59161539882291"
"-1.5993267","1.5179238","9.188946","59161549916197"
"-1.5969325","1.484405","9.414001","59161559711302"
"-1.6807296","1.5059528","9.445126","59161569918125"
"-1.7118542","1.4460979","9.287108","59161580074218"
"-1.7405846","1.4221559","8.985439","59161590175312"
"-1.7166426","1.4173675","8.803479","59161600132135"
"-1.6400281","1.3790601","8.6334915","59161610043854"
"-1.4508862","1.3551182","8.614338","59161620144739"
"-1.3982137","1.520318","8.75799","59161630039270"
"-1.3024458","1.5682021","8.930372","59161640161093"
"-1.2904748","1.6017209","9.095572","59161649902812"
"-1.4580688","1.5849615","9.255983","59161659728958"
"-1.5993267","1.6208745","9.251195","59161670202916"
"-1.6160861","1.5298948","9.153033","59161679965312"
"-1.5969325","1.5562311","9.126697","59161689946197"
"-1.4413095","1.5682021","9.109938","59161699931666"
"-1.496376","1.541866","9.394848","59161710240833"
"-1.5897499","1.4628572","9.488221","59161719915052"
"-1.8052281","1.472434","9.303867","59161729901614"
"-1.8890251","1.292869","9.957485","59161740240260"
"-1.8602947","1.9776106","8.576031","59161750238802"
"-1.8483237","1.2378023","8.3390045","59161760063437"
"-1.7190368","1.2641385","8.604761","59161770113333"
"-1.8938135","1.3694834","8.851364","59161780116614"
"-1.5514427","1.1731589","9.239224","59161789859427"
"-1.4628572","1.2641385","9.41879","59161799860260"
"-1.5801731","1.400608","9.277532","59161809868177"
"-1.5849615","1.3718776","9.232041","59161819908697"
"-1.5179238","1.3551182","9.050082","59161829894374"
"-1.6232687","1.5155296","9.119514","59161839961354"
"-1.5705963","1.6304513","9.303867","59161849955312"
"-1.5251064","1.6927006","9.356541","59161860004270"
