"x-gyro","y-gyro","z-gyro","time-gyro"
"0.09045914","0.03937633","-0.03937633","62341260344129"
"-0.12025745","0.18460977","-0.042901587","62341580254181"
"-0.12025745","0.18354553","-0.03545201","62341590140795"
"-0.12025745","0.19631624","-0.022681307","62341600428764"
"-0.13834928","0.19312356","-0.030130886","62341610161837"
"-0.14792731","0.20163736","-0.03119511","62341620435274"
"-0.15431267","0.21760075","-0.026938211","62341630161108"
"-0.16495492","0.22930722","-0.021617085","62341640428399"
"-0.17453295","0.23888525","-0.02480976","62341650443868"
"-0.1724045","0.25591284","-0.02480976","62341661004962"
"-0.13515662","0.2750689","-0.021617085","62341670341629"
"-0.13515662","0.2750689","-0.021617085","62341680155431"
"-0.12877126","0.2622982","-0.02480976","62341690397879"
"-0.12877126","0.2622982","-0.02480976","62341700337045"
"-0.16708337","0.26016974","-0.034387786","62341710352149"
"-0.20858815","0.2750689","-0.03545201","62341720291889"
"-0.23412955","0.29103228","-0.032259338","62341730169754"
"-0.23519377","0.30167454","-0.02906666","62341740323920"
"-0.20858815","0.303803","-0.019488633","62341750166264"
"-0.16601914","0.2995461","-0.001396805","62341760333816"
"-0.11706479","0.28251848","0.016695019","62341770409129"
"-0.08088113","0.24207792","0.032658402","62341780485587"
"-0.05640395","0.18567398","0.043300647","62341790304545"
"-0.060660854","0.1356554","0.05926403","62341800400691"
"-0.09045915","-0.0888961","0.051814456","62341810180951"
"-0.17985407","-0.26449326","0.01030967","62341820870379"
"-0.26286364","-0.2910989","-0.0056537054","62341830442566"
"-0.29053348","-0.38687915","0.012438122","62341840335587"
"-0.22774419","-0.38687915","0.028401498","62341850156004"
"-0.15218422","-0.286842","0.0039243214","62341860318920"
"-0.16495492","-0.14317158","-0.034387786","62341870347983"
"-0.16495492","-0.14317158","-0.034387786","62341880379754"
"-0.2745701","0.111178234","-0.038644686","62341890192774"
"-0.2745701","0.111178234","-0.038644686","62341900399024"
"-0.31181797","0.28464693","-0.042901587","62341910359858"
