"x-rot","y-rot","z-rot","rot-time"
"0.10216519","-0.16832368","-0.9761384","102745366554575"
"0.10230368","-0.16829824","-0.9761396","102745376451086"
"0.10243012","-0.1681507","-0.97615886","102745386556763"
"0.10251415","-0.16796598","-0.976188","102745396432648"
"0.10256076","-0.16781835","-0.9762161","102745406434107"
"0.10259637","-0.16774982","-0.976235","102745416519732"
"0.10266566","-0.16780028","-0.97623265","102745426430982"
"0.1028613","-0.16798338","-0.9761977","102745436565929"
"0.10316582","-0.16828391","-0.9761347","102745446435929"
"0.10352042","-0.16866653","-0.9760548","102745456432700"
"0.103921786","-0.16906741","-0.9759642","102745466555513"
"0.104357086","-0.16942085","-0.9758749","102745476434211"
"0.10473106","-0.16968805","-0.9758038","102745486433638"
"0.10499465","-0.16984582","-0.9757613","102745496433325"
"0.10512927","-0.16992557","-0.97574407","102745506433065"
"0.105158806","-0.16993076","-0.9757514","102745516434107"
"0.10511585","-0.16984975","-0.97577906","102745526434419"
"0.105060115","-0.16972043","-0.9758156","102745536432700"
"0.10507245","-0.16959009","-0.9758504","102745546434575"
"0.105192445","-0.16955878","-0.97585934","102745556433846"
"0.10547433","-0.16972263","-0.9758197","102745566433950"
"0.105884284","-0.17007697","-0.97573495","102745576436034"
"0.10634585","-0.17058681","-0.97561747","102745586435304"
"0.10684512","-0.1711902","-0.97547597","102745596434523"
"0.10739757","-0.17181061","-0.9753223","102745606432700"
"0.10798558","-0.1724043","-0.9751698","102745616435356"
"0.10906649","-0.17317006","-0.9749272","102745626554888"
"0.11032944","-0.17436264","-0.97460145","102745636436190"
"0.11039883","-0.17567688","-0.9744077","102745646491502"
"0.109926075","-0.17690009","-0.9742707","102745656435565"
"0.10961743","-0.17796555","-0.9741213","102745666490565"
"0.10952907","-0.17846452","-0.97403866","102745676268117"
"0.109602414","-0.17876458","-0.9739639","102745686265044"
"0.10976866","-0.17897514","-0.9738934","102745696269106"
"0.10987667","-0.17922463","-0.9738302","102745706506606"
"0.10988871","-0.17956895","-0.973771","102745716402700"
"0.109872855","-0.17984998","-0.9737336","102745726520669"
"0.10991602","-0.18006459","-0.9737073","102745736269159"
"0.11004853","-0.1800967","-0.9737038","102745746707127"
"0.11024821","-0.17992638","-0.97372556","102745756441606"
"0.110493615","-0.17961353","-0.9737665","102745766546815"
"0.11071677","-0.17927943","-0.9738144","102745776260981"
"0.11098594","-0.17895944","-0.9738564","102745786588429"
"0.11131573","-0.17875718","-0.9738666","102745796552856"
"0.1118299","-0.1787093","-0.9738282","102745806484367"
"0.11235574","-0.17888367","-0.9737506","102745816569523"
"0.11266888","-0.17925328","-0.9736652","102745826472544"
"0.11273152","-0.17975487","-0.973588","102745836437388"
"0.1127423","-0.18027495","-0.97351474","102745846525096"
"0.112885594","-0.18080226","-0.9734251","102745856559158"
"0.11319489","-0.18129937","-0.9733215","102745866451763"
"0.11361869","-0.18176946","-0.9732072","102745876800408"
"0.11407819","-0.18224466","-0.973081","102745886417908"
"0.11455001","-0.18272875","-0.97294265","102745896466554"
"0.115011774","-0.18323638","-0.97279316","102745906490200"
"0.11548336","-0.18377067","-0.97262985","102745917483533"
"0.11600472","-0.18433787","-0.9724539","102745926709367"
"0.116550475","-0.18486321","-0.972288","102745936467596"
"0.11712797","-0.18533097","-0.9721367","102745946428794"
"0.11769261","-0.18570684","-0.9720128","102745956494315"
"0.118124165","-0.18601263","-0.97193104","102745966288481"
"0.11840072","-0.18627925","-0.9718821","102745976489679"
"0.11869566","-0.1864833","-0.97183144","102745986468117"
"0.11897807","-0.18667842","-0.971783","102745996527648"
"0.11921737","-0.18687665","-0.9717309","102746006455669"
"0.11939679","-0.1870892","-0.97167134","102746016422492"
"0.11968233","-0.18736865","-0.9715792","102746026427856"
"0.120081656","-0.18772437","-0.97145456","102746036428533"
"0.12052042","-0.18824422","-0.971289","102746046562544"
"0.120903865","-0.18895048","-0.97109","102746056477752"
"0.12129027","-0.1896794","-0.9708853","102746066285669"
"0.121526904","-0.19033942","-0.97071344","102746076426763"
"0.121625565","-0.19084486","-0.9705845","102746086428169"
"0.1217415","-0.19123575","-0.97047025","102746096558169"
"0.12189567","-0.19143488","-0.9703932","102746106690460"
"0.12213063","-0.1915584","-0.97033155","102746116482648"
"0.12245998","-0.19175044","-0.9702479","102746126441242"
"0.122808866","-0.19195911","-0.9701579","102746136445617"
"0.12326939","-0.1922843","-0.9700308","102746146601554"
"0.12394131","-0.19286704","-0.9698282","102746156480773"
"0.124601774","-0.19347069","-0.96962756","102746166546398"
"0.12521587","-0.1940553","-0.96944314","102746176462856"
"0.12574168","-0.19454838","-0.96929246","102746186538169"
"0.12617671","-0.19493045","-0.9691779","102746196419471"
"0.12650716","-0.19512755","-0.96911544","102746206688481"
"0.12683299","-0.19520845","-0.9690845","102746217513950"
"0.12710229","-0.19524358","-0.96905583","102746226492387"
"0.1275873","-0.19542299","-0.9689614","102746236424627"
"0.12803608","-0.19588415","-0.96881497","102746246439419"
"0.12809356","-0.19661395","-0.96867776","102746256503065"
"0.12792987","-0.19741836","-0.96854985","102746266381450"
"0.12784201","-0.1983852","-0.9683646","102746276260460"
"0.12789583","-0.19946674","-0.9681306","102746286283846"
"0.12791438","-0.20016822","-0.9679749","102746296275096"
"0.12783572","-0.20065296","-0.9678725","102746306275200"
"0.12767984","-0.20086408","-0.967837","102746316268950"
"0.1274694","-0.2007888","-0.9678705","102746326435408"
"0.12717831","-0.20044208","-0.967978","102746336497440"
"0.12679711","-0.19989952","-0.968151","102746346520460"
"0.12645578","-0.19931173","-0.9683369","102746356551242"
"0.12621325","-0.19861364","-0.96854055","102746366283481"
"0.12613787","-0.19789898","-0.96872807","102746376719002"
"0.12621158","-0.1972175","-0.9688972","102746386570460"
"0.12634085","-0.19668637","-0.96903425","102746396522231"
"0.12629576","-0.19626975","-0.96917605","102746406283012"
"0.12606052","-0.1959002","-0.9693291","102746416561450"
"0.1257481","-0.19556838","-0.96947366","102746426514575"
"0.12550175","-0.19521579","-0.9696038","102746436454471"
"0.12542307","-0.1948618","-0.9697005","102746446560304"
"0.12547363","-0.19452775","-0.96976686","102746456264106"
"0.12591258","-0.19430824","-0.96975327","102746466481867"
"0.12579627","-0.19422501","-0.96978253","102746477758742"
"0.12605527","-0.19437945","-0.96971756","102746486284887"
"0.12648432","-0.19473046","-0.96959126","102746496463012"
"0.12714596","-0.19522867","-0.96940935","102746506493169"
"0.12782814","-0.19579443","-0.96921724","102746516477231"
"0.12839442","-0.19639058","-0.96903604","102746528664002"
"0.12876539","-0.19698335","-0.96888155","102746536754523"
"0.12893192","-0.19748603","-0.9687718","102746546295460"
"0.12894805","-0.19783354","-0.9687102","102746556336033"
"0.12891437","-0.19793703","-0.96870387","102746566474627"
"0.12890404","-0.19781405","-0.9687392","102746576307075"
"0.12895332","-0.19758222","-0.96878934","102746586609106"
"0.12901352","-0.19742526","-0.96882516","102746596454419"
"0.12926574","-0.19768977","-0.9687675","102746609476658"
"0.12918343","-0.19762245","-0.9687916","102746616498533"
"0.1292634","-0.19781426","-0.9687518","102746626274679"
"0.12935512","-0.19791694","-0.9687233","102746636541450"
"0.12942718","-0.19789098","-0.96871895","102746646444731"
"0.12950897","-0.19781542","-0.9687263","102746656415929"
"0.12960179","-0.19779593","-0.9687198","102746666494262"
"0.12968408","-0.19790341","-0.9686913","102746676466346"
"0.1297628","-0.19809316","-0.9686461","102746686722596"
"0.12986864","-0.19830762","-0.96859425","102746696507387"
"0.13003942","-0.19844966","-0.9685476","102746706516033"
"0.13022174","-0.19848263","-0.9685241","102746716510721"
"0.13042812","-0.19849072","-0.96850383","102746726529002"
"0.13063438","-0.19849317","-0.96848494","102746736474471"
"0.13080968","-0.19851154","-0.96846694","102746746430148"
"0.13092484","-0.19853939","-0.96845496","102746756415096"
"0.13097207","-0.19859983","-0.96844375","102746766406241"
"0.13098942","-0.19866478","-0.96843344","102746776438689"
"0.13100682","-0.19864784","-0.9684383","102746786462908"
"0.13107654","-0.19855882","-0.96845305","102746796384835"
"0.13113949","-0.1984779","-0.9684707","102746806251137"
"0.13125879","-0.19848207","-0.96846867","102746816385356"
"0.13147163","-0.19863549","-0.9684261","102746826524939"
"0.13177806","-0.19887754","-0.96835047","102746836467231"
"0.13207534","-0.19905744","-0.9682805","102746846501241"
"0.13241667","-0.19919826","-0.9682088","102746856479887"
"0.13277611","-0.19930777","-0.96813923","102746866433221"
"0.13307749","-0.19942096","-0.9680769","102746876438377"
"0.13328433","-0.199563","-0.96802366","102746886554158"
"0.13337117","-0.19970249","-0.96799177","102746896440460"
"0.13329323","-0.19981469","-0.96799064","102746906430825"
"0.13318166","-0.19984919","-0.9680091","102746916556189"
"0.13305983","-0.19975302","-0.96805257","102746926258012"
"0.13294086","-0.19951546","-0.96812016","102746936252075"
"0.13286129","-0.19922054","-0.9681905","102746946538377"
"0.13292664","-0.1989664","-0.96823126","102746956541971"
"0.13310847","-0.19883712","-0.9682334","102746966415200"
"0.13338633","-0.19888091","-0.96819025","102746976534627"
"0.13370353","-0.19899954","-0.96812904","102746986541606"
"0.13408962","-0.19910863","-0.9680628","102746996415148"
"0.13451806","-0.19919233","-0.96799827","102747006537596"
"0.13496268","-0.19928476","-0.96793157","102747016419210"
"0.13538891","-0.1994381","-0.967853","102747026534471"
"0.13584626","-0.19971085","-0.96773684","102747036537596"
"0.1363218","-0.20009317","-0.96757936","102747047069158"
"0.13614224","-0.20123458","-0.9673852","102747056482491"
"0.13531613","-0.20253223","-0.96725494","102747066274262"
"0.13454588","-0.20359777","-0.9671582","102747076427023"
"0.13382326","-0.20467947","-0.9670442","102747086431658"
"0.13329716","-0.20555294","-0.9669455","102747096434783"
"0.1327729","-0.20564358","-0.967009","102747106406762"
"0.13223945","-0.20572749","-0.9670751","102747116444835"
"0.13172235","-0.20558824","-0.967184","102747126261189"
"0.13126211","-0.20534271","-0.9673047","102747136525825"
"0.13114458","-0.20484635","-0.9674268","102747146274418"
"0.13142759","-0.20424294","-0.96751624","102747156267283"
"0.13195398","-0.20368613","-0.9675636","102747166419939"
"0.1325519","-0.2032559","-0.9675786","102747176423950"
"0.13310207","-0.20308581","-0.9675507","102747186568220"
"0.13361144","-0.20320684","-0.9674759","102747196457856"
"0.1339005","-0.2034823","-0.9674038","102747206709835"
"0.133889","-0.20374268","-0.9673809","102747216881137"
"0.13378659","-0.20385866","-0.96740067","102747226541085"
"0.13375199","-0.20373069","-0.9674523","102747236278377"
"0.13381548","-0.20346606","-0.96751183","102747246258898"
"0.13396636","-0.20324543","-0.9675434","102747256420668"
"0.1341934","-0.2031475","-0.96753544","102747266441710"
"0.1345804","-0.20322151","-0.9674691","102747276611710"
"0.13512585","-0.2034246","-0.9673534","102747286469418"
"0.13595845","-0.20374337","-0.9671781","102747296478064"
"0.13651028","-0.20390134","-0.96707517","102747306487804"
"0.13713634","-0.2040569","-0.96696395","102747316726345"
"0.13752049","-0.2041274","-0.9669095","102747326637647"
"0.13764101","-0.20411031","-0.9669128","102747336450720"
"0.1375989","-0.20400952","-0.96694803","102747346482595"
"0.13749465","-0.20381883","-0.9670061","102747356452491"
"0.13736738","-0.20354216","-0.9670806","102747366264627"
"0.13727641","-0.20324364","-0.96714973","102747376484887"
"0.13738492","-0.20303099","-0.9671675","102747386455564"
"0.13788413","-0.20298572","-0.9670892","102747396526033"
"0.13882922","-0.20315021","-0.9669005","102747406570460"
"0.1398222","-0.20346574","-0.9666754","102747416263064"
"0.14093822","-0.2039799","-0.9663942","102747426486241"
"0.14203723","-0.20465076","-0.96608114","102747437229679"
"0.14302745","-0.2056059","-0.9657329","102747446472179"
"0.1439433","-0.20686094","-0.9653192","102747456279158"
"0.14512569","-0.20854765","-0.9647592","102747466284731"
"0.14661302","-0.21061422","-0.9640527","102747477589939"
"0.14818208","-0.21284983","-0.9632793","102747486566397"
"0.14969862","-0.21491417","-0.96251905","102747496462700"
"0.15129757","-0.21695086","-0.9617182","102747506709679"
