"x-gyro","y-gyro","z-gyro","time-gyro"
"0.0031926755","0.050018582","-0.015963377","62509320457502"
"-0.2107166","0.14736189","-0.058864966","62509630391460"
"-0.2064597","0.1356554","-0.06312186","62509640294273"
"-0.20433125","0.13033429","-0.07057144","62509650435783"
"-0.20539546","0.12607738","-0.07589257","62509660320835"
"-0.20858815","0.12820584","-0.07802102","62509670315887"
"-0.20965236","0.1356554","-0.08121369","62509680317294"
"-0.21816617","0.14097653","-0.085470594","62509690484950"
"-0.2320011","0.14204076","-0.08972749","62509700488700"
"-0.24157913","0.14204076","-0.09185594","62509710502085"
"-0.24157913","0.14204076","-0.09185594","62509720315835"
"-0.22561574","0.14629766","-0.09504862","62509730455366"
"-0.2022028","0.15693991","-0.09611285","62509740317450"
"-0.18304674","0.18248132","-0.09079172","62509750326616"
"-0.18198252","0.22930722","-0.06844299","62509760494481"
"-0.2022028","0.29422495","-0.028002433","62509770632346"
"-0.22987264","0.34743622","0.017759245","62509780484741"
"-0.2405149","0.3687207","0.055007126","62509790320366"
"-0.22667998","0.3591427","0.0624567","62509800977137"
"-0.19901012","0.31657368","0.04223643","62509810508596"
"-0.17878984","0.2537844","0.0156308","62509820335679"
"-0.16495492","0.2027016","-0.013103284","62509830473075"
"-0.16708337","0.19099513","-0.036516234","62509840776616"
"-0.18198252","0.21440807","-0.051415388","62509850613283"
"-0.1979459","0.24527061","-0.048222713","62509860560106"
"-0.20113857","0.27613312","-0.030130886","62509870775523"
"-0.19475323","0.31976637","0.0039243214","62509880483023"
"-0.18730363","0.3687207","0.05713558","62509890331877"
"-0.17772561","0.41661084","0.115667954","62509900329221"
"-0.17027605","0.4272531","0.15610851","62509910326564"
"-0.15963379","0.40809703","0.17100766","62509920476356"
"-0.14579886","0.37510607","0.15504429","62509930339846"
"-0.14473464","0.31657368","0.11673218","62509940449637"
"-0.17027605","0.24314216","0.058199804","62509950538439"
"-0.20326702","0.19099513","7.316433E-4","62509960321304"
"-0.22029462","0.18354553","-0.056736514","62509970555054"
"-0.22029462","0.18354553","-0.056736514","62509980518596"
"-0.14260618","0.21972919","-0.012039058","62509990333596"
"-0.12132168","0.228243","0.03052995","62510000316564"
"-0.12877126","0.22717878","0.07203473","62510010327085"
"-0.14792731","0.23143567","0.11673218","62510020321773"
"-0.14154196","0.070737675","0.13375978","62510030600679"
"-0.17772561","-0.0888961","0.09225501","62510040324273"
"-0.2192304","-0.09208878","0.0539429","62510050636981"
"-0.2490287","-0.1314651","0.026273046","62510060607866"
"-0.236258","-0.06441892","0.0060527734","62510073260366"
"-0.23306532","0.10692133","-0.04928694","62510080309689"
"-0.24690025","0.22398609","-0.099305525","62510090319429"
"-0.25009292","0.26442665","-0.10569087","62510100411616"
"-0.23945068","0.2622982","-0.0982413","62510110505887"
"-0.21710195","0.22505033","-0.10569087","62510120327554"
"-0.19049633","0.18248132","-0.11314045","62510130320262"
"-0.17346871","0.14949033","-0.12591115","62510140531929"
"-0.17772561","0.13352695","-0.14825988","62510150349533"
"-0.20326702","0.11543513","-0.17273706","62510160500783"
"-0.24264336","0.059031196","-0.20998494","62510170485262"
"-0.29053348","4.988164E-4","-0.25255394","62510180319064"
"-0.33097404","-0.0378133","-0.29618716","62510190461408"
"-0.35013008","-0.08357497","-0.33449927","62510200959533"
"-0.3629008","-0.15168539","-0.36642602","62510210630314"
"-0.36396503","-0.20383242","-0.3855821","62510220471668"
"-0.34587318","-0.21128199","-0.38983896","62510230320314"
"-0.32139602","-0.1644561","-0.37919673","62510240333491"
"-0.30649686","-0.07825384","-0.35578376","62510250526460"
"-0.32139602","0.004755713","-0.3196001","62510260846720"
"-0.36183655","0.057966974","-0.27064577","62510270547033"
"-0.40866247","0.08776528","-0.21849874","62510280316877"
"-0.42994696","0.11224245","-0.1791224","62510290334585"
"-0.4182405","0.13884808","-0.15570946","62510301818023"
"-0.37779993","0.15374723","-0.14613143","62510310321460"
"-0.31926757","0.1356554","-0.15570946","62510320532241"
"-0.26286364","0.102664426","-0.18018663","62510330442450"
"-0.23412955","0.061159648","-0.20466381","62510340493856"
"-0.23838645","0.01965487","-0.21637028","62510350321512"
"-0.27137744","-0.0069507584","-0.20998494","62510360608387"
"-0.31607488","-0.0101434365","-0.18444353","62510370550262"
"-0.35225853","0.011141069","-0.1450672","62510380321720"
"-0.35225853","0.06648077","-0.10356242","62510390326200"
"-0.31713912","0.14736189","-0.06844299","62510400446564"
"-0.26818475","0.22717878","-0.048222713","62510410486460"
"-0.23838645","0.28251848","-0.043965813","62510420616720"
"-0.25222138","0.2995461","-0.047158487","62510430311408"
"-0.29053348","0.29103228","-0.052479614","62510440309012"
"-0.32246023","0.26442665","-0.06844299","62510450320575"
"-0.33203825","0.22717878","-0.08972749","62510460619272"
"-0.31820333","0.21866497","-0.10356242","62510470462450"
"-0.28734082","0.24314216","-0.102498196","62510480455002"
"-0.25647828","0.270812","-0.099305525","62510490496095"
"-0.23519377","0.28039002","-0.08440637","62510500326304"
"-0.20752391","0.3389224","-0.07695679","62510510345991"
"-0.22774419","0.34424353","-0.13336073","62510520317970"
"-0.3299098","0.044132046","-0.17699395","62510530321095"
"-0.37673572","-0.0548409","-0.14613143","62510540395262"
"-0.36183655","0.029232897","-0.1408103","62510550748231"
"-0.33948785","0.067545","-0.1663517","62510560539845"
"-0.31607488","0.085636824","-0.15038833","62510570319689"
"-0.30223995","0.07712302","-0.12165425","62510580444845"
"-0.2990473","0.05583852","-0.10143397","62510590317189"
"-0.29372615","0.052645847","-0.08759904","62510600321095"
"-0.27669856","0.102664426","-0.09504862","62510610315679"
"-0.2617994","0.17716019","-0.13123228","62510620314897"
"-0.26392785","0.19525202","-0.16741593","62510630461147"
"-0.269249","0.14736189","-0.1791224","62510640317293"
"-0.2575425","0.09202218","-0.17380129","62510650305939"
"-0.2405149","0.05583852","-0.16848016","62510660479377"
"-0.22774419","0.04306782","-0.16103058","62510670409533"
"-0.22135885","0.042003594","-0.15464523","62510680575366"
"-0.2192304","0.044132046","-0.15358101","62510690320887"
"-0.21710195","0.0632881","-0.15996635","62510700471043"
"-0.21816617","0.08137993","-0.17592973","62510710593908"
"-0.23306532","0.08989373","-0.18763621","62510720486981"
"-0.25222138","0.09840753","-0.17805818","62510730488335"
"-0.27137744","0.10053598","-0.15145256","62510740331043"
"-0.2745701","0.090957955","-0.12271847","62510750311668"
"-0.26392785","0.08989373","-0.099305525","62510760394429"
"-0.24796447","0.09627908","-0.08972749","62510770502814"
"-0.24796447","0.10372865","-0.08972749","62510780320366"
"-0.269249","0.10479288","-0.093984395","62510790478752"
"-0.29266194","0.12075625","-0.10356242","62510800349845"
"-0.30117574","0.15268302","-0.1152689","62510810330262"
"-0.28840503","0.19950892","-0.12165425","62510820323543"
"-0.27989122","0.23037145","-0.1280396","62510830447189"
"-0.29266194","0.21866497","-0.1280396","62510840321304"
"-0.3033042","0.18673822","-0.111012","62510850404897"
"-0.28414813","0.17396751","-0.09611285","62510862421981"
"-0.1766614","0.34743622","-0.14400297","62510870344949"
"-0.14792731","0.25059173","-0.23765479","62510880369949"
"-0.17985407","-0.0037580878","-0.22701254","62510890307137"
"-0.22561574","-0.04100596","-0.17805818","62510900582658"
"-0.2649921","0.03668247","-0.18870044","62510910836304"
"-0.28840503","0.1399123","-0.18550776","62510920841095"
"-0.30117574","0.20376581","-0.14400297","62510930361981"
"-0.29372615","0.21440807","-0.10569087","62510940434116"
"-0.2617994","0.18248132","-0.08440637","62510950807606"
"-0.22667998","0.12394893","-0.07269989","62510960318699"
"-0.20965236","0.09308641","-0.07269989","62510970445158"
"-0.2064597","0.15693991","-0.08972749","62510980486929"
"-0.22242308","0.21972919","-0.1280396","62510990464533"
"-0.23519377","0.18248132","-0.14825988","62511000360939"
"-0.23093687","0.12820584","-0.14613143","62511010322710"
"-0.21710195","0.122884706","-0.15464523","62511020921512"
"-0.21710195","0.122884706","-0.15464523","62511030660626"
"-0.2192304","0.10904978","-0.15464523","62511040806460"
"-0.22029462","0.099471755","-0.13974607","62511050443022"
"-0.21710195","0.0632881","-0.1408103","62511060871981"
"-0.22561574","0.048388943","-0.14400297","62511070659689"
"-0.24796447","0.076058805","-0.1408103","62511080320262"
"-0.278827","0.11756358","-0.12697537","62511090496928"
"-0.28840503","0.13246274","-0.10462664","62511100476147"
"-0.2660563","0.13778386","-0.08334214","62511110316512"
"-0.21816617","0.16013259","-0.07057144","62511120513074"
"-0.17985407","0.1814171","-0.07163566","62511130303074"
"-0.17134026","0.18567398","-0.06737877","62511140453595"
"-0.18730363","0.16758215","-0.06737877","62511150550678"
"-0.20858815","0.15587568","-0.06737877","62511161018908"
"-0.22561574","0.17183906","-0.07057144","62511170894116"
"-0.24583602","0.17928864","-0.07802102","62511180320678"
"-0.26712054","0.16651794","-0.07057144","62511190308647"
"-0.27137744","0.16758215","-0.05035116","62511200326251"
"-0.24796447","0.20589426","-0.03545201","62511210486564"
"-0.15431267","0.37936297","-0.07589257","62511220317814"
"-0.13728505","0.31763792","-0.14613143","62511230484220"
"-0.17559716","0.102664426","-0.12910382","62511240631147"
"-0.22242308","0.013269514","-0.10356242","62511250579533"
"-0.25222138","0.04945317","-0.13016805","62511260510991"
"-0.27244166","0.12927006","-0.14825988","62511270511199"
"-0.29691884","0.15800413","-0.12165425","62511280326303"
"-0.3086253","0.14629766","-0.08653482","62511290521095"
"-0.29691884","0.11649936","-0.056736514","62511300499637"
"-0.27350587","0.10692133","-0.03758046","62511310515783"
"-0.25222138","0.111178234","-0.039708912","62511320732501"
"-0.23945068","0.15055457","-0.06418609","62511330452658"
"-0.22987264","0.21972919","-0.10143397","62511340671303"
"-0.23945068","0.21334384","-0.123782694","62511350318283"
"-0.25434983","0.16332527","-0.114204675","62511360654689"
"-0.2617994","0.14949033","-0.100369744","62511370510418"
"-0.2617994","0.16332527","-0.100369744","62511380339689"
"-0.25647828","0.17183906","-0.0982413","62511390312866"
"-0.24690025","0.16013259","-0.09292017","62511400317293"
"-0.23306532","0.14204076","-0.085470594","62511410485574"
"-0.22242308","0.14204076","-0.08972749","62511420516095"
"-0.21710195","0.12927006","-0.09504862","62511430306147"
"-0.21178082","0.102664426","-0.099305525","62511440319272"
"-0.20433125","0.1016002","-0.10356242","62511450418126"
"-0.20858815","0.12607738","-0.114204675","62511460835210"
"-0.2149735","0.14310499","-0.1195258","62511470574741"
"-0.21710195","0.14842612","-0.11207622","62511480494376"
"-0.21390927","0.1399123","-0.10781932","62511490560626"
"-0.20539546","0.12714161","-0.10356242","62511500460418"
"-0.18836787","0.11224245","-0.10143397","62511510496980"
"-0.17878984","0.085636824","-0.100369744","62511520838647"
"-0.17772561","0.0632881","-0.088663265","62511530329793"
"-0.17985407","0.0632881","-0.07802102","62511540327918"
"-0.1851752","0.08244415","-0.06950721","62511550465835"
"-0.19475323","0.10904978","-0.05992919","62511560317501"
"-0.2149735","0.12394893","-0.04609426","62511570320730"
"-0.22987264","0.12927006","-0.026938211","62511580531564"
"-0.236258","0.12501316","-0.022681307","62511590312657"
"-0.2320011","0.099471755","-0.032259338","62511600354064"
"-0.2192304","0.060095422","-0.045030035","62511610313699"
"-0.21178082","0.01965487","-0.060993414","62511620316355"
"-0.21390927","0.003691487","-0.08334214","62511630461512"
"-0.22561574","0.007948391","-0.10569087","62511641213022"
"-0.2320011","0.020719089","-0.12165425","62511650461251"
"-0.22880843","0.039875142","-0.13761763","62511660416824"
"-0.21178082","0.06860922","-0.14187452","62511670318699"
"-0.19688167","0.085636824","-0.14293875","62511680805574"
"-0.19581744","0.08776528","-0.14400297","62511690464116"
"-0.20433125","0.09840753","-0.13548918","62511700467032"
"-0.21178082","0.12927006","-0.1322965","62511710835053"
"-0.22242308","0.16332527","-0.1408103","62511720321199"
"-0.22029462","0.18993089","-0.14400297","62511730347553"
"-0.19581744","0.1814171","-0.15038833","62511740318855"
"-0.16389069","0.14629766","-0.15996635","62511750456616"
"-0.12877126","0.114370905","-0.15464523","62511760481824"
"-0.12025745","0.0888295","-0.13974607","62511770547241"
"-0.118129015","0.10372865","-0.13123228","62511780558074"
