"x-acc","y-acc","z-acc","time-acc"
"-1.1540052","3.0573955","8.920795","102284598389439"
"-1.1540052","3.0573955","8.920795","102284816550845"
"-1.0390835","3.040636","8.700529","102284826608397"
"-1.0175357","3.0669725","8.846576","102284836555481"
"-0.8762778","3.098097","8.995016","102284846564908"
"-0.8571242","3.122039","9.141062","102284856570949"
"-0.842759","3.107674","9.050082","102284866566627"
"-0.8451532","3.0813377","8.9758625","102284876547564"
"-0.9816227","3.0813377","8.834604","102284886542564"
"-1.0462662","3.064578","8.7125","102284896684752"
"-1.0893618","3.0262709","8.542512","102284906547147"
"-1.0582372","3.0262709","8.549694","102284916550845"
"-1.0390835","2.9999347","8.520964","102284926693866"
"-0.9696517","2.9903579","8.645462","102284936585220"
"-0.92416185","2.9903579","8.746018","102284946725897"
"-0.89782566","2.9903579","8.848969","102284956586627"
"-0.9696517","2.9831753","8.911219","102284966870272"
"-1.0223241","2.954445","8.935161","102284976647199"
"-1.0223241","2.9783869","9.01417","102284986603397"
"-0.9983821","2.9975405","8.99741","102284996954022"
"-0.91219085","2.944868","9.062054","102285006446158"
"-0.89303726","2.8898015","9.009381","102285016689752"
"-0.90740246","2.8419175","9.0716305","102285026855272"
"-0.9624691","2.8921957","8.980651","102285036641470"
"-1.0702082","2.9161377","8.767567","102285046740949"
"-1.0654198","2.96881","8.772355","102285056640376"
"-1.0989386","2.9352913","8.707711","102285066736731"
"-1.0654198","3.016694","8.700529","102285076830637"
"-1.0630256","2.9999347","8.616732","102285086616106"
"-0.9720459","2.9951463","8.6334915","102285096442668"
"-0.90740246","2.9400797","8.702923","102285106674908"
"-0.878672","2.9616275","8.846576","102285116687147"
"-0.91697925","2.944868","8.844181","102285126680220"
"-0.8810662","2.9400797","8.892065","102285136921418"
"-0.8810662","2.9376855","8.9998045","102285146736001"
"-0.89543146","2.846706","8.932767","102285156615793"
"-0.7733272","2.8778305","8.76996","102285166816262"
"-0.8499416","3.0190883","8.683769","102285176690376"
"-0.8714894","3.0358477","8.62152","102285186757772"
"-0.6847417","2.9376855","8.92319","102285196605585"
"-0.47165772","2.743755","8.865729","102285206685689"
"-0.39743748","2.8179753","9.016563","102285216582356"
"-0.7493851","3.1435869","8.980651","102285226856262"
"-0.7493851","3.1435869","8.980651","102285236746731"
"-0.7350199","3.13401","8.92319","102285246626418"
"-0.6512229","3.064578","8.908825","102285256603658"
"-0.5434838","2.9951463","9.0429","102285266728501"
"-0.45489833","2.8778305","8.961497","102285276650168"
"-0.4285621","2.8754363","8.724471","102285286620220"
"-0.51235914","2.8993783","8.645462","102285296640481"
"-0.6751649","2.8802247","8.535329","102285306680585"
"-0.7398083","2.9352913","8.554482","102285316748501"
"-0.81881696","2.9520507","8.47308","102285326676106"
"-0.9600749","3.0214825","8.652645","102285336695428"
"-1.0630256","3.028665","8.789114","102285346579856"
"-1.1324574","3.0214825","9.052477","102285356621418"
"-1.1252748","2.9855695","9.143456","102285366733345"
"-1.1444284","2.918532","9.193734","102285376604335"
"-1.0941502","2.861071","9.16261","102285386724022"
"-1.067814","2.8562827","9.093178","102285396588241"
"-1.0295067","2.8634653","9.052477","102285406728970"
"-1.0342951","2.920926","8.961497","102285416596314"
"-1.0319009","2.9352913","8.9040365","102285426712981"
"-1.0151415","2.9520507","8.832211","102285436586835"
"-0.9744401","2.9161377","8.717288","102285446716731"
"-0.94331545","2.8658595","8.717288","102285456579751"
"-0.90979666","2.765303","8.702923","102285466715949"
"-0.91219085","2.834735","8.834604","102285476834491"
"-0.8451532","2.822764","8.858546","102285486742043"
"-0.878672","2.8898015","8.889671","102285496593033"
"-0.89064306","2.920926","8.884883","102285506729908"
"-0.89543146","3.016694","8.738836","102285516596053"
"-0.89064306","3.0310593","8.748413","102285526725949"
"-0.81163436","3.052607","8.848969","102285536584751"
"-0.7781156","3.064578","8.896853","102285546725324"
"-0.7302315","2.9879637","8.781932","102285556584647"
"-0.6679823","3.0142999","8.939949","102285566726678"
"-0.641646","3.0071173","8.978256","102285576581053"
"-0.5530606","2.944868","8.760384","102285586722668"
"-0.5291186","2.992752","8.722076","102285596583033"
"-0.581791","2.980781","8.674192","102285606722616"
"-0.5554548","3.0142999","8.75799","102285616583293"
"-0.5722142","3.0262709","8.736442","102285626727147"
"-0.60333884","3.004723","8.779537","102285636585949"
"-0.61052144","2.980781","8.700529","102285646726470"
"-0.6799533","2.9735985","8.585608","102285656583501"
"-0.6943185","2.9879637","8.602366","102285666726158"
"-0.7374141","3.0190883","8.6334915","102285676583137"
"-0.770933","3.040636","8.789114","102285686725897"
"-0.7685388","2.9759927","8.880095","102285696582928"
"-0.82121116","2.9879637","8.971074","102285706725637"
"-0.79008657","3.0262709","8.995016","102285716582407"
"-0.78529817","3.0119057","8.963891","102285726724126"
"-0.8499416","3.0550013","8.896853","102285736585272"
"-0.91458505","3.0454245","8.798691","102285746725272"
"-0.9600749","3.0095115","8.781932","102285756582668"
"-0.9935937","3.004723","8.781932","102285766726470"
"-1.0342951","2.9616275","8.74123","102285776588241"
"-1.0007763","2.956839","8.748413","102285786726105"
"-0.9768343","2.920926","8.767567","102285796582980"
"-0.8762778","2.9496565","8.827422","102285806727303"
"-0.79008657","2.920926","8.844181","102285816583293"
"-0.7637503","2.8754363","8.772355","102285826725428"
"-0.7445967","2.9017725","8.803479","102285836582772"
"-0.866701","2.9951463","8.793902","102285846726835"
"-0.91219085","3.064578","8.9040365","102285856584282"
"-0.8690952","3.0119057","8.985439","102285866727772"
"-0.6655881","2.882619","9.054871","102285876593137"
"-0.50517654","2.7581203","8.939949","102285886728345"
"-0.4213795","2.7868507","8.868123","102285896584543"
"-0.51954174","2.8634653","8.74123","102285906725168"
"-0.47165772","2.8778305","8.599973","102285916594647"
"-0.4429273","2.870648","8.631097","102285926726835"
"-0.5315128","2.9759927","8.640674","102285936582407"
"-0.7469909","3.0597897","8.7125","102285946726991"
"-0.89782566","3.1651347","8.746018","102285956582980"
"-1.043872","3.2202013","8.736442","102285966726105"
"-1.1468226","3.1268275","8.836999","102285976585532"
"-1.1300632","3.052607","8.939949","102285986726730"
"-1.0773908","2.954445","8.9279785","102285996582251"
"-1.0079589","2.9137435","8.89446","102286006727772"
"-0.9744401","2.8514943","8.7532015","102286016585480"
"-0.8834604","2.980781","8.678981","102286026726730"
"-0.8834604","3.0238767","8.798691","102286036582199"
"-0.79008657","3.0430303","8.959103","102286046725741"
"-0.6847417","2.9520507","8.9758625","102286056586522"
"-0.6679823","2.9017725","8.973468","102286066725689"
"-0.7278373","2.882619","8.995016","102286076597980"
"-0.8355764","2.8921957","8.968679","102286086727303"
"-0.89543146","2.8562827","8.863335","102286096587928"
"-0.8451532","2.7485435","8.702923","102286106726991"
"-0.7445967","2.7269957","8.698134","102286116582512"
"-0.6943185","2.779668","8.7125","102286126730793"
"-0.62249243","2.8538885","8.801085","102286136584126"
"-0.6536171","2.9017725","8.961497","102286146730064"
"-0.7062895","2.896984","8.937555","102286156584334"
"-0.8379706","2.956839","8.947132","102286166725116"
"-0.8403648","3.0430303","8.822633","102286176582980"
"-0.6799533","2.9855695","8.698134","102286186727199"
"-0.6655881","3.0813377","8.655039","102286196582824"
"-0.6440403","3.0358477","8.65025","102286206733449"
"-0.62009823","3.0214825","8.707711","102286216483345"
"-0.7015011","2.8921957","8.781932","102286226630741"
"-0.7781156","2.896984","8.4826565","102286236734282"
"-0.7182605","2.7700913","8.300697","102286246452668"
"-0.7015011","2.7844565","8.212111","102286256437668"
"-0.7661445","2.8491","8.389283","102286266436730"
"-0.7158663","2.834735","8.623915","102286276459334"
"-0.5722142","2.779668","9.021352","102286286650845"
"-0.48362875","2.7700913","9.3733","102286296736209"
"-0.49320555","2.669535","9.557653","102286306752720"
"-0.46447513","2.7030537","9.655815","102286316660741"
"-0.49799395","2.72939","9.67018","102286326791991"
"-0.5650316","2.755726","9.41879","102286336600376"
"-0.6392518","2.8107927","9.232041","102286346622147"
"-0.6847417","2.8419175","9.033323","102286356630793"
"-0.6536171","2.815581","8.939949","102286366675949"
"-0.5434838","2.7700913","8.870518","102286376616574"
"-0.50278234","2.6862943","8.655039","102286386466574"
"-0.56982","2.7341783","8.781932","102286396596574"
"-0.61770403","2.7605145","9.057265","102286406755793"
"-0.5793968","2.7700913","9.081207","102286416678501"
"-0.521936","2.777274","9.033323","102286426657511"
"-0.36870706","2.7700913","8.76996","102286436587772"
"-0.33039984","2.7868507","8.690952","102286446577616"
"-0.3878607","2.801216","8.674192","102286456900272"
"-0.40462008","2.8754363","8.6813755","102286466754803"
"-0.45010993","2.8203697","8.7532015","102286476676886"
"-0.56982","2.7940333","8.743625","102286486453188"
"-0.6607997","2.791639","8.74123","102286496767251"
"-0.7685388","2.791639","8.734048","102286506460741"
"-0.7637503","2.743755","8.817844","102286516725063"
"-0.80445176","2.72939","8.801085","102286526592043"
"-0.79487497","2.707842","9.057265","102286536707095"
"-0.79008657","2.743755","9.119514","102286546634074"
"-0.842759","2.7844565","9.172187","102286556614959"
"-0.94331545","2.8203697","9.227253","102286566652563"
"-0.9720459","2.7868507","9.02614","102286576672563"
"-1.0055647","2.8107927","8.892065","102286586752251"
"-1.0031705","2.8634653","8.7771435","102286596747147"
"-0.9792285","2.870648","8.848969","102286606737355"
"-0.90500826","2.7940333","8.971074","102286616691938"
"-0.8403648","2.7365725","8.848969","102286626687928"
"-0.91458505","2.645593","8.822633","102286636735428"
"-1.0462662","2.8107927","8.736442","102286646630011"
"-1.2282255","2.9496565","8.813056","102286656655949"
"-1.2593501","2.9879637","8.872911","102286666616990"
"-1.0845734","2.861071","8.884883","102286676741105"
"-0.7589619","2.6910827","8.963891","102286686628865"
"-0.4261679","2.6312277","8.925584","102286696624490"
"-0.21787235","2.6288335","8.856153","102286706744959"
"-0.1436521","2.695871","8.889671","102286716641261"
"-0.1604115","2.815581","8.7292595","102286726623240"
"-0.12210429","2.8682537","8.702923","102286736645115"
"-0.02873042","2.8514943","8.75799","102286746952824"
"-0.033518825","2.765303","8.834604","102286756615688"
"-0.1412579","2.6767175","8.980651","102286766651418"
"-0.5363012","2.6599581","8.4347725","102286776618188"
"-0.6895301","2.8323407","9.136273","102286786667251"
"-1.091756","3.0262709","8.875306","102286796501938"
"-1.1947067","3.1004913","8.51857","102286806617615"
"-1.0319009","2.9640217","8.535329","102286816610532"
"-1.0845734","2.9975405","8.669404","102286826648240"
"-1.2593501","3.107674","8.865729","102286836623761"
"-1.2785037","3.1364043","9.188946","102286846655949"
"-1.0295067","3.0478187","9.40203","102286856660167"
"-0.92655605","3.0502129","9.387665","102286866699490"
"-0.830788","3.016694","9.150639","102286876940272"
"-0.770933","3.0550013","9.002198","102286886682042"
"-0.8379706","3.107674","8.913613","102286896699334"
"-0.90021986","3.071761","8.851364","102286906431938"
"-0.89782566","2.9400797","8.734048","102286916643761"
"-0.8810662","2.8323407","8.494628","102286926626001"
"-0.9768343","2.8443117","8.415619","102286936882720"
"-1.0821792","2.7964275","8.616732","102286946967876"
"-1.3239936","2.801216","8.748413","102286956760272"
"-1.4437037","2.7006595","8.882488","102286966600897"
"-1.4652514","2.6743233","9.02614","102286976579542"
