"x-gyro","y-gyro","z-gyro","time-gyro"
"0.044697456","0.03511943","-0.061725058","60625346308230"
"-0.22561574","0.15906836","-0.0982413","60625656088177"
"-0.22880843","0.1686464","-0.09504862","60625666137084"
"-0.22774419","0.17290328","-0.09079172","60625676212136"
"-0.22029462","0.16226104","-0.09185594","60625685990000"
"-0.21178082","0.14736189","-0.0982413","60625696010365"
"-0.20965236","0.1399123","-0.10462664","60625706185417"
"-0.21603772","0.14523344","-0.10994777","60625716295729"
"-0.22029462","0.16545372","-0.1152689","60625726242969"
"-0.22880843","0.18460977","-0.1152689","60625736369844"
"-0.23412955","0.18035287","-0.114204675","60625746027761"
"-0.2320011","0.16332527","-0.11207622","60625756325834"
"-0.23412955","0.14310499","-0.11207622","60625766158854"
"-0.24157913","0.14842612","-0.10994777","60625776215625"
"-0.2532856","0.17716019","-0.108883545","60625786160104"
"-0.26392785","0.20589426","-0.10675509","60625796162292"
"-0.2703132","0.2154723","-0.10356242","60625806036563"
"-0.2660563","0.2027016","-0.100369744","60625816165365"
"-0.2490287","0.17609596","-0.10143397","60625826174271"
"-0.22561574","0.14736189","-0.10569087","60625836009636"
"-0.20433125","0.13884808","-0.10569087","60625846271198"
"-0.19368899","0.15161878","-0.10569087","60625856353906"
"-0.20433125","0.16545372","-0.10356242","60625866305886"
"-0.22880843","0.17290328","-0.10356242","60625875996771"
"-0.2532856","0.17183906","-0.102498196","60625886158229"
"-0.26712054","0.16758215","-0.10675509","60625896064740"
"-0.27244166","0.15481146","-0.108883545","60625906259792"
"-0.26712054","0.13671963","-0.10781932","60625916227708"
"-0.2532856","0.12075625","-0.10675509","60625926004896"
"-0.23306532","0.10904978","-0.10356242","60625936156146"
"-0.21178082","0.114370905","-0.10462664","60625945991563"
"-0.20113857","0.122884706","-0.100369744","60625956134844"
"-0.20858815","0.12394893","-0.09717707","60625966018958"
"-0.23306532","0.122884706","-0.093984395","60625976350156"
"-0.25647828","0.13033429","-0.09504862","60625986220000"
"-0.26392785","0.14097653","-0.10569087","60625996209636"
"-0.25647828","0.15374723","-0.11314045","60626006146042"
"-0.24370758","0.16119681","-0.11314045","60626016218386"
"-0.23519377","0.15481146","-0.10569087","60626026271979"
"-0.22880843","0.14310499","-0.0982413","60626036253750"
"-0.22242308","0.13459119","-0.08972749","60626046013333"
"-0.2149735","0.13459119","-0.08653482","60626056011302"
"-0.20965236","0.13778386","-0.08653482","60626066160156"
"-0.20539546","0.14097653","-0.08972749","60626076171354"
"-0.20539546","0.14097653","-0.08972749","60626086176927"
"-0.20858815","0.13778386","-0.09292017","60626096362604"
"-0.21603772","0.13671963","-0.09185594","60626106004010"
"-0.22135885","0.13884808","-0.08972749","60626116100521"
"-0.22135885","0.13671963","-0.08972749","60626127459635"
"-0.22135885","0.13671963","-0.08972749","60626136025521"
"-0.22135885","0.13671963","-0.085470594","60626145995885"
"-0.2234873","0.13884808","-0.08014947","60626156131042"
"-0.22561574","0.13778386","-0.07695679","60626165998333"
"-0.22561574","0.12927006","-0.07269989","60626176002552"
"-0.24370758","0.099471755","-0.06631454","60626186138646"
"-0.25647828","0.09627908","-0.05992919","60626196000833"
"-0.26712054","0.10053598","-0.054608062","60626206003438"
"-0.27137744","0.11330668","-0.04609426","60626216138594"
"-0.25647828","0.13033429","-0.036516234","60626226156250"
"-0.22135885","0.13884808","-0.02906666","60626236294115"
"-0.1724045","0.14523344","-0.010974832","60626246024219"
"-0.12557858","0.17928864","0.019887697","60626255996354"
"-0.060660854","0.18354553","0.023080375","60626266150208"
"-0.11493634","0.020719089","-0.026938211","60626275999531"
"-0.27563432","-0.13891467","-0.042901587","60626286005729"
"-0.40653402","-0.08357497","-0.020552859","60626296295677"
"-0.3958918","0.059031196","-0.009910606","60626306001615"
"-0.28840503","0.14416921","-0.02480976","60626316682135"
"-0.17772561","0.22717878","-0.02480976","60626326257969"
"-0.12770703","0.2878396","-0.012039058","60626336176562"
"-0.12770703","0.30699566","-0.008846384","60626345998750"
"-0.12877126","0.3261517","-0.019488633","60626356270990"
"-0.11387211","0.3591427","-0.047158487","60626366046823"
"-0.112807885","0.36552805","-0.08972749","60626376012083"
"-0.15750533","0.29316074","-0.123782694","60626386138281"
"-0.23093687","0.17503174","-0.14293875","60626395986094"
"-0.28734082","0.099471755","-0.15464523","60626406026146"
"-0.29691884","0.10904978","-0.15996635","60626416354844"
"-0.2649921","0.16226104","-0.1578379","60626426257187"
"-0.22242308","0.20376581","-0.15145256","60626436056042"
"-0.1851752","0.20908695","-0.14187452","60626446152656"
"-0.1692118","0.17609596","-0.13548918","60626456006146"
"-0.17559716","0.13352695","-0.13442495","60626466276562"
"-0.19901012","0.09627908","-0.13123228","60626476043333"
"-0.22987264","0.070737675","-0.1322965","60626486181823"
"-0.25434983","0.067545","-0.13123228","60626496255781"
"-0.2703132","0.079251476","-0.12910382","60626506262187"
"-0.27244166","0.09521485","-0.123782694","60626516275937"
"-0.2649921","0.09840753","-0.11207622","60626526259687"
"-0.25434983","0.09202218","-0.102498196","60626536044010"
"-0.24690025","0.08989373","-0.09079172","60626546135729"
"-0.236258","0.09521485","-0.08014947","60626555995260"
"-0.22135885","0.107985556","-0.07163566","60626566136302"
"-0.20539546","0.11649936","-0.06418609","60626576219062"
"-0.19688167","0.12501316","-0.058864966","60626586061042"
"-0.19156054","0.13671963","-0.05780074","60626596191614"
"-0.18411097","0.14523344","-0.05780074","60626606235521"
"-0.17878984","0.14523344","-0.055672288","60626615986667"
"-0.17134026","0.1399123","-0.051415388","60626626029114"
"-0.1692118","0.1356554","-0.04609426","60626636116562"
"-0.1681476","0.13884808","-0.04077314","60626646185989"
"-0.16708337","0.15161878","-0.03758046","60626656188281"
